relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Atl-79fc_234_skua-14	Atl-79fc_234_tundra-6	Atl-79fc_234_skua-14_1553	234	Atl-79fc_234_tundra-6_4539	234	0	Arctic skua	tundra	100.0
location	Gre-0f9b_52_gull-6	Gre-0f9b_52_lakes-33	Gre-0f9b_52_gull-6_5043	52	Gre-0f9b_52_lakes-33_4522	52	0	great black-backed gull	lakes and ponds	66.0
location	Pie-a5d9_25_avocet-2	Pie-a5d9_26_water-22	Pie-a5d9_25_avocet-2_5345	25	Pie-a5d9_26_water-22_4512	26	1	avocet	brackish water	50.0
location	Aukb31c_7_guillemots-13	Aukb31c_6_ocean-7	Aukb31c_7_guillemots-13_4809	7	Aukb31c_6_ocean-7_4530	6	1	guillemot	open ocean	50.0
location	Pie-a5d9_25_avocet-2	Pie-a5d9_26_water-7	Pie-a5d9_25_avocet-2_5345	25	Pie-a5d9_26_water-7_4512	26	1	avocet	brackish water	50.0
location	Chada27_4_lapwings-13	Chada27_5_farmland-21	Chada27_4_lapwings-13_3884	4	Chada27_5_farmland-21_4509	5	1	lapwing	farmland	50.0
location	Bur-dc3c_211_curlew-12	Bur-dc3c_212_heathlands-9	Bur-dc3c_211_curlew-12_4925	211	Bur-dc3c_212_heathlands-9_4518	212	1	stone curlew	heathland	50.0
location	Bur-dc3c_213_curlews-8	Bur-dc3c_212_heathlands-9	Bur-dc3c_213_curlews-8_4925	213	Bur-dc3c_212_heathlands-9_4518	212	1	stone curlew	heathland	50.0
location	Aukb31c_7_puffins-11	Aukb31c_6_ocean-7	Aukb31c_7_puffins-11_4634	7	Aukb31c_6_ocean-7_4530	6	1	puffin	open ocean	50.0
location	Atl-79fc_106_puffin-2	Atl-79fc_107_ocean-19	Atl-79fc_106_puffin-2_4634	106	Atl-79fc_107_ocean-19_4530	107	1	puffin	open ocean	50.0
location	Ter-7888_42_auks-26	Ter-7888_41_coastal-7	Ter-7888_42_auks-26_4045	42	Ter-7888_41_coastal-7_4514	41	1	auks	coastal	50.0
location	Bur-dc3c_213_curlews-42	Bur-dc3c_212_heathlands-9	Bur-dc3c_213_curlews-42_4925	213	Bur-dc3c_212_heathlands-9_4518	212	1	stone curlew	heathland	50.0
location	Eur-19c7_54_oystercatcher-13	Eur-19c7_55_estuary-27	Eur-19c7_54_oystercatcher-13_4920	54	Eur-19c7_55_estuary-27_4517	55	1	oystercatcher	estuaries	50.0
location	Atl-79fc_15_Puffins-1	Atl-79fc_16_ocean-9	Atl-79fc_15_Puffins-1_1582	15	Atl-79fc_16_ocean-9_4530	16	1	Puffin	open ocean	50.0
location	Tun-4bf6_72_jaegers-21	Tun-4bf6_71_tundra-7	Tun-4bf6_72_jaegers-21_4627	72	Tun-4bf6_71_tundra-7_4539	71	1	parasitic jaeger	tundra	41.5
location	Bur-dc3c_97_curlews-4	Bur-dc3c_99_farmland-3	Bur-dc3c_97_curlews-4_4925	97	Bur-dc3c_99_farmland-3_4509	99	2	stone curlew	farmland	33.333
location	Aukb31c_8_guillemots-6	Aukb31c_6_ocean-7	Aukb31c_8_guillemots-6_4497	8	Aukb31c_6_ocean-7_4530	6	2	guillemots	open ocean	33.333
location	Bur-dc3c_214_curlew-5	Bur-dc3c_212_heathlands-9	Bur-dc3c_214_curlew-5_4925	214	Bur-dc3c_212_heathlands-9_4518	212	2	stone curlew	heathland	33.333
location	Atl-79fc_101_puffins-7	Atl-79fc_103_ocean-12	Atl-79fc_101_puffins-7_4634	101	Atl-79fc_103_ocean-12_4530	103	2	puffin	open ocean	33.333
location	Atl-79fc_276_puffin-2	Atl-79fc_278_ocean-11	Atl-79fc_276_puffin-2_4634	276	Atl-79fc_278_ocean-11_4530	278	2	puffin	open ocean	33.333
location	Atl-79fc_109_puffin-2	Atl-79fc_107_ocean-19	Atl-79fc_109_puffin-2_4634	109	Atl-79fc_107_ocean-19_4530	107	2	puffin	open ocean	33.333
location	Sno-0a8f_405_parasiticus-34	Sno-0a8f_403_tundra-6	Sno-0a8f_405_parasiticus-34_1554	405	Sno-0a8f_403_tundra-6_4539	403	2	Stercorarius parasiticus	tundra	29.0
location	Eur-19c7_57_oystercatcher-2	Eur-19c7_55_estuary-27	Eur-19c7_57_oystercatcher-2_2166	57	Eur-19c7_55_estuary-27_4517	55	2	Eurasian oystercatcher	estuaries	27.667
location	Sno-0a8f_405_jaegers-71	Sno-0a8f_403_tundra-6	Sno-0a8f_405_jaegers-71_4627	405	Sno-0a8f_403_tundra-6_4539	403	2	parasitic jaeger	tundra	27.667
location	Sno-0a8f_405_jaegers-31	Sno-0a8f_403_tundra-6	Sno-0a8f_405_jaegers-31_4627	405	Sno-0a8f_403_tundra-6_4539	403	2	parasitic jaeger	tundra	27.667
location	Eur-19c7_53_oystercatcher-2	Eur-19c7_55_estuary-27	Eur-19c7_53_oystercatcher-2_2166	53	Eur-19c7_55_estuary-27_4517	55	2	Eurasian oystercatcher	estuaries	27.667
location	Coa-44f0_176_puffins-9	Coa-44f0_173_coastal-12	Coa-44f0_176_puffins-9_4634	176	Coa-44f0_173_coastal-12_4514	173	3	puffin	coastal	25.0
location	Atl-79fc_231_gull-53	Atl-79fc_234_tundra-6	Atl-79fc_231_gull-53_5093	231	Atl-79fc_234_tundra-6_4539	234	3	herring gull	tundra	25.0
location	Atl-79fc_231_gull-36	Atl-79fc_234_tundra-6	Atl-79fc_231_gull-36_2527	231	Atl-79fc_234_tundra-6_4539	234	3	Herring gull	tundra	25.0
location	Atl-79fc_231_gull-42	Atl-79fc_234_tundra-6	Atl-79fc_231_gull-42_2527	231	Atl-79fc_234_tundra-6_4539	234	3	Herring gull	tundra	25.0
location	Atl-79fc_106_puffin-2	Atl-79fc_103_ocean-12	Atl-79fc_106_puffin-2_4634	106	Atl-79fc_103_ocean-12_4530	103	3	puffin	open ocean	25.0
location	Bur-dc3c_96_curlew-21	Bur-dc3c_99_farmland-3	Bur-dc3c_96_curlew-21_4925	96	Bur-dc3c_99_farmland-3_4509	99	3	stone curlew	farmland	25.0
location	Oys-0cbb_29_oystercatcher-5	Oys-0cbb_26_estuaries-17	Oys-0cbb_29_oystercatcher-5_2166	29	Oys-0cbb_26_estuaries-17_4517	26	3	Eurasian oystercatcher	estuaries	20.75
location	Oys-0cbb_29_oystercatcher-18	Oys-0cbb_26_estuaries-17	Oys-0cbb_29_oystercatcher-18_2166	29	Oys-0cbb_26_estuaries-17_4517	26	3	Eurasian oystercatcher	estuaries	20.75
location	Eur-19c7_40_oystercatcher-2	Eur-19c7_37_estuaries-33	Eur-19c7_40_oystercatcher-2_2166	40	Eur-19c7_37_estuaries-33_4517	37	3	Eurasian oystercatcher	estuaries	20.75
location	Eur-19c7_58_oystercatcher-2	Eur-19c7_55_estuary-27	Eur-19c7_58_oystercatcher-2_2166	58	Eur-19c7_55_estuary-27_4517	55	3	Eurasian oystercatcher	estuaries	20.75
location	Eur-19c7_34_oystercatcher-2	Eur-19c7_37_estuaries-33	Eur-19c7_34_oystercatcher-2_2166	34	Eur-19c7_37_estuaries-33_4517	37	3	Eurasian oystercatcher	estuaries	20.75
location	Pie-a5d9_25_avocet-2	Pie-a5d9_28_water-9	Pie-a5d9_25_avocet-2_3073	25	Pie-a5d9_28_water-9_4512	28	3	Pied avocet	brackish water	20.75
location	Gul-1ea1_51_gulls-6	Gul-1ea1_53_wetlands-6	Gul-1ea1_51_gulls-6_5043	51	Gul-1ea1_53_wetlands-6_4542	53	2	great black-backed gull	wetlands	20.0
location	Gul-1ea1_51_gull-36	Gul-1ea1_53_wetlands-6	Gul-1ea1_51_gull-36_5043	51	Gul-1ea1_53_wetlands-6_4542	53	2	great black-backed gull	wetlands	20.0
location	Chada27_1_lapwings-3	Chada27_5_farmland-21	Chada27_1_lapwings-3_3884	1	Chada27_5_farmland-21_4509	5	4	lapwing	farmland	20.0
location	Atl-79fc_107_puffin-7	Atl-79fc_103_ocean-12	Atl-79fc_107_puffin-7_4634	107	Atl-79fc_103_ocean-12_4530	103	4	puffin	open ocean	20.0
location	Bur-dc3c_216_curlews-12	Bur-dc3c_212_heathlands-9	Bur-dc3c_216_curlews-12_4925	216	Bur-dc3c_212_heathlands-9_4518	212	4	stone curlew	heathland	20.0
location	Gul-1ea1_51_gulls-21	Gul-1ea1_53_wetlands-6	Gul-1ea1_51_gulls-21_5043	51	Gul-1ea1_53_wetlands-6_4542	53	2	great black-backed gull	wetlands	20.0
location	Gre-0f9b_57_gull-10	Gre-0f9b_52_estuaries-22	Gre-0f9b_57_gull-10_5043	57	Gre-0f9b_52_estuaries-22_4517	52	5	great black-backed gull	estuaries	16.667
location	Gre-0f9b_57_gull-10	Gre-0f9b_52_wetland-28	Gre-0f9b_57_gull-10_5043	57	Gre-0f9b_52_wetland-28_4542	52	5	great black-backed gull	wetlands	16.667
location	Bur-dc3c_156_curlews-4	Bur-dc3c_151_farmland-14	Bur-dc3c_156_curlews-4_4925	156	Bur-dc3c_151_farmland-14_4509	151	5	stone curlew	farmland	16.667
location	Eur-19c7_33_oystercatcher-3	Eur-19c7_37_estuaries-33	Eur-19c7_33_oystercatcher-3_2166	33	Eur-19c7_37_estuaries-33_4517	37	4	Eurasian oystercatcher	estuaries	16.6
location	Eur-19c7_33_oystercatcher-12	Eur-19c7_37_estuaries-33	Eur-19c7_33_oystercatcher-12_2166	33	Eur-19c7_37_estuaries-33_4517	37	4	Eurasian oystercatcher	estuaries	16.6
location	Pie-a5d9_32_avocet-3	Pie-a5d9_28_water-9	Pie-a5d9_32_avocet-3_5346	32	Pie-a5d9_28_water-9_4512	28	4	pied avocet	brackish water	16.6
location	Tun-4bf6_72_jaegers-21	Tun-4bf6_76_tundra-4	Tun-4bf6_72_jaegers-21_4627	72	Tun-4bf6_76_tundra-4_4539	76	4	parasitic jaeger	tundra	16.6
location	Sno-0a8f_405_parasiticus-34	Sno-0a8f_400_tundra-54	Sno-0a8f_405_parasiticus-34_1554	405	Sno-0a8f_400_tundra-54_4539	400	5	Stercorarius parasiticus	tundra	14.5
location	Atl-79fc_22_skua-9	Atl-79fc_16_ocean-9	Atl-79fc_22_skua-9_1553	22	Atl-79fc_16_ocean-9_4530	16	6	Arctic skua	open ocean	14.286
location	Gre-0f9b_58_gull-5	Gre-0f9b_52_estuaries-22	Gre-0f9b_58_gull-5_5043	58	Gre-0f9b_52_estuaries-22_4517	52	6	great black-backed gull	estuaries	14.286
location	Gre-0f9b_58_gull-5	Gre-0f9b_52_wetland-28	Gre-0f9b_58_gull-5_5043	58	Gre-0f9b_52_wetland-28_4542	52	6	great black-backed gull	wetlands	14.286
location	Tun-4bf6_72_jaegers-21	Tun-4bf6_67_Tundra-1	Tun-4bf6_72_jaegers-21_4627	72	Tun-4bf6_67_Tundra-1_1379	67	5	parasitic jaeger	Tundra	13.833
location	Tun-4bf6_72_jaegers-21	Tun-4bf6_77_Tundra-1	Tun-4bf6_72_jaegers-21_4627	72	Tun-4bf6_77_Tundra-1_1379	77	5	parasitic jaeger	Tundra	13.833
location	Sno-0a8f_405_jaegers-31	Sno-0a8f_400_tundra-54	Sno-0a8f_405_jaegers-31_4627	405	Sno-0a8f_400_tundra-54_4539	400	5	parasitic jaeger	tundra	13.833
location	Sno-0a8f_405_jaegers-71	Sno-0a8f_400_tundra-54	Sno-0a8f_405_jaegers-71_4627	405	Sno-0a8f_400_tundra-54_4539	400	5	parasitic jaeger	tundra	13.833
location	Biv-02de_272_oystercatcher-6	Biv-02de_265_lakes-22	Biv-02de_272_oystercatcher-6_4920	272	Biv-02de_265_lakes-22_4522	265	7	oystercatcher	lakes and ponds	12.5
location	Per-145f_217_kittiwakes-18	Per-145f_210_tundra-26	Per-145f_217_kittiwakes-18_4693	217	Per-145f_210_tundra-26_4539	210	7	kittiwake	tundra	12.5
location	Sno-0a8f_405_parasiticus-34	Sno-0a8f_399_tundra-30	Sno-0a8f_405_parasiticus-34_1554	405	Sno-0a8f_399_tundra-30_4539	399	6	Stercorarius parasiticus	tundra	12.429
location	Tun-4bf6_72_jaegers-21	Tun-4bf6_78_tundra-2	Tun-4bf6_72_jaegers-21_4627	72	Tun-4bf6_78_tundra-2_4539	78	6	parasitic jaeger	tundra	11.857
location	Sno-0a8f_405_jaegers-31	Sno-0a8f_399_tundra-30	Sno-0a8f_405_jaegers-31_4627	405	Sno-0a8f_399_tundra-30_4539	399	6	parasitic jaeger	tundra	11.857
location	Sno-0a8f_405_jaegers-71	Sno-0a8f_399_tundra-30	Sno-0a8f_405_jaegers-71_4627	405	Sno-0a8f_399_tundra-30_4539	399	6	parasitic jaeger	tundra	11.857
location	Par-ce5c_40_jaeger-3	Par-ce5c_34_tundra-5	Par-ce5c_40_jaeger-3_4627	40	Par-ce5c_34_tundra-5_4539	34	6	parasitic jaeger	tundra	11.857
location	Pie-a5d9_32_avocet-3	Pie-a5d9_26_water-7	Pie-a5d9_32_avocet-3_5346	32	Pie-a5d9_26_water-7_4512	26	6	pied avocet	brackish water	11.857
location	Pie-a5d9_32_avocet-3	Pie-a5d9_26_water-22	Pie-a5d9_32_avocet-3_5346	32	Pie-a5d9_26_water-22_4512	26	6	pied avocet	brackish water	11.857
location	Pie-a5d9_34_avocet-3	Pie-a5d9_28_water-9	Pie-a5d9_34_avocet-3_5346	34	Pie-a5d9_28_water-9_4512	28	6	pied avocet	brackish water	11.857
location	Ste-6e04_136_kittiwakes-30	Ste-6e04_144_tundra-21	Ste-6e04_136_kittiwakes-30_4693	136	Ste-6e04_144_tundra-21_4539	144	8	kittiwake	tundra	11.111
location	Coa-44f0_181_oystercatchers-13	Coa-44f0_173_coastal-12	Coa-44f0_181_oystercatchers-13_4920	181	Coa-44f0_173_coastal-12_4514	173	8	oystercatcher	coastal	11.111
location	Gre-0f9b_57_gull-10	Gre-0f9b_52_lakes-33	Gre-0f9b_57_gull-10_5043	57	Gre-0f9b_52_lakes-33_4522	52	5	great black-backed gull	lakes and ponds	11.0
location	Tun-4bf6_72_jaegers-21	Tun-4bf6_65_Tundra-1	Tun-4bf6_72_jaegers-21_4627	72	Tun-4bf6_65_Tundra-1_1379	65	7	parasitic jaeger	Tundra	10.375
location	Atl-79fc_229_gull-35	Atl-79fc_234_tundra-6	Atl-79fc_229_gull-35_5175	229	Atl-79fc_234_tundra-6_4539	234	5	lesser black-backed gull	tundra	10.0
location	Ste-6e04_136_tridactyla-33	Ste-6e04_144_tundra-21	Ste-6e04_136_tridactyla-33_1707	136	Ste-6e04_144_tundra-21_4539	144	8	Rissa tridactyla	tundra	9.667
location	Pie-a5d9_34_avocet-3	Pie-a5d9_26_water-22	Pie-a5d9_34_avocet-3_5346	34	Pie-a5d9_26_water-22_4512	26	8	pied avocet	brackish water	9.222
location	Bur-dc3c_143_curlews-4	Bur-dc3c_151_farmland-14	Bur-dc3c_143_curlews-4_2175	143	Bur-dc3c_151_farmland-14_4509	151	8	Eurasian stone curlew	farmland	9.222
location	Pie-a5d9_34_avocet-3	Pie-a5d9_26_water-7	Pie-a5d9_34_avocet-3_5346	34	Pie-a5d9_26_water-7_4512	26	8	pied avocet	brackish water	9.222
location	Atl-79fc_27_guillemots-13	Atl-79fc_16_ocean-9	Atl-79fc_27_guillemots-13_4809	27	Atl-79fc_16_ocean-9_4530	16	11	guillemot	open ocean	8.333
location	Pie-a5d9_17_avocet-3	Pie-a5d9_26_water-22	Pie-a5d9_17_avocet-3_5346	17	Pie-a5d9_26_water-22_4512	26	9	pied avocet	brackish water	8.3
location	Pie-a5d9_17_avocet-3	Pie-a5d9_26_water-7	Pie-a5d9_17_avocet-3_5346	17	Pie-a5d9_26_water-7_4512	26	9	pied avocet	brackish water	8.3
location	Coa-44f0_181_oystercatchers-13	Coa-44f0_193_coastal-9	Coa-44f0_181_oystercatchers-13_4920	181	Coa-44f0_193_coastal-9_1353	193	12	oystercatcher	Coastal	7.692
location	Tun-4bf6_72_jaegers-21	Tun-4bf6_62_Tundra-1	Tun-4bf6_72_jaegers-21_4627	72	Tun-4bf6_62_Tundra-1_1379	62	10	parasitic jaeger	Tundra	7.545
location	Bur-dc3c_109_curlews-24	Bur-dc3c_99_farmland-3	Bur-dc3c_109_curlews-24_2175	109	Bur-dc3c_99_farmland-3_4509	99	10	Eurasian stone curlew	farmland	7.545
location	Gre-0f9b_58_gull-5	Gre-0f9b_52_lakes-33	Gre-0f9b_58_gull-5_2427	58	Gre-0f9b_52_lakes-33_4522	52	6	Great black-backed gull	lakes and ponds	7.543
location	Atl-79fc_265_Puffin-2	Atl-79fc_278_ocean-11	Atl-79fc_265_Puffin-2_1582	265	Atl-79fc_278_ocean-11_4530	278	13	Puffin	open ocean	7.143
location	Tun-4bf6_72_jaegers-21	Tun-4bf6_61_Tundra-1	Tun-4bf6_72_jaegers-21_4627	72	Tun-4bf6_61_Tundra-1_1379	61	11	parasitic jaeger	Tundra	6.917
location	Pie-a5d9_17_avocet-3	Pie-a5d9_28_water-9	Pie-a5d9_17_avocet-3_5346	17	Pie-a5d9_28_water-9_4512	28	11	pied avocet	brackish water	6.917
location	Bur-dc3c_88_curlews-4	Bur-dc3c_99_farmland-3	Bur-dc3c_88_curlews-4_2175	88	Bur-dc3c_99_farmland-3_4509	99	11	Eurasian stone curlew	farmland	6.917
location	Ste-6e04_136_gulls-39	Ste-6e04_144_tundra-21	Ste-6e04_136_gulls-39_5175	136	Ste-6e04_144_tundra-21_4539	144	8	lesser black-backed gull	tundra	6.667
location	Gre-0f9b_43_gull-5	Gre-0f9b_52_estuaries-22	Gre-0f9b_43_gull-5_5175	43	Gre-0f9b_52_estuaries-22_4517	52	9	lesser black-backed gull	estuaries	6.0
location	Ste-6e04_135_gulls-12	Ste-6e04_144_tundra-21	Ste-6e04_135_gulls-12_5175	135	Ste-6e04_144_tundra-21_4539	144	9	lesser black-backed gull	tundra	6.0
location	Bur-dc3c_91_curlews-7	Bur-dc3c_99_farmland-3	Bur-dc3c_91_curlews-7_2175	91	Bur-dc3c_99_farmland-3_4509	99	8	Eurasian stone curlew	farmland	6.0
location	Atl-79fc_2_arctica-6	Atl-79fc_16_ocean-9	Atl-79fc_2_arctica-6_1583	2	Atl-79fc_16_ocean-9_4530	16	14	Fratercula arctica	open ocean	5.8
location	Pte-62aa_500_puffin-6	Pte-62aa_517_coastal-5	Pte-62aa_500_puffin-6_4634	500	Pte-62aa_517_coastal-5_4514	517	17	puffin	coastal	5.556
location	Bur-dc3c_195_curlew-27	Bur-dc3c_212_heathlands-9	Bur-dc3c_195_curlew-27_2173	195	Bur-dc3c_212_heathlands-9_4518	212	17	Stone curlew	heathland	5.556
location	Coa-44f0_176_puffins-9	Coa-44f0_193_coastal-9	Coa-44f0_176_puffins-9_4634	176	Coa-44f0_193_coastal-9_1353	193	17	puffin	Coastal	5.556
location	Bur-dc3c_195_curlews-4	Bur-dc3c_212_heathlands-9	Bur-dc3c_195_curlews-4_2173	195	Bur-dc3c_212_heathlands-9_4518	212	17	Stone curlew	heathland	5.556
location	Oys-0cbb_12_pie-20	Oys-0cbb_26_estuaries-17	Oys-0cbb_12_pie-20_4922	12	Oys-0cbb_26_estuaries-17_4517	26	14	sea pie	estuaries	5.533
location	Adé-beeb_150_skuas-3	Adé-beeb_161_coastal-8	Adé-beeb_150_skuas-3_3385	150	Adé-beeb_161_coastal-8_1353	161	11	South polar skua	Coastal	5.5
location	Gre-0f9b_43_gull-5	Gre-0f9b_52_lakes-33	Gre-0f9b_43_gull-5_2427	43	Gre-0f9b_52_lakes-33_4522	52	9	Great black-backed gull	lakes and ponds	5.28
location	Red-d827_153_Knot-4	Red-d827_135_tundra-18	Red-d827_153_Knot-4_3193	153	Red-d827_135_tundra-18_4539	135	18	Knot	tundra	5.263
location	Red-d827_153_Knot-4	Red-d827_134_tundra-10	Red-d827_153_Knot-4_3193	153	Red-d827_134_tundra-10_4539	134	19	Knot	tundra	5.0
location	Red-d827_154_Knot-11	Red-d827_135_tundra-18	Red-d827_154_Knot-11_3193	154	Red-d827_135_tundra-18_4539	135	19	Knot	tundra	5.0
location	Red-d827_154_Knot-11	Red-d827_134_tundra-10	Red-d827_154_Knot-11_3193	154	Red-d827_134_tundra-10_4539	134	20	Knot	tundra	4.762
location	Coa-44f0_176_puffins-9	Coa-44f0_155_coastal-13	Coa-44f0_176_puffins-9_4634	176	Coa-44f0_155_coastal-13_1353	155	21	puffin	Coastal	4.545
location	Red-d827_156_Knot-18	Red-d827_135_tundra-18	Red-d827_156_Knot-18_3193	156	Red-d827_135_tundra-18_4539	135	21	Knot	tundra	4.545
location	Red-d827_156_Knot-7	Red-d827_135_tundra-18	Red-d827_156_Knot-7_3193	156	Red-d827_135_tundra-18_4539	135	21	Knot	tundra	4.545
location	Bur-dc3c_110_curlews-5	Bur-dc3c_99_farmland-3	Bur-dc3c_110_curlews-5_2175	110	Bur-dc3c_99_farmland-3_4509	99	11	Eurasian stone curlew	farmland	4.5
location	Gre-0f9b_63_gulls-40	Gre-0f9b_52_lakes-33	Gre-0f9b_63_gulls-40_2427	63	Gre-0f9b_52_lakes-33_4522	52	11	Great black-backed gull	lakes and ponds	4.4
location	Gre-0f9b_63_gulls-21	Gre-0f9b_52_lakes-33	Gre-0f9b_63_gulls-21_2427	63	Gre-0f9b_52_lakes-33_4522	52	11	Great black-backed gull	lakes and ponds	4.4
location	Bur-dc3c_133_curlews-4	Bur-dc3c_151_farmland-14	Bur-dc3c_133_curlews-4_2175	133	Bur-dc3c_151_farmland-14_4509	151	18	Eurasian stone curlew	farmland	4.368
location	Ter-7888_64_tern-12	Ter-7888_41_coastal-7	Ter-7888_64_tern-12_4628	64	Ter-7888_41_coastal-7_4514	41	23	arctic tern	coastal	4.167
location	Ter-7888_64_tern-9	Ter-7888_41_coastal-7	Ter-7888_64_tern-9_4628	64	Ter-7888_41_coastal-7_1353	41	23	arctic tern	Coastal	4.167
location	Whi-b4c3_391_Charadrius-42	Whi-b4c3_368_wetlands-39	Whi-b4c3_391_Charadrius-42_971	391	Whi-b4c3_368_wetlands-39_4542	368	23	Charadrius	wetlands	4.167
location	Coa-44f0_176_puffins-9	Coa-44f0_153_coastal-4	Coa-44f0_176_puffins-9_4634	176	Coa-44f0_153_coastal-4_1353	153	23	puffin	Coastal	4.167
location	Bur-dc3c_139_curlews-4	Bur-dc3c_151_farmland-14	Bur-dc3c_139_curlews-4_2175	139	Bur-dc3c_151_farmland-14_4509	151	12	Eurasian stone curlew	farmland	4.154
location	Gre-0f9b_63_gulls-40	Gre-0f9b_52_estuaries-22	Gre-0f9b_63_gulls-40_2429	63	Gre-0f9b_52_estuaries-22_4517	52	11	Greater black-backed gull	estuaries	4.083
location	Gre-0f9b_63_gulls-21	Gre-0f9b_52_estuaries-22	Gre-0f9b_63_gulls-21_2429	63	Gre-0f9b_52_estuaries-22_4517	52	11	Greater black-backed gull	estuaries	4.083
location	Biv-02de_272_oystercatcher-6	Biv-02de_248_zone-8	Biv-02de_272_oystercatcher-6_4920	272	Biv-02de_248_zone-8_4521	248	24	oystercatcher	intertidal zone	4.0
location	Pal-0383_58_Alcidae-25	Pal-0383_34_coastal-10	Pal-0383_58_Alcidae-25_477	58	Pal-0383_34_coastal-10_1353	34	24	Alcidae	Coastal	4.0
location	Pal-0383_58_auks-23	Pal-0383_34_coastal-10	Pal-0383_58_auks-23_4045	58	Pal-0383_34_coastal-10_1353	34	24	auks	Coastal	4.0
location	Biv-02de_273_gull-3	Biv-02de_248_zone-8	Biv-02de_273_gull-3_5093	273	Biv-02de_248_zone-8_4521	248	25	herring gull	intertidal zone	3.846
location	Coa-44f0_181_oystercatchers-13	Coa-44f0_206_coastal-33	Coa-44f0_181_oystercatchers-13_4920	181	Coa-44f0_206_coastal-33_1353	206	25	oystercatcher	Coastal	3.846
location	Oys-0cbb_1_Oystercatcher-1	Oys-0cbb_26_estuaries-17	Oys-0cbb_1_Oystercatcher-1_2163	1	Oys-0cbb_26_estuaries-17_4517	26	25	Oystercatcher	estuaries	3.846
location	Par-ce5c_56_parasiticus-6	Par-ce5c_34_tundra-5	Par-ce5c_56_parasiticus-6_1554	56	Par-ce5c_34_tundra-5_4539	34	22	Stercorarius parasiticus	tundra	3.783
location	Gre-0f9b_65_gulls-8	Gre-0f9b_52_lakes-33	Gre-0f9b_65_gulls-8_2427	65	Gre-0f9b_52_lakes-33_4522	52	13	Great black-backed gull	lakes and ponds	3.771
location	Coa-44f0_181_oystercatchers-13	Coa-44f0_155_coastal-13	Coa-44f0_181_oystercatchers-13_4920	181	Coa-44f0_155_coastal-13_1353	155	26	oystercatcher	Coastal	3.704
location	Whi-b4c3_391_hiaticula-43	Whi-b4c3_368_wetlands-39	Whi-b4c3_391_hiaticula-43_107	391	Whi-b4c3_368_wetlands-39_4542	368	23	Charadrius hiaticula	wetlands	3.625
location	Ter-7888_68_terns-2	Ter-7888_41_coastal-7	Ter-7888_68_terns-2_4628	68	Ter-7888_41_coastal-7_1353	41	27	arctic tern	Coastal	3.571
location	Coa-44f0_176_puffins-9	Coa-44f0_149_coastal-4	Coa-44f0_176_puffins-9_4634	176	Coa-44f0_149_coastal-4_1353	149	27	puffin	Coastal	3.571
location	Gre-0f9b_65_gulls-8	Gre-0f9b_52_estuaries-22	Gre-0f9b_65_gulls-8_2429	65	Gre-0f9b_52_estuaries-22_4517	52	13	Greater black-backed gull	estuaries	3.5
