token	relrole	arcpath	lemma	upos	widx	token
Bar-78df_196_predators-6	adaptation_comment	nmod>compound>	barn	NOUN	8	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nmod>	owl	NOUN	9	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<cop>	be	AUX	10	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<nmod:poss>	Verreaux	PROPN	11	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<nmod:poss>case>	's	PART	12	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<compound>	eagle	NOUN	13	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<	owl	NOUN	15	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<appos>compound>	Bubo	PROPN	17	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<appos>	lacteus	NOUN	18	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<conj>cc>	and	CCONJ	20	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<conj>compound>	Cape	NOUN	21	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<conj>	eagle	NOUN	22	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<appos>	owl	NOUN	24	Bar-78df_196_predators-6
Bar-78df_196_predators-6	adaptation_comment	nsubj<appos>appos>	capensis	NOUN	27	Bar-78df_196_predators-6
Lon-b0af_522_predators-38	adaptation_comment	obj<xcomp<nsubj>	tendency	NOUN	7	Lon-b0af_522_predators-38
Lon-b0af_522_predators-38	adaptation_comment	obj<xcomp<cop>	be	AUX	33	Lon-b0af_522_predators-38
Lon-b0af_522_predators-38	adaptation_comment	obj<xcomp<advmod>	all	ADV	34	Lon-b0af_522_predators-38
Lon-b0af_522_predators-38	adaptation_comment	obj<xcomp<	likely	ADJ	35	Lon-b0af_522_predators-38
Lon-b0af_522_predators-38	adaptation_comment	obj<mark>	to	PART	36	Lon-b0af_522_predators-38
Lon-b0af_522_predators-38	adaptation_comment	obj<	court	VERB	37	Lon-b0af_522_predators-38
Lon-b0af_530_predators-11	adaptation_comment	xcomp<acl<nmod<	raptor	NOUN	5	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	xcomp<acl<case>	in	ADP	6	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	xcomp<acl<	Europe	PROPN	7	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	xcomp<	know	VERB	8	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	mark>	to	PART	9	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	cop>	be	AUX	10	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	nmod>case>	of	ADP	12	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	nmod>amod>advmod>	long	ADV	13	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	nmod>amod>	eare	VERB	15	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	nmod>	owl	NOUN	16	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	nmod>nmod>case>	of	ADP	17	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	nmod>nmod>advmod>	potentially	ADV	18	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	nmod>nmod>det>	any	DET	19	Lon-b0af_530_predators-11
Lon-b0af_530_predators-11	adaptation_comment	nmod>nmod>	age	NOUN	20	Lon-b0af_530_predators-11
Com-f222_480_predator-6	adaptation_comment	nsubj>det>	the	DET	1	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	nsubj>	buzzard	NOUN	2	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	cop>	be	AUX	3	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	det>	a	DET	4	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	amod>	known	ADJ	5	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	nmod>case>	of	ADP	7	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	nmod>nummod>	237	NUM	8	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	nmod>	g	NOUN	9	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	nmod>appos>nummod>	8.4	NUM	11	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	nmod>appos>	oz	NOUN	12	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>amod>	Eurasian	ADJ	14	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>	sparrowhawk	NOUN	15	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>appos>compound>	Accipiter	NOUN	17	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>appos>	nisus	NOUN	18	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>nummod>	184	NUM	21	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>	g	NOUN	22	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>nummod>	6.5	NUM	24	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>	oz	NOUN	25	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>amod>	common	ADJ	27	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>	kestrel	NOUN	28	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>conj>cc>	and	CCONJ	29	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>conj>nummod>	152	NUM	30	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>conj>	g	NOUN	31	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>appos>nummod>	5.4	NUM	33	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	appos>appos>	oz	NOUN	34	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	conj>amod>	lesser	ADJ	36	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	conj>	kestrel	NOUN	37	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	conj>appos>compound>	Falco	NOUN	39	Com-f222_480_predator-6
Com-f222_480_predator-6	adaptation_comment	conj>appos>	naumanni	NOUN	40	Com-f222_480_predator-6
Cro-5646_306_predator-8	adaptation_comment	obj<nsubj:pass>det>	the	DET	1	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	obj<nsubj:pass>amod>	crowned	VERB	2	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	obj<nsubj:pass>	eagle	NOUN	3	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	obj<aux:pass>	be	AUX	4	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	obj<	consider	VERB	5	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	det>	a	DET	6	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	amod>	potential	ADJ	7	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	nmod>case>	of	ADP	9	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	nmod>amod>	infant	ADJ	10	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	nmod>	chimpanzee	NOUN	11	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	appos>amod>	Pan	ADJ	13	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	appos>	troglodyte	NOUN	14	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	conj>cc>	and	CCONJ	16	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	conj>	bonobo	NOUN	17	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	conj>appos>compound>	P.	NOUN	19	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	conj>appos>	paniscus	NOUN	20	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	obj<advcl>mark>	although	SCONJ	23	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	obj<advcl>nsubj:pass>	this	PRON	24	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	obj<advcl>aux:pass>	be	AUX	25	Cro-5646_306_predator-8
Cro-5646_306_predator-8	adaptation_comment	obj<advcl>	unconfirmed	VERB	26	Cro-5646_306_predator-8
Cro-5646_358_predators-13	adaptation_comment	nmod<nsubj<obl>	habitats	NOUN	7	Cro-5646_358_predators-13
Cro-5646_358_predators-13	adaptation_comment	nmod<det>	the	DET	9	Cro-5646_358_predators-13
Cro-5646_358_predators-13	adaptation_comment	nmod<	diversity	NOUN	10	Cro-5646_358_predators-13
Cro-5646_358_predators-13	adaptation_comment	case>	of	ADP	11	Cro-5646_358_predators-13
Cro-5646_358_predators-13	adaptation_comment	amod>	large	ADJ	12	Cro-5646_358_predators-13
Cro-5646_358_predators-13	adaptation_comment	nmod<nsubj<cop>	be	AUX	14	Cro-5646_358_predators-13
Cro-5646_358_predators-13	adaptation_comment	nmod<nsubj<	higher	ADJ	15	Cro-5646_358_predators-13
Cro-5646_358_predators-13	adaptation_comment	nmod<nsubj<conj>	eagle	NOUN	19	Cro-5646_358_predators-13
Cro-5646_358_predators-13	adaptation_comment	nmod<nsubj<advcl>	power	NOUN	25	Cro-5646_358_predators-13
Cro-5646_358_predators-13	adaptation_comment	nmod<nsubj<conj>	assure	VERB	29	Cro-5646_358_predators-13
Afr9d9d_7_predators-3	adaptation_comment	det>	these	DET	1	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	amod>	efficient	ADJ	2	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	nsubj<aux>	can	AUX	4	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	nsubj<	get	VERB	5	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	nsubj<advmod>	away	ADV	6	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	nsubj<advcl>mark>	with	SCONJ	7	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	nsubj<advcl>	spend	VERB	8	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	nsubj<advcl>obj>	little	ADJ	10	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	nsubj<advcl>obl>	minute	NOUN	13	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	nsubj<advcl>obl:npmod>	day	NOUN	15	Afr9d9d_7_predators-3
Afr9d9d_7_predators-3	adaptation_comment	nsubj<advcl>advcl>	hunt	VERB	17	Afr9d9d_7_predators-3
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<parataxis<nsubj>	Predation	NOUN	1	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<parataxis<aux>	have	AUX	7	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<parataxis<cop>	be	AUX	8	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<parataxis<advmod>	reportedly	ADV	9	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<parataxis<	commit	ADJ	10	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<parataxis<obl>	eagle	NOUN	15	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	mark>	while	SCONJ	20	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj>amod>	golden	ADJ	21	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj>	eagle	NOUN	22	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj>appos>compound>	Aquila	PROPN	24	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj>appos>	chrysaeto	PROPN	25	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	cop>	be	AUX	27	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	amod>	potential	ADJ	28	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	conj>cc>	and	CCONJ	30	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	conj>amod>	eastern	ADJ	31	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	conj>amod>	imperial	ADJ	32	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	conj>	eagle	NOUN	33	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	appos>compound>	Aquila	PROPN	35	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	appos>	heliaca	NOUN	36	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<aux>	have	AUX	38	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<aux:pass>	be	AUX	39	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<	know	VERB	40	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<obl>case>	to	ADP	41	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<obl>	prey	NOUN	42	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<obl>case>	on	ADP	43	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<obl>amod>	great	ADJ	44	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<obl>	bustard	NOUN	45	Gre-e890_125_predators-29
Gre-e890_125_predators-29	adaptation_comment	nsubj:pass<parataxis<conj>	likely	ADV	49	Gre-e890_125_predators-29
Eur-1ed4_58_predators-21	adaptation_comment	nsubj>amod>	Eurasian	ADJ	1	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	nsubj>compound>	eagle	NOUN	2	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	nsubj>	owl	NOUN	4	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	nsubj>appos>compound>	Bubo	PROPN	6	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	nsubj>appos>	bubo	NOUN	7	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	nsubj>conj>cc>	and	CCONJ	9	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	nsubj>conj>amod>	golden	ADJ	10	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	nsubj>conj>	eagle	NOUN	11	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	nsubj>conj>appos>	chrysaeto	PROPN	14	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	cop>	be	AUX	16	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	det>	the	DET	17	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	amod>	only	ADJ	18	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	amod>	regular	ADJ	19	Eur-1ed4_58_predators-21
Eur-1ed4_58_predators-21	adaptation_comment	amod>	avian	ADJ	20	Eur-1ed4_58_predators-21
