token	relrole	arcpath	lemma	upos	widx	token
Yel-3ea8_52_predators-5	adaptation_comment	nmod>conj>cc>	and	CCONJ	14	Yel-3ea8_52_predators-5
Yel-3ea8_52_predators-5	adaptation_comment	nmod>conj>	bird	NOUN	15	Yel-3ea8_52_predators-5
Yel-3ea8_52_predators-5	adaptation_comment	obj<advcl>mark>	by	SCONJ	17	Yel-3ea8_52_predators-5
Yel-3ea8_52_predators-5	adaptation_comment	obj<advcl>	foole	VERB	18	Yel-3ea8_52_predators-5
Yel-3ea8_52_predators-5	adaptation_comment	obj<advcl>obj>	they	PRON	19	Yel-3ea8_52_predators-5
Yel-3ea8_52_predators-5	adaptation_comment	obj<advcl>advcl>	think	VERB	21	Yel-3ea8_52_predators-5
Bla-4edd_101_predators-6	adaptation_comment	obj<nsubj:pass>amod>	Brown	ADJ	1	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	obj<nsubj:pass>compound>	snake	NOUN	2	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	obj<nsubj:pass>	eagle	NOUN	3	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	obj<aux:pass>	be	AUX	4	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	obj<	verify	VERB	5	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>case>	of	ADP	7	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>compound>	adult	NOUN	8	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>amod>	black	ADJ	9	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>	mamba	NOUN	10	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>case>	of	ADP	12	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>case>	up	ADP	13	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>case>fixed>	to	ADP	14	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>nummod>nummod>	2.7	NUM	17	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>nummod>	m	NOUN	18	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>nummod>	8	NUM	20	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>	ft	NOUN	21	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>nummod>	10	NUM	22	Bla-4edd_101_predators-6
Bla-4edd_101_predators-6	adaptation_comment	nmod>case>	in	ADP	23	Bla-4edd_101_predators-6
Bla-4edd_12_predators-7	adaptation_comment	obj<nsubj>amod>	adult	ADJ	1	Bla-4edd_12_predators-7
Bla-4edd_12_predators-7	adaptation_comment	obj<nsubj>amod>	black	ADJ	2	Bla-4edd_12_predators-7
Bla-4edd_12_predators-7	adaptation_comment	obj<nsubj>	mamba	NOUN	3	Bla-4edd_12_predators-7
Bla-4edd_12_predators-7	adaptation_comment	obj<	have	VERB	4	Bla-4edd_12_predators-7
Bla-4edd_12_predators-7	adaptation_comment	amod>	few	ADJ	5	Bla-4edd_12_predators-7
Bla-4edd_12_predators-7	adaptation_comment	amod>	natural	ADJ	6	Bla-4edd_12_predators-7
Blaa211_12_predator-2	adaptation_comment	amod>	iconic	ADJ	1	Blaa211_12_predator-2
Bla-4edd_100_predators-6	adaptation_comment	obj<nsubj>amod>	adult	ADJ	1	Bla-4edd_100_predators-6
Bla-4edd_100_predators-6	adaptation_comment	obj<nsubj>	mamba	NOUN	2	Bla-4edd_100_predators-6
Bla-4edd_100_predators-6	adaptation_comment	obj<	have	VERB	3	Bla-4edd_100_predators-6
Bla-4edd_100_predators-6	adaptation_comment	amod>	few	ADJ	4	Bla-4edd_100_predators-6
Bla-4edd_100_predators-6	adaptation_comment	amod>	natural	ADJ	5	Bla-4edd_100_predators-6
Bla-4edd_100_predators-6	adaptation_comment	obj<obl>advmod>	aside	ADV	7	Bla-4edd_100_predators-6
Bla-4edd_100_predators-6	adaptation_comment	obj<obl>case>	from	ADP	8	Bla-4edd_100_predators-6
Bla-4edd_100_predators-6	adaptation_comment	obj<obl>	bird	NOUN	9	Bla-4edd_100_predators-6
Bla-4edd_100_predators-6	adaptation_comment	obj<obl>nmod>	prey	NOUN	11	Bla-4edd_100_predators-6
Bla-4edd_4_venomous-16	adaptation_comment	compound<advcl>advmod>	formally	ADV	2	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<advcl>	describe	VERB	3	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<advcl>obl>	Albert	PROPN	5	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<advcl>obl>	1864	NUM	8	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<nsubj>	it	PRON	10	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<cop>	be	AUX	11	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<det>	the	DET	12	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<amod>amod>	second	ADJ	13	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<amod>	longest	ADJ	15	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<	snake	NOUN	17	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<nmod>case>	after	ADP	18	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<nmod>det>	the	DET	19	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<nmod>compound>	king	NOUN	20	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<nmod>	cobra	NOUN	21	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<parataxis>amod>	mature	ADJ	23	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<parataxis>	specimen	NOUN	24	Bla-4edd_4_venomous-16
Bla-4edd_4_venomous-16	adaptation_comment	compound<parataxis>appos>	m	NOUN	28	Bla-4edd_4_venomous-16
Boa-7d46_35_dimorphism-5	adaptation_comment	nmod<amod>	other	ADJ	1	Boa-7d46_35_dimorphism-5
Boa-7d46_35_dimorphism-5	adaptation_comment	nmod<	example	NOUN	2	Boa-7d46_35_dimorphism-5
Boa-7d46_35_dimorphism-5	adaptation_comment	case>	of	ADP	3	Boa-7d46_35_dimorphism-5
Boa-7d46_35_dimorphism-5	adaptation_comment	nmod<nmod>case>	in	ADP	6	Boa-7d46_35_dimorphism-5
Boa-7d46_35_dimorphism-5	adaptation_comment	nmod<nmod>det>	the	DET	7	Boa-7d46_35_dimorphism-5
Boa-7d46_35_dimorphism-5	adaptation_comment	nmod<nmod>	species	NOUN	8	Boa-7d46_35_dimorphism-5
Boa-7d46_35_dimorphism-5	adaptation_comment	nmod<nsubj<	include	VERB	9	Boa-7d46_35_dimorphism-5
Boa-7d46_35_dimorphism-5	adaptation_comment	nmod<nsubj<obj>	male	NOUN	10	Boa-7d46_35_dimorphism-5
Boa-7d46_25_dimorphism-3	adaptation_comment	obj<	clear	VERB	1	Boa-7d46_25_dimorphism-3
Boa-7d46_25_dimorphism-3	adaptation_comment	obj<nsubj:pass<aux:pass>	be	AUX	4	Boa-7d46_25_dimorphism-3
Boa-7d46_25_dimorphism-3	adaptation_comment	obj<nsubj:pass<	see	VERB	5	Boa-7d46_25_dimorphism-3
Boa-7d46_25_dimorphism-3	adaptation_comment	obj<nsubj:pass<obl>	species	NOUN	8	Boa-7d46_25_dimorphism-3
Boa-7d46_25_dimorphism-3	adaptation_comment	obj<nsubj:pass<parataxis>	larger	ADJ	14	Boa-7d46_25_dimorphism-3
Boa-7d46_42_camouflage-8	adaptation_comment	obl<nsubj>det>	the	DET	1	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	obl<nsubj>	coloring	NOUN	2	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	obl<	work	VERB	3	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	case>	as	ADP	4	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	det>	a	DET	5	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	amod>advmod>	very	ADV	6	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	amod>	effective	ADJ	7	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	nmod>case>	in	ADP	9	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	nmod>det>	the	DET	10	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	nmod>	jungles	NOUN	11	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	conj>cc>	and	CCONJ	12	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	conj>	forests	NOUN	13	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	conj>nmod>case>	of	ADP	14	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	conj>nmod>nmod:poss>	it	PRON	15	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	conj>nmod>amod>	natural	ADJ	17	Boa-7d46_42_camouflage-8
Boa-7d46_42_camouflage-8	adaptation_comment	conj>nmod>	range	NOUN	18	Boa-7d46_42_camouflage-8
Boa-7d46_60_nocturnal-3	adaptation_comment	nsubj>	they	PRON	1	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	cop>	be	AUX	2	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>cc>	but	CCONJ	5	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>nsubj>	they	PRON	6	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>aux>	may	AUX	7	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>	bask	VERB	8	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>obl>case>	during	ADP	9	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>obl>det>	the	DET	10	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>obl>	day	NOUN	11	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>advcl>mark>	when	ADV	12	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>advcl>nsubj>	temperature	NOUN	16	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>advcl>cop>	be	AUX	17	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>advcl>advmod>	too	ADV	18	Boa-7d46_60_nocturnal-3
Boa-7d46_60_nocturnal-3	adaptation_comment	conj>advcl>	low	ADJ	19	Boa-7d46_60_nocturnal-3
Boi-9f0e_14_nocturnal-2	adaptation_comment	advmod>	mostly	ADV	1	Boi-9f0e_14_nocturnal-2
Boi-9f0e_14_nocturnal-2	adaptation_comment	conj>nsubj>	B.	PROPN	4	Boi-9f0e_14_nocturnal-2
Boi-9f0e_14_nocturnal-2	adaptation_comment	conj>nsubj>flat>	dendrophila	PROPN	5	Boi-9f0e_14_nocturnal-2
Boi-9f0e_14_nocturnal-2	adaptation_comment	conj>cop>	be	AUX	6	Boi-9f0e_14_nocturnal-2
Boi-9f0e_14_nocturnal-2	adaptation_comment	conj>det>	a	DET	7	Boi-9f0e_14_nocturnal-2
Boi-9f0e_14_nocturnal-2	adaptation_comment	conj>amod>advmod>	potentially	ADV	8	Boi-9f0e_14_nocturnal-2
Boi-9f0e_14_nocturnal-2	adaptation_comment	conj>amod>	aggressive	ADJ	9	Boi-9f0e_14_nocturnal-2
Boi-9f0e_14_nocturnal-2	adaptation_comment	conj>	snake	NOUN	10	Boi-9f0e_14_nocturnal-2
Bur-98f9_82_hibernation-6	adaptation_comment	obl<nsubj>	brumation	NOUN	1	Bur-98f9_82_hibernation-6
Bur-98f9_82_hibernation-6	adaptation_comment	obl<cop>	be	AUX	2	Bur-98f9_82_hibernation-6
Bur-98f9_82_hibernation-6	adaptation_comment	obl<advmod>	biologically	ADV	3	Bur-98f9_82_hibernation-6
Bur-98f9_82_hibernation-6	adaptation_comment	obl<	distinct	ADJ	4	Bur-98f9_82_hibernation-6
Bur-98f9_82_hibernation-6	adaptation_comment	case>	from	ADP	5	Bur-98f9_82_hibernation-6
Pyt-d6ca_10_predators-4	adaptation_comment	nsubj>	they	PRON	1	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	cop>	be	AUX	2	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	amod>	ambush	ADJ	3	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	acl:relcl>nsubj>	that	PRON	5	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	acl:relcl>advmod>	primarily	ADV	6	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	acl:relcl>	kill	VERB	7	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	acl:relcl>obj>	prey	NOUN	8	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	acl:relcl>obl>case>	by	ADP	9	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	acl:relcl>obl>	constriction	NOUN	10	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	acl:relcl>advcl>	cause	VERB	12	Pyt-d6ca_10_predators-4
Pyt-d6ca_10_predators-4	adaptation_comment	acl:relcl>advcl>obj>	arrest	NOUN	14	Pyt-d6ca_10_predators-4
Bur-98f9_47_predators-6	adaptation_comment	obj<nsubj>	they	PRON	1	Bur-98f9_47_predators-6
