relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
adaptation	Das-ed91_66_Daspletosaurus-11	Das-ed91_66_predators-9	Das-ed91_66_Daspletosaurus-11_2025	66	Das-ed91_66_predators-9_359	66	0	Daspletosaurus	Predator	100.0
adaptation	Das-ed91_9_Daspletosaurus-5	Das-ed91_9_predator-10	Das-ed91_9_Daspletosaurus-5_2025	9	Das-ed91_9_predator-10_3977	9	0	Daspletosaurus	predator	100.0
adaptation	Maj-e024_203_Majungasaurus-1	Maj-e024_203_predator-12	Maj-e024_203_Majungasaurus-1_2788	203	Maj-e024_203_predator-12_359	203	0	Majungasaurus	Predator	100.0
adaptation	Maj-e024_115_Majungasaurus-1	Maj-e024_115_predator-5	Maj-e024_115_Majungasaurus-1_2788	115	Maj-e024_115_predator-5_359	115	0	Majungasaurus	Predator	100.0
adaptation	Maj-e024_12_Majungasaurus-1	Maj-e024_12_predator-5	Maj-e024_12_Majungasaurus-1_2788	12	Maj-e024_12_predator-5_359	12	0	Majungasaurus	Predator	100.0
adaptation	Maj-e024_5_Majungasaurus-5	Maj-e024_5_predator-9	Maj-e024_5_Majungasaurus-5_2788	5	Maj-e024_5_predator-9_359	5	0	Majungasaurus	Predator	100.0
adaptation	Ausc02b_6_Allosaurus-22	Ausc02b_6_predator-8	Ausc02b_6_Allosaurus-22_1471	6	Ausc02b_6_predator-8_359	6	0	Allosaurus	Predator	100.0
adaptation	Not-3583_67_Nothronychus-9	Not-3583_67_herbivorous-11	Not-3583_67_Nothronychus-9_2933	67	Not-3583_67_herbivorous-11_3784	67	0	Nothronychus	herbivorous	100.0
adaptation	Coe-519b_158_Coelophysis-19	Coe-519b_158_dimorphism-23	Coe-519b_158_Coelophysis-19_1905	158	Coe-519b_158_dimorphism-23_3791	158	0	Coelophysis	sexual dimorphism	100.0
adaptation	Tyr-70f1_340_dromaeosaurs-13	Tyr-70f1_340_predators-18	Tyr-70f1_340_dromaeosaurs-13_4090	340	Tyr-70f1_340_predators-18_359	340	0	dromaeosaurs	Predator	100.0
adaptation	Tar-5191_205_Therizinosaurus-7	Tar-5191_205_herbivorous-12	Tar-5191_205_Therizinosaurus-7_3502	205	Tar-5191_205_herbivorous-12_3784	205	0	Therizinosaurus	herbivorous	100.0
adaptation	Uta-b72d_13_dromaeosaurs-20	Uta-b72d_13_predator-14	Uta-b72d_13_dromaeosaurs-20_4090	13	Uta-b72d_13_predator-14_3977	13	0	dromaeosaurs	predator	100.0
adaptation	Uta-b72d_13_dromaeosaurs-20	Uta-b72d_13_predators-24	Uta-b72d_13_dromaeosaurs-20_4090	13	Uta-b72d_13_predators-24_3977	13	0	dromaeosaurs	predator	100.0
adaptation	Vel-f1d8_143_dromaeosaur-11	Vel-f1d8_143_predator-17	Vel-f1d8_143_dromaeosaur-11_4090	143	Vel-f1d8_143_predator-17_3977	143	0	dromaeosaurs	predator	100.0
adaptation	The-f5b4_240_Tarbosaurus-24	The-f5b4_240_predators-3	The-f5b4_240_Tarbosaurus-24_3469	240	The-f5b4_240_predators-3_359	240	0	Tarbosaurus	Predator	100.0
adaptation	Car-eac4_8_carcharodontosaurids-6	Car-eac4_8_predators-10	Car-eac4_8_carcharodontosaurids-6_4059	8	Car-eac4_8_predators-10_3977	8	0	carcharodontosaurids	predator	100.0
adaptation	Pro-b864_476_Velociraptor-31	Pro-b864_476_predator-14	Pro-b864_476_Velociraptor-31_3600	476	Pro-b864_476_predator-14_3977	476	0	Velociraptors	predator	100.0
adaptation	Dro-42ae_216_Utahraptor-5	Dro-42ae_216_predator-34	Dro-42ae_216_Utahraptor-5_3594	216	Dro-42ae_216_predator-34_3977	216	0	Utahraptor	predator	100.0
adaptation	Tyr-9f97_12_rex-11	Tyr-9f97_12_predator-17	Tyr-9f97_12_rex-11_3581	12	Tyr-9f97_12_predator-17_3977	12	0	Tyrannosaurus rex	predator	100.0
adaptation	The319b_6_Therizinosaurus-17	The319b_6_herbivorous-11	The319b_6_Therizinosaurus-17_3502	6	The319b_6_herbivorous-11_3784	6	0	Therizinosaurus	herbivorous	100.0
adaptation	The-f5b4_229_Therizinosaurus-30	The-f5b4_229_herbivorous-27	The-f5b4_229_Therizinosaurus-30_3502	229	The-f5b4_229_herbivorous-27_3784	229	0	Therizinosaurus	herbivorous	100.0
adaptation	The-f5b4_18_Therizinosaurus-13	The-f5b4_18_herbivorous-28	The-f5b4_18_Therizinosaurus-13_3502	18	The-f5b4_18_herbivorous-28_3784	18	0	Therizinosaurus	herbivorous	100.0
adaptation	The-f5b4_228_Therizinosaurus-4	The-f5b4_228_herbivorous-27	The-f5b4_228_Therizinosaurus-4_3502	228	The-f5b4_228_herbivorous-27_3784	228	0	Therizinosaurus	herbivorous	100.0
adaptation	The-f5b4_21_Tarbosaurus-23	The-f5b4_21_predators-21	The-f5b4_21_Tarbosaurus-23_3469	21	The-f5b4_21_predators-21_359	21	0	Tarbosaurus	Predator	100.0
adaptation	The-f5b4_234_Tarbosaurus-23	The-f5b4_234_predator-22	The-f5b4_234_Tarbosaurus-23_3469	234	The-f5b4_234_predator-22_359	234	0	Tarbosaurus	Predator	100.0
adaptation	Tar-5191_178_Tarbosaurus-13	Tar-5191_178_predator-9	Tar-5191_178_Tarbosaurus-13_3469	178	Tar-5191_178_predator-9_359	178	0	Tarbosaurus	Predator	100.0
adaptation	Tar-5191_182_Tarbosaurus-13	Tar-5191_182_predator-18	Tar-5191_182_Tarbosaurus-13_3469	182	Tar-5191_182_predator-18_359	182	0	Tarbosaurus	Predator	100.0
adaptation	Tar-5191_9_Tarbosaurus-6	Tar-5191_9_predator-11	Tar-5191_9_Tarbosaurus-6_3469	9	Tar-5191_9_predator-11_359	9	0	Tarbosaurus	Predator	100.0
adaptation	Tar-5191_203_Tarbosaurus-12	Tar-5191_203_predator-5	Tar-5191_203_Tarbosaurus-12_3469	203	Tar-5191_203_predator-5_359	203	0	Tarbosaurus	Predator	100.0
adaptation	The-f5b4_240_Tarbosaurus-24	The-f5b4_240_predator-19	The-f5b4_240_Tarbosaurus-24_3469	240	The-f5b4_240_predator-19_359	240	0	Tarbosaurus	Predator	100.0
adaptation	Tyr-9f97_303_tyrannosaurs-52	Tyr-9f97_303_predators-33	Tyr-9f97_303_tyrannosaurs-52_4215	303	Tyr-9f97_303_predators-33_3977	303	0	tyrannosaurs	predator	100.0
adaptation	All-7078_15_Allosaurus-12	All-7078_15_predators-36	All-7078_15_Allosaurus-12_1471	15	All-7078_15_predators-36_3977	15	0	Allosaurus	predator	100.0
adaptation	All-7078_304_Allosaurus-11	All-7078_304_predator-33	All-7078_304_Allosaurus-11_1471	304	All-7078_304_predator-33_3977	304	0	Allosaurus	predator	100.0
adaptation	Tyr-70f1_67_tyrannosaurs-2	Tyr-70f1_67_predators-8	Tyr-70f1_67_tyrannosaurs-2_4215	67	Tyr-70f1_67_predators-8_359	67	0	tyrannosaurs	Predator	100.0
adaptation	Spi-06e4_210_Carcharodontosaurus-29	Spi-06e4_210_predators-22	Spi-06e4_210_Carcharodontosaurus-29_1842	210	Spi-06e4_210_predators-22_3977	210	0	Carcharodontosaurus	predator	100.0
adaptation	All-7078_291_Allosaurus-10	All-7078_291_predator-15	All-7078_291_Allosaurus-10_1471	291	All-7078_291_predator-15_3977	291	0	Allosaurus	predator	100.0
adaptation	All-7078_7_Allosaurus-1	All-7078_7_predator-6	All-7078_7_Allosaurus-1_1471	7	All-7078_7_predator-6_3977	7	0	Allosaurus	predator	100.0
adaptation	Sau-89d2_213_Allosaurus-18	Sau-89d2_213_predators-10	Sau-89d2_213_Allosaurus-18_1471	213	Sau-89d2_213_predators-10_3977	213	0	Allosaurus	predator	100.0
adaptation	Car-ed40_199_Carcharodontosaurus-7	Car-ed40_199_predators-36	Car-ed40_199_Carcharodontosaurus-7_1842	199	Car-ed40_199_predators-36_359	199	0	Carcharodontosaurus	Predator	100.0
adaptation	Tyr-70f1_341_tyrannosaurs-16	Tyr-70f1_341_scavenger-5	Tyr-70f1_341_tyrannosaurs-16_4215	341	Tyr-70f1_341_scavenger-5_3979	341	0	tyrannosaurs	scavenger	100.0
adaptation	Tyr-70f1_341_tyrannosaurs-16	Tyr-70f1_341_predators-24	Tyr-70f1_341_tyrannosaurs-16_4215	341	Tyr-70f1_341_predators-24_3977	341	0	tyrannosaurs	predator	100.0
adaptation	Das-ed91_170_tyrannosaur-16	Das-ed91_170_predators-2	Das-ed91_170_tyrannosaur-16_4215	170	Das-ed91_170_predators-2_3977	170	0	tyrannosaurs	predator	100.0
adaptation	Coe-519b_158_Coelophysis-19	Coe-519b_158_dimorphism-14	Coe-519b_158_Coelophysis-19_1905	158	Coe-519b_158_dimorphism-14_14	158	0	Coelophysis	Sexual dimorphism	100.0
adaptation	Coe-519b_81_Coelophysis-38	Coe-519b_81_predator-45	Coe-519b_81_Coelophysis-38_1905	81	Coe-519b_81_predator-45_359	81	0	Coelophysis	Predator	100.0
adaptation	Coe92c1_6_Coelophysis-19	Coe92c1_6_predators-27	Coe92c1_6_Coelophysis-19_1905	6	Coe92c1_6_predators-27_359	6	0	Coelophysis	Predator	100.0
adaptation	Card567_6_Carcharodontosaurids-1	Card567_6_predators-4	Card567_6_Carcharodontosaurids-1_511	6	Card567_6_predators-4_359	6	0	Carcharodontosaurids	Predator	100.0
adaptation	Car-eac4_4_Carcharodontosaurids-1	Car-eac4_4_predators-8	Car-eac4_4_Carcharodontosaurids-1_511	4	Car-eac4_4_predators-8_359	4	0	Carcharodontosaurids	Predator	100.0
adaptation	Coe-519b_81_Coelophysis-13	Coe-519b_81_predator-45	Coe-519b_81_Coelophysis-13_1905	81	Coe-519b_81_predator-45_359	81	0	Coelophysis	Predator	100.0
adaptation	Pos-ddde_5_Coelophysis-27	Pos-ddde_5_predators-7	Pos-ddde_5_Coelophysis-27_1905	5	Pos-ddde_5_predators-7_359	5	0	Coelophysis	Predator	100.0
adaptation	Pos-ddde_5_Coelophysis-27	Pos-ddde_5_predators-20	Pos-ddde_5_Coelophysis-27_1905	5	Pos-ddde_5_predators-20_359	5	0	Coelophysis	Predator	100.0
adaptation	Spi-06e4_260_Carcharodontosaurus-37	Spi-06e4_260_predators-34	Spi-06e4_260_Carcharodontosaurus-37_1842	260	Spi-06e4_260_predators-34_3977	260	0	Carcharodontosaurus	predator	100.0
adaptation	All-7078_288_Allosaurus-4	All-7078_288_predator-8	All-7078_288_Allosaurus-4_1471	288	All-7078_288_predator-8_3977	288	0	Allosaurus	predator	100.0
adaptation	Din-756f_382_Allosaurus-33	Din-756f_382_predators-55	Din-756f_382_Allosaurus-33_1471	382	Din-756f_382_predators-55_359	382	0	Allosaurus	Predator	100.0
adaptation	Dip-c98d_7_Allosaurus-13	Dip-c98d_7_predators-12	Dip-c98d_7_Allosaurus-13_1471	7	Dip-c98d_7_predators-12_359	7	0	Allosaurus	Predator	100.0
adaptation	Pho-dee1_46_Allosaurus-19	Pho-dee1_46_predators-10	Pho-dee1_46_Allosaurus-19_1471	46	Pho-dee1_46_predators-10_359	46	0	Allosaurus	Predator	100.0
adaptation	Bro-f1dc_18_Allosaurus-41	Bro-f1dc_18_carnivorous-39	Bro-f1dc_18_Allosaurus-41_1471	18	Bro-f1dc_18_carnivorous-39_3948	18	0	Allosaurus	carnivorous	100.0
adaptation	Eur-bc75_275_raptors-3	Eur-bc75_275_predator-38	Eur-bc75_275_raptors-3_4091	275	Eur-bc75_275_predator-38_359	275	0	raptors	Predator	83.0
adaptation	Eur-bc75_412_raptors-37	Eur-bc75_412_predators-42	Eur-bc75_412_raptors-37_4091	412	Eur-bc75_412_predators-42_359	412	0	raptors	Predator	83.0
adaptation	Eas-550c_130_raptors-4	Eas-550c_130_Predators-1	Eas-550c_130_raptors-4_4091	130	Eas-550c_130_Predators-1_359	130	0	raptors	Predator	83.0
adaptation	Eur-bc75_275_raptors-30	Eur-bc75_275_predator-38	Eur-bc75_275_raptors-30_4091	275	Eur-bc75_275_predator-38_359	275	0	raptors	Predator	83.0
adaptation	Ant-f3cd_231_raptors-39	Ant-f3cd_231_predator-12	Ant-f3cd_231_raptors-39_4091	231	Ant-f3cd_231_predator-12_359	231	0	raptors	Predator	83.0
adaptation	Bar-78df_198_raptors-6	Bar-78df_198_predators-14	Bar-78df_198_raptors-6_4091	198	Bar-78df_198_predators-14_359	198	0	raptors	Predator	83.0
adaptation	Lon-b0af_530_raptors-5	Lon-b0af_530_predators-11	Lon-b0af_530_raptors-5_4091	530	Lon-b0af_530_predators-11_3977	530	0	raptors	predator	83.0
adaptation	Eur-3123_242_raptors-17	Eur-3123_242_predators-41	Eur-3123_242_raptors-17_4091	242	Eur-3123_242_predators-41_359	242	0	raptors	Predator	83.0
adaptation	Per-145f_245_raptors-9	Per-145f_245_predators-27	Per-145f_245_raptors-9_4091	245	Per-145f_245_predators-27_359	245	0	raptors	Predator	83.0
adaptation	Bea-71ad_121_raptors-10	Bea-71ad_121_predator-4	Bea-71ad_121_raptors-10_4091	121	Bea-71ad_121_predator-4_359	121	0	raptors	Predator	83.0
adaptation	Uta-b72d_24_raptor-24	Uta-b72d_24_predator-17	Uta-b72d_24_raptor-24_4091	24	Uta-b72d_24_predator-17_359	24	0	raptors	Predator	83.0
adaptation	Whi-100a_59_raptors-9	Whi-100a_59_predators-16	Whi-100a_59_raptors-9_4091	59	Whi-100a_59_predators-16_359	59	0	raptors	Predator	83.0
adaptation	Pre-0725_103_raptors-38	Pre-0725_103_predators-20	Pre-0725_103_raptors-38_4091	103	Pre-0725_103_predators-20_359	103	0	raptors	Predator	83.0
adaptation	Com-f222_470_raptors-50	Com-f222_470_predator-25	Com-f222_470_raptors-50_4091	470	Com-f222_470_predator-25_359	470	0	raptors	Predator	83.0
adaptation	Tyrfbca_21_king-11	Tyrfbca_21_predator-2	Tyrfbca_21_king-11_3585	21	Tyrfbca_21_predator-2_359	21	0	tyrant lizard king	Predator	83.0
adaptation	Whi-100a_59_raptors-9	Whi-100a_59_Predators-1	Whi-100a_59_raptors-9_4091	59	Whi-100a_59_Predators-1_359	59	0	raptors	Predator	83.0
adaptation	Art-6267_281_raptors-11	Art-6267_281_predators-2	Art-6267_281_raptors-11_4091	281	Art-6267_281_predators-2_359	281	0	raptors	Predator	83.0
adaptation	Tyrfbca_21_king-11	Tyrfbca_21_scavenger-5	Tyrfbca_21_king-11_3585	21	Tyrfbca_21_scavenger-5_3979	21	0	tyrant lizard king	scavenger	83.0
adaptation	Tyrfbca_21_lizard-10	Tyrfbca_21_predator-2	Tyrfbca_21_lizard-10_852	21	Tyrfbca_21_predator-2_359	21	0	tyrant lizards	Predator	83.0
adaptation	Rat-9c9a_96_raptor-3	Rat-9c9a_96_predators-9	Rat-9c9a_96_raptor-3_4091	96	Rat-9c9a_96_predators-9_359	96	0	raptors	Predator	83.0
adaptation	Whi-b4c3_259_raptors-40	Whi-b4c3_259_scavengers-21	Whi-b4c3_259_raptors-40_4091	259	Whi-b4c3_259_scavengers-21_3979	259	0	raptors	scavenger	83.0
adaptation	Gas-303b_113_raptor-17	Gas-303b_113_predators-10	Gas-303b_113_raptor-17_4091	113	Gas-303b_113_predators-10_3977	113	0	raptors	predator	83.0
adaptation	Rat-9c9a_95_raptor-13	Rat-9c9a_95_predators-19	Rat-9c9a_95_raptor-13_4091	95	Rat-9c9a_95_predators-19_3977	95	0	raptors	predator	83.0
adaptation	Nor-d815_81_raptors-3	Nor-d815_81_predators-24	Nor-d815_81_raptors-3_4091	81	Nor-d815_81_predators-24_3977	81	0	raptors	predator	83.0
adaptation	Mag-e95f_59_raptors-11	Mag-e95f_59_predators-3	Mag-e95f_59_raptors-11_4091	59	Mag-e95f_59_predators-3_3977	59	0	raptors	predator	83.0
adaptation	Mal-71cc_145_raptors-30	Mal-71cc_145_predators-28	Mal-71cc_145_raptors-30_4091	145	Mal-71cc_145_predators-28_3977	145	0	raptors	predator	83.0
adaptation	Har-b746_68_raptors-20	Har-b746_68_predators-13	Har-b746_68_raptors-20_4091	68	Har-b746_68_predators-13_3977	68	0	raptors	predator	83.0
adaptation	Wil-3cbf_105_raptors-6	Wil-3cbf_105_predators-2	Wil-3cbf_105_raptors-6_4091	105	Wil-3cbf_105_predators-2_3977	105	0	raptors	predator	83.0
adaptation	Hen-610d_94_raptors-3	Hen-610d_94_predators-17	Hen-610d_94_raptors-3_4091	94	Hen-610d_94_predators-17_3977	94	0	raptors	predator	83.0
adaptation	Gre-e890_122_raptors-7	Gre-e890_122_Predators-1	Gre-e890_122_raptors-7_4091	122	Gre-e890_122_Predators-1_359	122	0	raptors	Predator	83.0
adaptation	Uta-b72d_24_raptor-24	Uta-b72d_24_predator-37	Uta-b72d_24_raptor-24_4091	24	Uta-b72d_24_predator-37_3977	24	0	raptors	predator	83.0
adaptation	Pre-0725_103_raptors-38	Pre-0725_103_predators-2	Pre-0725_103_raptors-38_4091	103	Pre-0725_103_predators-2_3977	103	0	raptors	predator	83.0
adaptation	Red-a286_67_raptors-27	Red-a286_67_predators-2	Red-a286_67_raptors-27_4091	67	Red-a286_67_predators-2_3977	67	0	raptors	predator	83.0
adaptation	Eur-35e8_142_raptor-71	Eur-35e8_142_predator-45	Eur-35e8_142_raptor-71_4091	142	Eur-35e8_142_predator-45_3977	142	0	raptors	predator	83.0
adaptation	Whi-b4c3_502_raptor-5	Whi-b4c3_502_predators-35	Whi-b4c3_502_raptor-5_4091	502	Whi-b4c3_502_predators-35_3977	502	0	raptors	predator	83.0
adaptation	Gar-8d9c_266_raptor-13	Gar-8d9c_266_social-12	Gar-8d9c_266_raptor-13_4091	266	Gar-8d9c_266_social-12_3788	266	0	raptors	social	83.0
adaptation	Eur-35e8_142_raptor-71	Eur-35e8_142_social-18	Eur-35e8_142_raptor-71_4091	142	Eur-35e8_142_social-18_3788	142	0	raptors	social	83.0
adaptation	Gas-303b_113_raptor-17	Gas-303b_113_scavengers-12	Gas-303b_113_raptor-17_4091	113	Gas-303b_113_scavengers-12_3979	113	0	raptors	scavenger	83.0
adaptation	Bir-959d_29_raptors-8	Bir-959d_29_scavengers-3	Bir-959d_29_raptors-8_4091	29	Bir-959d_29_scavengers-3_3979	29	0	raptors	scavenger	83.0
adaptation	Fer-bbf9_81_raptors-21	Fer-bbf9_81_scavengers-23	Fer-bbf9_81_raptors-21_4091	81	Fer-bbf9_81_scavengers-23_3979	81	0	raptors	scavenger	83.0
adaptation	Mut-e44b_71_raptors-23	Mut-e44b_71_predator-9	Mut-e44b_71_raptors-23_4091	71	Mut-e44b_71_predator-9_3977	71	0	raptors	predator	83.0
adaptation	Spe-51aa_87_raptors-10	Spe-51aa_87_predators-6	Spe-51aa_87_raptors-10_4091	87	Spe-51aa_87_predators-6_3977	87	0	raptors	predator	83.0
adaptation	Tyrfbca_21_lizard-10	Tyrfbca_21_scavenger-5	Tyrfbca_21_lizard-10_852	21	Tyrfbca_21_scavenger-5_3979	21	0	tyrant lizards	scavenger	83.0
adaptation	Spi-06e4_270_rex-9	Spi-06e4_270_scavenger-12	Spi-06e4_270_rex-9_3584	270	Spi-06e4_270_scavenger-12_3979	270	0	T. rex	scavenger	83.0
adaptation	Mee-4cdd_89_Raptors-1	Mee-4cdd_89_predators-19	Mee-4cdd_89_Raptors-1_570	89	Mee-4cdd_89_predators-19_359	89	0	Raptors	Predator	83.0
adaptation	Coe-519b_159_Coelophysis-6	Coe-519b_158_dimorphism-14	Coe-519b_159_Coelophysis-6_1905	159	Coe-519b_158_dimorphism-14_3791	158	1	Coelophysis	sexual dimorphism	50.0
adaptation	Car-ed40_244_Carcharodontosaurus-1	Car-ed40_243_predators-21	Car-ed40_244_Carcharodontosaurus-1_1842	244	Car-ed40_243_predators-21_359	243	1	Carcharodontosaurus	Predator	50.0
adaptation	Coe-519b_147_Coelophysis-1	Coe-519b_148_dimorphism-6	Coe-519b_147_Coelophysis-1_1905	147	Coe-519b_148_dimorphism-6_14	148	1	Coelophysis	Sexual dimorphism	50.0
adaptation	Car-ed40_198_carcharodontosaurids-31	Car-ed40_199_predators-36	Car-ed40_198_carcharodontosaurids-31_4059	198	Car-ed40_199_predators-36_359	199	1	carcharodontosaurids	Predator	50.0
adaptation	Coe-519b_149_Coelophysis-29	Coe-519b_148_dimorphism-6	Coe-519b_149_Coelophysis-29_1905	149	Coe-519b_148_dimorphism-6_3791	148	1	Coelophysis	sexual dimorphism	50.0
adaptation	Coe-519b_159_Coelophysis-6	Coe-519b_158_dimorphism-23	Coe-519b_159_Coelophysis-6_1905	159	Coe-519b_158_dimorphism-23_3791	158	1	Coelophysis	sexual dimorphism	50.0
adaptation	Map1493_8_Mapusaurus-16	Map1493_9_predator-9	Map1493_8_Mapusaurus-16_2812	8	Map1493_9_predator-9_3977	9	1	Mapusaurus	predator	50.0
adaptation	Car-eac4_5_Carcharodontosaurus-5	Car-eac4_4_predators-8	Car-eac4_5_Carcharodontosaurus-5_1842	5	Car-eac4_4_predators-8_359	4	1	Carcharodontosaurus	Predator	50.0
adaptation	Spi-06e4_259_Carcharodontosaurus-11	Spi-06e4_260_predators-34	Spi-06e4_259_Carcharodontosaurus-11_1842	259	Spi-06e4_260_predators-34_359	260	1	Carcharodontosaurus	Predator	50.0
adaptation	Tyr-70f1_68_Tyrannosauridae-1	Tyr-70f1_67_predators-8	Tyr-70f1_68_Tyrannosauridae-1_850	68	Tyr-70f1_67_predators-8_3977	67	1	Tyrannosauridae	predator	50.0
adaptation	Car-eac4_9_Carcharodontosaurids-1	Car-eac4_8_predators-10	Car-eac4_9_Carcharodontosaurids-1_511	9	Car-eac4_8_predators-10_3977	8	1	Carcharodontosaurids	predator	50.0
adaptation	Tyr-70f1_340_dromaeosaurs-13	Tyr-70f1_341_predators-24	Tyr-70f1_340_dromaeosaurs-13_4090	340	Tyr-70f1_341_predators-24_359	341	1	dromaeosaurs	Predator	50.0
adaptation	Car-ed40_241_Carcharodontosaurus-15	Car-ed40_242_predators-21	Car-ed40_241_Carcharodontosaurus-15_1842	241	Car-ed40_242_predators-21_359	242	1	Carcharodontosaurus	Predator	50.0
adaptation	Pro-b864_492_Velociraptor-14	Pro-b864_493_scavengers-8	Pro-b864_492_Velociraptor-14_3600	492	Pro-b864_493_scavengers-8_3979	493	1	Velociraptors	scavenger	50.0
adaptation	Tyr-70f1_340_dromaeosaurs-13	Tyr-70f1_341_scavenger-5	Tyr-70f1_340_dromaeosaurs-13_4090	340	Tyr-70f1_341_scavenger-5_3979	341	1	dromaeosaurs	scavenger	50.0
adaptation	Pro-b864_475_Velociraptor-12	Pro-b864_474_predators-18	Pro-b864_475_Velociraptor-12_3600	475	Pro-b864_474_predators-18_3977	474	1	Velociraptors	predator	50.0
adaptation	Pro-b864_492_Velociraptor-14	Pro-b864_493_predator-22	Pro-b864_492_Velociraptor-14_3600	492	Pro-b864_493_predator-22_3977	493	1	Velociraptors	predator	50.0
adaptation	Map-fd86_20_Mapusaurus-5	Map-fd86_21_predator-22	Map-fd86_20_Mapusaurus-5_2812	20	Map-fd86_21_predator-22_3977	21	1	Mapusaurus	predator	50.0
adaptation	Pro-b864_475_Velociraptor-12	Pro-b864_474_scavengers-21	Pro-b864_475_Velociraptor-12_3600	475	Pro-b864_474_scavengers-21_3979	474	1	Velociraptors	scavenger	50.0
adaptation	Pro-b864_476_Velociraptor-31	Pro-b864_477_scavengers-11	Pro-b864_476_Velociraptor-31_3600	476	Pro-b864_477_scavengers-11_3979	477	1	Velociraptors	scavenger	50.0
adaptation	Pro-b864_475_Velociraptor-12	Pro-b864_476_predator-14	Pro-b864_475_Velociraptor-12_3600	475	Pro-b864_476_predator-14_359	476	1	Velociraptors	Predator	50.0
adaptation	Pro-b864_461_Velociraptor-2	Pro-b864_462_predator-9	Pro-b864_461_Velociraptor-2_3600	461	Pro-b864_462_predator-9_359	462	1	Velociraptors	Predator	50.0
adaptation	Din-756f_360_Carcharodontosaurus-8	Din-756f_359_carnivorous-3	Din-756f_360_Carcharodontosaurus-8_1842	360	Din-756f_359_carnivorous-3_3948	359	1	Carcharodontosaurus	carnivorous	50.0
adaptation	Car-eac4_7_Carcharodontosauridae-1	Car-eac4_8_predators-10	Car-eac4_7_Carcharodontosauridae-1_510	7	Car-eac4_8_predators-10_3977	8	1	Carcharodontosauridae	predator	50.0
adaptation	Tyr-9f97_16_rex-4	Tyr-9f97_15_scavenger-14	Tyr-9f97_16_rex-4_3581	16	Tyr-9f97_15_scavenger-14_3979	15	1	Tyrannosaurus rex	scavenger	50.0
