token	relrole	arcpath	lemma	upos	widx	token
Eur-bc75_348_predators-33	adaptation_comment	conj<appos>	nivalis	NOUN	13	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>	stoat	NOUN	16	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>	Mustela	PROPN	18	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>flat>	erminea	NOUN	19	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>amod>	tail	VERB	24	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>	weasel	NOUN	25	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>appos>	Mustela	PROPN	27	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	cc>	and	CCONJ	31	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	amod>	larger	ADJ	32	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	nmod>case>	such	ADJ	34	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	nmod>case>fixed>	as	ADP	35	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	nmod>amod>	european	ADJ	36	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	nmod>	mink	NOUN	37	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	nmod>appos>	Mustela	PROPN	39	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	nmod>appos>flat>	lutreola	NOUN	40	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>amod>	european	ADJ	43	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>	polecat	NOUN	44	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>compound>	Mustela	PROPN	46	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>	putorius	NOUN	47	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>amod>	american	ADJ	50	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>	mink	NOUN	51	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>appos>	vison	NOUN	54	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>amod>	stripe	VERB	57	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>	skunk	NOUN	58	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>compound>	Mephitis	NOUN	60	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>	mephitis	NOUN	61	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>cc>	and	CCONJ	64	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>	marten	NOUN	65	Eur-bc75_348_predators-33
Eur-bc75_348_predators-33	adaptation_comment	conj<conj>appos>	spp.	NOUN	68	Eur-bc75_348_predators-33
Eur21da_30_predators-10	adaptation_comment	nmod<mark>	although	SCONJ	1	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<nsubj>compound>	water	NOUN	2	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<nsubj>	vole	NOUN	3	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<cop>	be	AUX	4	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<det>	a	DET	5	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<amod>	quick	ADJ	6	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<	meal	NOUN	7	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	case>	for	ADP	8	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	amod>	many	ADJ	9	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<advcl<nsubj>	population	NOUN	14	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<advcl<	suffer	VERB	15	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<advcl<obj>	level	NOUN	18	Eur21da_30_predators-10
Eur21da_30_predators-10	adaptation_comment	nmod<advcl<obl>	mink	NOUN	24	Eur21da_30_predators-10
Eur-987c_69_predator-13	adaptation_comment	appos<obl<nsubj:pass>	decline	NOUN	2	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	appos<obl<aux:pass>	be	AUX	3	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	appos<obl<advmod>	partly	ADV	4	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	appos<obl<	attribute	VERB	5	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	appos<case>	to	ADP	6	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	appos<det>	the	DET	7	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	appos<amod>	american	ADJ	8	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	appos<	mink	NOUN	9	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	det>	a	DET	11	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	amod>	aggressive	ADJ	12	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	nmod>case>	of	ADP	14	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	nmod>det>	the	DET	15	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	nmod>	vole	NOUN	16	Eur-987c_69_predator-13
Eur-987c_69_predator-13	adaptation_comment	appos<obl<obl>	farming	NOUN	21	Eur-987c_69_predator-13
Eur-987c_62_predator-23	adaptation_comment	nmod<nmod<obj<	take	VERB	14	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	nmod<nmod<det>	the	DET	15	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	nmod<nmod<amod>	largest	ADJ	16	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	nmod<nmod<	number	NOUN	17	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	nmod<case>	of	ADP	18	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	nmod<compound>	water	NOUN	19	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	nmod<	vole	NOUN	20	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	case>	of	ADP	21	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	det>	any	DET	22	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	advmod>	due	ADP	24	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	nmod>case>	in	ADP	25	Eur-987c_62_predator-23
Eur-987c_62_predator-23	adaptation_comment	nmod>	part	NOUN	26	Eur-987c_62_predator-23
Ant-cf9b_51_migrations-15	adaptation_comment	obj<advcl<conj<	undertake	VERB	10	Ant-cf9b_51_migrations-15
Ant-cf9b_51_migrations-15	adaptation_comment	obj<advcl<	range	VERB	13	Ant-cf9b_51_migrations-15
Ant-cf9b_51_migrations-15	adaptation_comment	obj<	forage	VERB	14	Ant-cf9b_51_migrations-15
Ant-cf9b_51_migrations-15	adaptation_comment	obj<obl>case>	during	ADP	16	Ant-cf9b_51_migrations-15
Ant-cf9b_51_migrations-15	adaptation_comment	obj<obl>	winter	NOUN	17	Ant-cf9b_51_migrations-15
Ant-cf9b_35_predators-13	adaptation_comment	nmod<nsubj>amod>	Antarctic	ADJ	1	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	nmod<nsubj>compound>	fur	NOUN	2	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	nmod<nsubj>	seal	NOUN	3	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	nmod<cop>	be	AUX	4	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	nmod<	one	NUM	5	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	case>	of	ADP	6	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	det>	the	DET	7	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	amod>advmod>	better	ADJ	8	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	amod>	study	VERB	10	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	compound>compound>	southern	PROPN	11	Ant-cf9b_35_predators-13
Ant-cf9b_35_predators-13	adaptation_comment	compound>	Ocean	PROPN	12	Ant-cf9b_35_predators-13
Mam-3742_288_camouflage-52	adaptation_comment	obl<nsubj:pass>nmod>	mammal	NOUN	5	Mam-3742_288_camouflage-52
Mam-3742_288_camouflage-52	adaptation_comment	obl<nsubj:pass>amod>	seasonal	ADJ	37	Mam-3742_288_camouflage-52
Mam-3742_288_camouflage-52	adaptation_comment	obl<nsubj:pass>compound>	color	NOUN	38	Mam-3742_288_camouflage-52
Mam-3742_288_camouflage-52	adaptation_comment	obl<nsubj:pass>	change	NOUN	39	Mam-3742_288_camouflage-52
Mam-3742_288_camouflage-52	adaptation_comment	obl<nsubj:pass>nmod>	brown	NOUN	41	Mam-3742_288_camouflage-52
Mam-3742_288_camouflage-52	adaptation_comment	obl<nsubj:pass>nmod>	winter	NOUN	47	Mam-3742_288_camouflage-52
Mam-3742_288_camouflage-52	adaptation_comment	obl<aux:pass>	be	AUX	48	Mam-3742_288_camouflage-52
Mam-3742_288_camouflage-52	adaptation_comment	obl<	drive	VERB	49	Mam-3742_288_camouflage-52
Mam-3742_288_camouflage-52	adaptation_comment	obl<advmod>	largely	ADV	50	Mam-3742_288_camouflage-52
Mam-3742_288_camouflage-52	adaptation_comment	case>	by	ADP	51	Mam-3742_288_camouflage-52
Arc-cf8f_40_social-28	adaptation_comment	amod<obj<conj<	likely	ADJ	12	Arc-cf8f_40_social-28
Arc-cf8f_40_social-28	adaptation_comment	amod<obj<cc>	and	CCONJ	24	Arc-cf8f_40_social-28
Arc-cf8f_40_social-28	adaptation_comment	amod<obj<	display	VERB	25	Arc-cf8f_40_social-28
Arc-cf8f_40_social-28	adaptation_comment	amod<amod>advmod>	more	ADV	26	Arc-cf8f_40_social-28
Arc-cf8f_40_social-28	adaptation_comment	amod<amod>	complex	ADJ	27	Arc-cf8f_40_social-28
Arc-cf8f_40_social-28	adaptation_comment	amod<	structure	NOUN	29	Arc-cf8f_40_social-28
Asi8a65_2_predators-9	adaptation_comment	nsubj>amod>	asian	ADJ	1	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	nsubj>amod>	golden	ADJ	2	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	nsubj>	cat	NOUN	3	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	cop>	be	AUX	4	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	amod>	enigmatic	ADJ	5	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	amod>conj>cc>	and	CCONJ	6	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	amod>conj>	elusive	ADJ	7	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	compound>	forest	NOUN	8	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	acl:relcl>nsubj>nmod:poss>	whose	PRON	10	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	acl:relcl>nsubj>	population	NOUN	11	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	acl:relcl>cop>	be	AUX	12	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	acl:relcl>	difficult	ADJ	13	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	acl:relcl>xcomp>mark>	to	PART	14	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	acl:relcl>xcomp>	estimate	VERB	15	Asi8a65_2_predators-9
Asi8a65_2_predators-9	adaptation_comment	acl:relcl>xcomp>obl>	result	NOUN	18	Asi8a65_2_predators-9
Asi-28dd_46_territorial-5	adaptation_comment	nsubj>amod>	asian	ADJ	1	Asi-28dd_46_territorial-5
Asi-28dd_46_territorial-5	adaptation_comment	nsubj>amod>	golden	ADJ	2	Asi-28dd_46_territorial-5
Asi-28dd_46_territorial-5	adaptation_comment	nsubj>	cat	NOUN	3	Asi-28dd_46_territorial-5
Asi-28dd_46_territorial-5	adaptation_comment	cop>	be	AUX	4	Asi-28dd_46_territorial-5
Asi-28dd_46_territorial-5	adaptation_comment	conj>cc>	and	CCONJ	6	Asi-28dd_46_territorial-5
Asi-28dd_46_territorial-5	adaptation_comment	conj>	solitary	ADJ	7	Asi-28dd_46_territorial-5
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<ccomp<nsubj>	researcher	NOUN	2	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<ccomp<	think	VERB	3	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<mark>	that	SCONJ	4	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<nsubj>nmod:poss>	they	PRON	5	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<nsubj>amod>	deep	ADJ	6	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<nsubj>	sleep	NOUN	7	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<cop>	be	AUX	8	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<advmod>	not	PART	9	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<	comparable	ADJ	10	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	case>	with	ADP	11	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	amod>	true	ADJ	12	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	amod>	deep	ADJ	14	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<ccomp<conj>	refute	VERB	21	Hib-c4bb_52_hibernation-15
Hib-c4bb_52_hibernation-15	adaptation_comment	obl<ccomp<conj>	study	NOUN	36	Hib-c4bb_52_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<advcl<nsubj>	pack	NOUN	2	Ame-35ae_299_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<advcl<advmod>	typically	ADV	3	Ame-35ae_299_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<advcl<	kill	VERB	4	Ame-35ae_299_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<advcl<obj>	bear	NOUN	7	Ame-35ae_299_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<mark>	when	ADV	8	Ame-35ae_299_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<nsubj>det>	the	DET	9	Ame-35ae_299_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<nsubj>amod>	larger	ADJ	10	Ame-35ae_299_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<nsubj>	animal	NOUN	11	Ame-35ae_299_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<cop>	be	AUX	12	Ame-35ae_299_hibernation-15
Ame-35ae_299_hibernation-15	adaptation_comment	compound<case>	in	ADP	13	Ame-35ae_299_hibernation-15
