relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Acr-39bb_10_warbler-106	Acr-39bb_10_Marsh-79	Acr-39bb_10_warbler-106_3852	10	Acr-39bb_10_Marsh-79_36	10	0	reed warbler	Marsh	100.0
location	Acr3c8f_1_warblers-10	Acr3c8f_1_Marsh-7	Acr3c8f_1_warblers-10_3852	1	Acr3c8f_1_Marsh-7_36	1	0	reed warbler	Marsh	100.0
location	Acr-39bb_10_warbler-98	Acr-39bb_10_Marsh-79	Acr-39bb_10_warbler-98_3852	10	Acr-39bb_10_Marsh-79_36	10	0	reed warbler	Marsh	100.0
location	Acr-6263_4_warblers-6	Acr-6263_4_marsh-16	Acr-6263_4_warblers-6_3852	4	Acr-6263_4_marsh-16_3807	4	0	reed warbler	marsh	100.0
location	Acr-39bb_10_warbler-92	Acr-39bb_10_Marsh-79	Acr-39bb_10_warbler-92_3852	10	Acr-39bb_10_Marsh-79_36	10	0	reed warbler	Marsh	100.0
location	Acr-39bb_10_warbler-37	Acr-39bb_10_Marsh-79	Acr-39bb_10_warbler-37_3852	10	Acr-39bb_10_Marsh-79_36	10	0	reed warbler	Marsh	100.0
location	Acr-39bb_10_warbler-75	Acr-39bb_10_Marsh-79	Acr-39bb_10_warbler-75_3852	10	Acr-39bb_10_Marsh-79_36	10	0	reed warbler	Marsh	100.0
location	Dro-708b_32_drongos-3	Dro-708b_32_desert-7	Dro-708b_32_drongos-3_4870	32	Dro-708b_32_desert-7_34	32	0	drongos	Desert	100.0
location	Eur-b32b_36_stonechats-2	Eur-b32b_36_heathland-5	Eur-b32b_36_stonechats-2_2250	36	Eur-b32b_36_heathland-5_4518	36	0	Stonechat	heathland	100.0
location	Old-707e_43_stonechats-13	Old-707e_43_moorland-31	Old-707e_43_stonechats-13_2250	43	Old-707e_43_moorland-31_4526	43	0	Stonechat	moorland	100.0
location	Bar-b361_92_swallow-6	Bar-b361_92_deserts-20	Bar-b361_92_swallow-6_1647	92	Bar-b361_92_deserts-20_34	92	0	Swallow	Desert	100.0
location	Bar-b361_83_swallow-7	Bar-b361_83_farmland-21	Bar-b361_83_swallow-7_1647	83	Bar-b361_83_farmland-21_4509	83	0	Swallow	farmland	100.0
location	Acr-39bb_10_Acrocephalus-28	Acr-39bb_10_Marsh-79	Acr-39bb_10_Acrocephalus-28_876	10	Acr-39bb_10_Marsh-79_36	10	0	Acrocephalus	Marsh	100.0
location	Whi-0286_30_dipper-5	Whi-0286_30_rivers-12	Whi-0286_30_dipper-5_5628	30	Whi-0286_30_rivers-12_4533	30	0	dipper	rivers and streams	100.0
location	Acr-39bb_10_warbler-50	Acr-39bb_10_Marsh-79	Acr-39bb_10_warbler-50_3852	10	Acr-39bb_10_Marsh-79_36	10	0	reed warbler	Marsh	100.0
location	Wirb8a8_2_manakins-4	Wirb8a8_2_rainforests-8	Wirb8a8_2_manakins-4_4150	2	Wirb8a8_2_rainforests-8_3811	2	0	manakins	rainforest	100.0
location	Com-9711_214_raven-6	Com-9711_214_desert-16	Com-9711_214_raven-6_4813	214	Com-9711_214_desert-16_34	214	0	raven	Desert	100.0
location	Per-145f_241_ravens-15	Per-145f_241_mountain-43	Per-145f_241_ravens-15_4813	241	Per-145f_241_mountain-43_4527	241	0	raven	mountains	100.0
location	Cho-a88d_33_chough-5	Cho-a88d_33_mountains-10	Cho-a88d_33_chough-5_5392	33	Cho-a88d_33_mountains-10_4527	33	0	red-billed chough	mountains	100.0
location	Cho-a88d_32_choughs-11	Cho-a88d_32_mountain-4	Cho-a88d_32_choughs-11_5392	32	Cho-a88d_32_mountain-4_4527	32	0	red-billed chough	mountains	100.0
location	Acr-39bb_10_warbler-65	Acr-39bb_10_Marsh-79	Acr-39bb_10_warbler-65_3852	10	Acr-39bb_10_Marsh-79_36	10	0	reed warbler	Marsh	100.0
location	Acr-6263_4_warblers-9	Acr-6263_4_marsh-16	Acr-6263_4_warblers-9_3852	4	Acr-6263_4_marsh-16_3807	4	0	reed warbler	marsh	100.0
location	Acr-39bb_10_warbler-18	Acr-39bb_10_Marsh-79	Acr-39bb_10_warbler-18_3852	10	Acr-39bb_10_Marsh-79_36	10	0	reed warbler	Marsh	100.0
location	Acr-6263_4_warbler-20	Acr-6263_4_marsh-16	Acr-6263_4_warbler-20_3852	4	Acr-6263_4_marsh-16_3807	4	0	reed warbler	marsh	100.0
location	Acr-6263_24_warbler-54	Acr-6263_24_swamp-19	Acr-6263_24_warbler-54_3852	24	Acr-6263_24_swamp-19_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_Acrocephalus-38	Acr-6263_24_swamp-13	Acr-6263_24_Acrocephalus-38_876	24	Acr-6263_24_swamp-13_3808	24	0	Acrocephalus	swamp	100.0
location	Acr-39bb_17_Acrocephalus-5	Acr-39bb_17_swamp-58	Acr-39bb_17_Acrocephalus-5_876	17	Acr-39bb_17_swamp-58_3808	17	0	Acrocephalus	swamp	100.0
location	Acr-39bb_17_Acrocephalus-5	Acr-39bb_17_swamp-46	Acr-39bb_17_Acrocephalus-5_876	17	Acr-39bb_17_swamp-46_3808	17	0	Acrocephalus	swamp	100.0
location	Acr-39bb_17_Acrocephalus-5	Acr-39bb_17_swamp-64	Acr-39bb_17_Acrocephalus-5_876	17	Acr-39bb_17_swamp-64_3808	17	0	Acrocephalus	swamp	100.0
location	Acr-6263_24_Acrocephalus-38	Acr-6263_24_swamp-19	Acr-6263_24_Acrocephalus-38_876	24	Acr-6263_24_swamp-19_3808	24	0	Acrocephalus	swamp	100.0
location	Acr-6263_24_Acrocephalus-10	Acr-6263_24_swamp-19	Acr-6263_24_Acrocephalus-10_876	24	Acr-6263_24_swamp-19_3808	24	0	Acrocephalus	swamp	100.0
location	Acr-6263_24_Acrocephalus-10	Acr-6263_24_swamp-13	Acr-6263_24_Acrocephalus-10_876	24	Acr-6263_24_swamp-13_3808	24	0	Acrocephalus	swamp	100.0
location	Acr-6263_24_warbler-48	Acr-6263_24_swamp-19	Acr-6263_24_warbler-48_3852	24	Acr-6263_24_swamp-19_3808	24	0	reed warbler	swamp	100.0
location	Son-520b_59_thrush-23	Son-520b_59_heathland-14	Son-520b_59_thrush-23_5493	59	Son-520b_59_heathland-14_4518	59	0	song thrush	heathland	100.0
location	Sta-89ab_42_starling-4	Sta-89ab_42_farmland-19	Sta-89ab_42_starling-4_4958	42	Sta-89ab_42_farmland-19_4509	42	0	starling	farmland	100.0
location	Eur-a59b_48_treecreeper-22	Eur-a59b_48_forest-32	Eur-a59b_48_treecreeper-22_4926	48	Eur-a59b_48_forest-32_4536	48	0	treecreeper	coniferous forest	100.0
location	Acr-39bb_10_Acrocephalus-67	Acr-39bb_10_Marsh-79	Acr-39bb_10_Acrocephalus-67_876	10	Acr-39bb_10_Marsh-79_36	10	0	Acrocephalus	Marsh	100.0
location	Acr-39bb_10_Acrocephalus-108	Acr-39bb_10_Marsh-79	Acr-39bb_10_Acrocephalus-108_876	10	Acr-39bb_10_Marsh-79_36	10	0	Acrocephalus	Marsh	100.0
location	Acr-39bb_10_Acrocephalus-58	Acr-39bb_10_Marsh-79	Acr-39bb_10_Acrocephalus-58_876	10	Acr-39bb_10_Marsh-79_36	10	0	Acrocephalus	Marsh	100.0
location	Acr-6263_24_warbler-2	Acr-6263_24_swamp-13	Acr-6263_24_warbler-2_3852	24	Acr-6263_24_swamp-13_3808	24	0	reed warbler	swamp	100.0
location	Pic-7ce8_52_rockfowl-2	Pic-7ce8_52_rainforest-6	Pic-7ce8_52_rockfowl-2_5342	52	Pic-7ce8_52_rainforest-6_3811	52	0	rockfowl	rainforest	100.0
location	Acr-6263_24_warbler-20	Acr-6263_24_swamp-13	Acr-6263_24_warbler-20_3852	24	Acr-6263_24_swamp-13_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-25	Acr-6263_24_swamp-19	Acr-6263_24_warbler-25_3852	24	Acr-6263_24_swamp-19_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-48	Acr-6263_24_swamp-13	Acr-6263_24_warbler-48_3852	24	Acr-6263_24_swamp-13_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-42	Acr-6263_24_swamp-19	Acr-6263_24_warbler-42_3852	24	Acr-6263_24_swamp-19_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-42	Acr-6263_24_swamp-13	Acr-6263_24_warbler-42_3852	24	Acr-6263_24_swamp-13_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-8	Acr-6263_24_swamp-13	Acr-6263_24_warbler-8_3852	24	Acr-6263_24_swamp-13_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-36	Acr-6263_24_swamp-13	Acr-6263_24_warbler-36_3852	24	Acr-6263_24_swamp-13_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-2	Acr-6263_24_swamp-19	Acr-6263_24_warbler-2_3852	24	Acr-6263_24_swamp-19_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-20	Acr-6263_24_swamp-19	Acr-6263_24_warbler-20_3852	24	Acr-6263_24_swamp-19_3808	24	0	reed warbler	swamp	100.0
location	Gar87a9_6_warblers-2	Gar87a9_6_hedgerows-8	Gar87a9_6_warblers-2_2338	6	Gar87a9_6_hedgerows-8_4519	6	0	Garden warbler	hedgerows	100.0
location	Acr-6263_24_warbler-54	Acr-6263_24_swamp-13	Acr-6263_24_warbler-54_3852	24	Acr-6263_24_swamp-13_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-25	Acr-6263_24_swamp-13	Acr-6263_24_warbler-25_3852	24	Acr-6263_24_swamp-13_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-8	Acr-6263_24_swamp-19	Acr-6263_24_warbler-8_3852	24	Acr-6263_24_swamp-19_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-14	Acr-6263_24_swamp-13	Acr-6263_24_warbler-14_3852	24	Acr-6263_24_swamp-13_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-36	Acr-6263_24_swamp-19	Acr-6263_24_warbler-36_3852	24	Acr-6263_24_swamp-19_3808	24	0	reed warbler	swamp	100.0
location	Acr-6263_24_warbler-14	Acr-6263_24_swamp-19	Acr-6263_24_warbler-14_3852	24	Acr-6263_24_swamp-19_3808	24	0	reed warbler	swamp	100.0
location	Cho-a88d_109_chough-21	Cho-a88d_109_mountain-15	Cho-a88d_109_chough-21_5393	109	Cho-a88d_109_mountain-15_4527	109	0	chough	mountains	83.0
location	Car-e78c_34_corvids-44	Car-e78c_34_farmland-31	Car-e78c_34_corvids-44_4080	34	Car-e78c_34_farmland-31_4509	34	0	corvids	farmland	83.0
location	Cho-a88d_75_choughs-2	Cho-a88d_75_mountain-33	Cho-a88d_75_choughs-2_5393	75	Cho-a88d_75_mountain-33_4527	75	0	chough	mountains	83.0
location	Cho-a88d_5_choughs-2	Cho-a88d_5_mountains-21	Cho-a88d_5_choughs-2_5393	5	Cho-a88d_5_mountains-21_4527	5	0	chough	mountains	83.0
location	Bea-3c60_40_reedling-3	Bea-3c60_40_swamps-26	Bea-3c60_40_reedling-3_3822	40	Bea-3c60_40_swamps-26_3808	40	0	bearded reedling 	swamp	83.0
location	Kin-034b_26_bird-3	Kin-034b_26_rainforests-38	Kin-034b_26_bird-3_3456	26	Kin-034b_26_rainforests-38_3811	26	0	Superb bird of paradise	rainforest	75.0
location	Bir-154b_61_birds-4	Bir-154b_61_rainforests-15	Bir-154b_61_birds-4_3456	61	Bir-154b_61_rainforests-15_3811	61	0	Superb bird of paradise	rainforest	75.0
location	Whi-b4c3_684_crows-22	Whi-b4c3_684_marsh-29	Whi-b4c3_684_crows-22_4079	684	Whi-b4c3_684_marsh-29_3807	684	0	crows and ravens	marsh	66.0
location	Acr-39bb_17_reed-8	Acr-39bb_17_swamp-64	Acr-39bb_17_reed-8_137	17	Acr-39bb_17_swamp-64_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-8	Acr-39bb_17_swamp-46	Acr-39bb_17_reed-8_137	17	Acr-39bb_17_swamp-46_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_10_reed-36	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-36_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_10_reed-25	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-25_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_10_reed-85	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-85_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_10_reed-74	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-74_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_10_reed-97	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-97_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_10_reed-91	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-91_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_10_reed-49	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-49_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_17_reed-8	Acr-39bb_17_swamp-58	Acr-39bb_17_reed-8_137	17	Acr-39bb_17_swamp-58_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-34	Acr-39bb_17_swamp-58	Acr-39bb_17_reed-34_137	17	Acr-39bb_17_swamp-58_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-40	Acr-39bb_17_swamp-58	Acr-39bb_17_reed-40_137	17	Acr-39bb_17_swamp-58_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-40	Acr-39bb_17_swamp-64	Acr-39bb_17_reed-40_137	17	Acr-39bb_17_swamp-64_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_10_reed-64	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-64_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_17_reed-34	Acr-39bb_17_swamp-46	Acr-39bb_17_reed-34_137	17	Acr-39bb_17_swamp-46_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-27	Acr-39bb_17_swamp-64	Acr-39bb_17_reed-27_137	17	Acr-39bb_17_swamp-64_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-20	Acr-39bb_17_swamp-64	Acr-39bb_17_reed-20_137	17	Acr-39bb_17_swamp-64_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-2	Acr-39bb_17_swamp-64	Acr-39bb_17_reed-2_137	17	Acr-39bb_17_swamp-64_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-27	Acr-39bb_17_swamp-46	Acr-39bb_17_reed-27_137	17	Acr-39bb_17_swamp-46_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-14	Acr-39bb_17_swamp-64	Acr-39bb_17_reed-14_137	17	Acr-39bb_17_swamp-64_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-2	Acr-39bb_17_swamp-58	Acr-39bb_17_reed-2_137	17	Acr-39bb_17_swamp-58_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-2	Acr-39bb_17_swamp-46	Acr-39bb_17_reed-2_137	17	Acr-39bb_17_swamp-46_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-34	Acr-39bb_17_swamp-64	Acr-39bb_17_reed-34_137	17	Acr-39bb_17_swamp-64_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_10_reed-111	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-111_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_10_reed-117	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-117_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_10_reed-55	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-55_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_17_reed-20	Acr-39bb_17_swamp-46	Acr-39bb_17_reed-20_137	17	Acr-39bb_17_swamp-46_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-27	Acr-39bb_17_swamp-58	Acr-39bb_17_reed-27_137	17	Acr-39bb_17_swamp-58_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-40	Acr-39bb_17_swamp-46	Acr-39bb_17_reed-40_137	17	Acr-39bb_17_swamp-46_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-14	Acr-39bb_17_swamp-58	Acr-39bb_17_reed-14_137	17	Acr-39bb_17_swamp-58_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-20	Acr-39bb_17_swamp-58	Acr-39bb_17_reed-20_137	17	Acr-39bb_17_swamp-58_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_17_reed-14	Acr-39bb_17_swamp-46	Acr-39bb_17_reed-14_137	17	Acr-39bb_17_swamp-46_3808	17	0	European reed warbler	swamp	54.0
location	Acr-39bb_10_reed-17	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-17_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Acr-39bb_10_reed-105	Acr-39bb_10_Marsh-79	Acr-39bb_10_reed-105_137	10	Acr-39bb_10_Marsh-79_36	10	0	European reed warbler	Marsh	54.0
location	Wes-7030_7_jackdaw-13	Wes-7030_8_farmland-17	Wes-7030_7_jackdaw-13_5129	7	Wes-7030_8_farmland-17_4509	8	1	jackdaw	farmland	50.0
location	Ara1a1b_24_skylarks-3	Ara1a1b_23_farmland-4	Ara1a1b_24_skylarks-3_3902	24	Ara1a1b_23_farmland-4_4509	23	1	skylark	farmland	50.0
location	Sed-c6ce_46_warbler-23	Sed-c6ce_47_wetlands-12	Sed-c6ce_46_warbler-23_3896	46	Sed-c6ce_47_wetlands-12_4542	47	1	sedge warbler	wetlands	50.0
location	Car-e78c_33_rook-14	Car-e78c_34_farmland-31	Car-e78c_33_rook-14_5434	33	Car-e78c_34_farmland-31_4509	34	1	rook	farmland	50.0
location	Pic-7ce8_51_rockfowl-29	Pic-7ce8_52_rainforest-6	Pic-7ce8_51_rockfowl-29_5342	51	Pic-7ce8_52_rainforest-6_3811	52	1	rockfowl	rainforest	50.0
location	Pic-7ce8_51_rockfowl-2	Pic-7ce8_52_rainforest-6	Pic-7ce8_51_rockfowl-2_5342	51	Pic-7ce8_52_rainforest-6_3811	52	1	rockfowl	rainforest	50.0
location	Com-5e05_26_linnet-2	Com-5e05_27_heathland-12	Com-5e05_26_linnet-2_5178	26	Com-5e05_27_heathland-12_4518	27	1	linnet	heathland	50.0
location	Wes-7030_9_jackdaws-5	Wes-7030_8_farmland-17	Wes-7030_9_jackdaws-5_5129	9	Wes-7030_8_farmland-17_4509	8	1	jackdaw	farmland	50.0
location	Com-5e05_41_linnet-2	Com-5e05_40_hedgerows-47	Com-5e05_41_linnet-2_5178	41	Com-5e05_40_hedgerows-47_4519	40	1	linnet	hedgerows	50.0
location	Pic-7ce8_51_rockfowl-56	Pic-7ce8_52_rainforest-6	Pic-7ce8_51_rockfowl-56_5342	51	Pic-7ce8_52_rainforest-6_3811	52	1	rockfowl	rainforest	50.0
location	Acr-6263_4_warblers-9	Acr-6263_5_wetlands-13	Acr-6263_4_warblers-9_3852	4	Acr-6263_5_wetlands-13_4542	5	1	reed warbler	wetlands	50.0
location	Acr-6263_4_warbler-20	Acr-6263_5_wetlands-13	Acr-6263_4_warbler-20_3852	4	Acr-6263_5_wetlands-13_4542	5	1	reed warbler	wetlands	50.0
location	Acr-6263_4_warbler-17	Acr-6263_5_wetlands-13	Acr-6263_4_warbler-17_3852	4	Acr-6263_5_wetlands-13_4542	5	1	reed warbler	wetlands	50.0
location	Acr-6263_4_warblers-6	Acr-6263_5_wetlands-13	Acr-6263_4_warblers-6_3852	4	Acr-6263_5_wetlands-13_4542	5	1	reed warbler	wetlands	50.0
location	Sta-89ab_43_starlings-4	Sta-89ab_42_farmland-19	Sta-89ab_43_starlings-4_4958	43	Sta-89ab_42_farmland-19_4509	42	1	starling	farmland	50.0
location	Moo-69c5_24_skylark-26	Moo-69c5_25_moorlands-5	Moo-69c5_24_skylark-26_3902	24	Moo-69c5_25_moorlands-5_4526	25	1	skylark	moorland	50.0
location	Bar-b361_91_swallow-10	Bar-b361_92_deserts-20	Bar-b361_91_swallow-10_1647	91	Bar-b361_92_deserts-20_34	92	1	Swallow	Desert	50.0
location	Red-56ec_2_chough-5	Red-56ec_3_mountains-7	Red-56ec_2_chough-5_5392	2	Red-56ec_3_mountains-7_4527	3	1	red-billed chough	mountains	50.0
location	Cho-a88d_33_chough-5	Cho-a88d_32_mountain-4	Cho-a88d_33_chough-5_5392	33	Cho-a88d_32_mountain-4_4527	32	1	red-billed chough	mountains	50.0
location	Cho-a88d_102_chough-5	Cho-a88d_103_mountain-31	Cho-a88d_102_chough-5_5392	102	Cho-a88d_103_mountain-31_4527	103	1	red-billed chough	mountains	50.0
location	Cho-a88d_32_choughs-11	Cho-a88d_33_mountains-10	Cho-a88d_32_choughs-11_5392	32	Cho-a88d_33_mountains-10_4527	33	1	red-billed chough	mountains	50.0
location	Com-9711_139_ravens-2	Com-9711_140_tundra-7	Com-9711_139_ravens-2_4813	139	Com-9711_140_tundra-7_4539	140	1	raven	tundra	50.0
location	Sno-0a8f_558_ravens-34	Sno-0a8f_557_tundra-6	Sno-0a8f_558_ravens-34_4813	558	Sno-0a8f_557_tundra-6_4539	557	1	raven	tundra	50.0
location	Tai-3286_134_raven-67	Tai-3286_133_taiga-11	Tai-3286_134_raven-67_4813	134	Tai-3286_133_taiga-11_4534	133	1	raven	taiga	50.0
location	Bar-b361_91_swallow-20	Bar-b361_92_deserts-20	Bar-b361_91_swallow-20_1647	91	Bar-b361_92_deserts-20_34	92	1	Swallow	Desert	50.0
location	Roo-1bd1_35_ravens-8	Roo-1bd1_36_moorland-12	Roo-1bd1_35_ravens-8_4813	35	Roo-1bd1_36_moorland-12_4526	36	1	raven	moorland	50.0
location	Mer-5a4a_125_magpie-12	Mer-5a4a_126_moorland-2	Mer-5a4a_125_magpie-12_4944	125	Mer-5a4a_126_moorland-2_4526	126	1	magpie	moorland	50.0
location	Com-9711_72_raven-3	Com-9711_73_deserts-18	Com-9711_72_raven-3_4813	72	Com-9711_73_deserts-18_3805	73	1	raven	desert	50.0
location	Bar-b361_84_swallow-2	Bar-b361_83_farmland-21	Bar-b361_84_swallow-2_1647	84	Bar-b361_83_farmland-21_4509	83	1	Swallow	farmland	50.0
location	Com-9711_215_ravens-2	Com-9711_214_desert-16	Com-9711_215_ravens-2_4813	215	Com-9711_214_desert-16_3805	214	1	raven	desert	50.0
location	Sed-c6ce_48_Acrocephalus-6	Sed-c6ce_47_wetlands-12	Sed-c6ce_48_Acrocephalus-6_876	48	Sed-c6ce_47_wetlands-12_4542	47	1	Acrocephalus	wetlands	50.0
location	Fie-7e8b_102_fieldfare-3	Fie-7e8b_103_hedgerow-12	Fie-7e8b_102_fieldfare-3_4969	102	Fie-7e8b_103_hedgerow-12_4519	103	1	fieldfare	hedgerows	50.0
location	Red-56ec_2_chough-8	Red-56ec_3_mountains-7	Red-56ec_2_chough-8_5392	2	Red-56ec_3_mountains-7_4527	3	1	red-billed chough	mountains	50.0
location	Eur-a59b_49_treecreeper-8	Eur-a59b_48_forest-32	Eur-a59b_49_treecreeper-8_4926	49	Eur-a59b_48_forest-32_4536	48	1	treecreeper	coniferous forest	50.0
location	Kin-034b_27_bird-2	Kin-034b_26_rainforests-38	Kin-034b_27_bird-2_2631	27	Kin-034b_26_rainforests-38_3811	26	1	King bird of paradise	rainforest	50.0
location	Eur-a59b_47_treecreeper-3	Eur-a59b_48_forest-32	Eur-a59b_47_treecreeper-3_4926	47	Eur-a59b_48_forest-32_4536	48	1	treecreeper	coniferous forest	50.0
location	Car-e78c_35_crows-8	Car-e78c_34_farmland-31	Car-e78c_35_crows-8_4759	35	Car-e78c_34_farmland-31_4509	34	1	carrion crow	farmland	50.0
