relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Des-78ef_169_locust-9	Des-78ef_169_desert-8	Des-78ef_169_locust-9_4859	169	Des-78ef_169_desert-8_3805	169	0	desert locust	desert	100.0
location	Des-78ef_199_locust-2	Des-78ef_199_Desert-1	Des-78ef_199_locust-2_4859	199	Des-78ef_199_Desert-1_3805	199	0	desert locust	desert	100.0
location	Des-78ef_17_locust-4	Des-78ef_17_desert-3	Des-78ef_17_locust-4_4859	17	Des-78ef_17_desert-3_3805	17	0	desert locust	desert	100.0
location	Des-78ef_16_locust-3	Des-78ef_16_desert-2	Des-78ef_16_locust-3_4859	16	Des-78ef_16_desert-2_3805	16	0	desert locust	desert	100.0
location	Des-78ef_16_locust-11	Des-78ef_16_desert-2	Des-78ef_16_locust-11_4859	16	Des-78ef_16_desert-2_3805	16	0	desert locust	desert	100.0
location	Des-78ef_5_locust-3	Des-78ef_5_desert-2	Des-78ef_5_locust-3_4859	5	Des-78ef_5_desert-2_34	5	0	desert locust	Desert	100.0
location	Des-78ef_11_locust-3	Des-78ef_11_desert-2	Des-78ef_11_locust-3_4859	11	Des-78ef_11_desert-2_34	11	0	desert locust	Desert	100.0
location	Des-78ef_111_locust-3	Des-78ef_111_desert-2	Des-78ef_111_locust-3_4859	111	Des-78ef_111_desert-2_3805	111	0	desert locust	desert	100.0
location	Wet-a585_159_dragonflies-10	Wet-a585_159_wetlands-3	Wet-a585_159_dragonflies-10_4546	159	Wet-a585_159_wetlands-3_4542	159	0	dragonflies	wetlands	100.0
location	Dra-48f6_276_dragonfly-2	Dra-48f6_276_wetlands-26	Dra-48f6_276_dragonfly-2_4546	276	Dra-48f6_276_wetlands-26_4542	276	0	dragonflies	wetlands	100.0
location	Hig-d0f9_2_midge-25	Hig-d0f9_2_bogs-57	Hig-d0f9_2_midge-25_3870	2	Hig-d0f9_2_bogs-57_4511	2	0	highland midge	bog	100.0
location	Hig-d0f9_2_midge-3	Hig-d0f9_2_bogs-57	Hig-d0f9_2_midge-3_3870	2	Hig-d0f9_2_bogs-57_4511	2	0	highland midge	bog	100.0
location	Hig-d0f9_2_midge-25	Hig-d0f9_2_marshes-59	Hig-d0f9_2_midge-25_3870	2	Hig-d0f9_2_marshes-59_3807	2	0	highland midge	marsh	100.0
location	Hig-d0f9_2_midge-3	Hig-d0f9_2_marshes-59	Hig-d0f9_2_midge-3_3870	2	Hig-d0f9_2_marshes-59_3807	2	0	highland midge	marsh	100.0
location	Des-78ef_61_locust-30	Des-78ef_61_desert-29	Des-78ef_61_locust-30_4859	61	Des-78ef_61_desert-29_3805	61	0	desert locust	desert	100.0
location	Dyt-06e1_2_beetles-31	Dyt-06e1_2_wetlands-36	Dyt-06e1_2_beetles-31_5049	2	Dyt-06e1_2_wetlands-36_4542	2	0	great diving beetle	wetlands	66.0
location	Dra-48f6_126_dragonflies-27	Dra-48f6_125_swamps-19	Dra-48f6_126_dragonflies-27_4546	126	Dra-48f6_125_swamps-19_3808	125	1	dragonflies	swamp	50.0
location	Dra-48f6_126_dragonflies-27	Dra-48f6_127_bogs-40	Dra-48f6_126_dragonflies-27_4546	126	Dra-48f6_127_bogs-40_4511	127	1	dragonflies	bog	50.0
location	Wet-a585_159_dragonflies-10	Wet-a585_158_Wetlands-1	Wet-a585_159_dragonflies-10_4546	159	Wet-a585_158_Wetlands-1_1382	158	1	dragonflies	Wetlands	50.0
location	Wet-a585_159_dragonflies-10	Wet-a585_160_wetlands-12	Wet-a585_159_dragonflies-10_4546	159	Wet-a585_160_wetlands-12_4542	160	1	dragonflies	wetlands	50.0
location	Aes-8e92_21_isoceles-2	Aes-8e92_20_marshes-12	Aes-8e92_21_isoceles-2_190	21	Aes-8e92_20_marshes-12_3807	20	1	Aeshna isoceles	marsh	43.5
location	Coc-890e_11_ladybird-14	Coc-890e_10_parkland-16	Coc-890e_11_ladybird-14_4785	11	Coc-890e_10_parkland-16_4529	10	1	seven-spot ladybird 	parkland	37.5
location	Coc-890e_11_ladybird-23	Coc-890e_10_parkland-16	Coc-890e_11_ladybird-23_4785	11	Coc-890e_10_parkland-16_4529	10	1	seven-spot ladybird 	parkland	37.5
location	Hig-d0f9_4_midges-3	Hig-d0f9_2_marshes-59	Hig-d0f9_4_midges-3_3870	4	Hig-d0f9_2_marshes-59_3807	2	2	highland midge	marsh	33.333
location	Dra-48f6_129_dragonflies-2	Dra-48f6_127_bogs-40	Dra-48f6_129_dragonflies-2_4546	129	Dra-48f6_127_bogs-40_4511	127	2	dragonflies	bog	33.333
location	Hig-d0f9_4_midges-3	Hig-d0f9_2_bogs-57	Hig-d0f9_4_midges-3_3870	4	Hig-d0f9_2_bogs-57_4511	2	2	highland midge	bog	33.333
location	Des-78ef_242_Locust-3	Des-78ef_244_desert-4	Des-78ef_242_Locust-3_2037	242	Des-78ef_244_desert-4_34	244	2	Desert locust	Desert	33.333
location	Aes-8e92_23_hawker-3	Aes-8e92_25_marshes-11	Aes-8e92_23_hawker-3_189	23	Aes-8e92_25_marshes-11_3807	25	2	Norfolk hawker	marsh	33.333
location	Wet-a585_159_dragonflies-10	Wet-a585_157_swamp-36	Wet-a585_159_dragonflies-10_4546	159	Wet-a585_157_swamp-36_3808	157	2	dragonflies	swamp	33.333
location	Sta-7425_15_dragonflies-29	Sta-7425_18_marshes-16	Sta-7425_15_dragonflies-29_4546	15	Sta-7425_18_marshes-16_3807	18	3	dragonflies	marsh	25.0
location	Aes-8e92_23_hawker-3	Aes-8e92_20_marshes-12	Aes-8e92_23_hawker-3_189	23	Aes-8e92_20_marshes-12_3807	20	3	Norfolk hawker	marsh	25.0
location	Dra-48f6_130_dragonfly-17	Dra-48f6_127_bogs-40	Dra-48f6_130_dragonfly-17_4546	130	Dra-48f6_127_bogs-40_4511	127	3	dragonflies	bog	25.0
location	Eur-be6c_29_dragonflies-16	Eur-be6c_26_marshes-12	Eur-be6c_29_dragonflies-16_4546	29	Eur-be6c_26_marshes-12_3807	26	3	dragonflies	marsh	25.0
location	Dra-48f6_131_dragonfly-7	Dra-48f6_127_bogs-40	Dra-48f6_131_dragonfly-7_4546	131	Dra-48f6_127_bogs-40_4511	127	4	dragonflies	bog	20.0
location	Dra-48f6_131_dragonflies-34	Dra-48f6_127_bogs-40	Dra-48f6_131_dragonflies-34_4546	131	Dra-48f6_127_bogs-40_4511	127	4	dragonflies	bog	20.0
location	Dra-48f6_129_dragonflies-2	Dra-48f6_125_swamps-19	Dra-48f6_129_dragonflies-2_4546	129	Dra-48f6_125_swamps-19_3808	125	4	dragonflies	swamp	20.0
location	Des-78ef_299_Locust-2	Des-78ef_303_Desert-1	Des-78ef_299_Locust-2_2037	299	Des-78ef_303_Desert-1_3805	303	4	Desert locust	desert	20.0
location	Des-78ef_262_Locust-8	Des-78ef_258_desert-4	Des-78ef_262_Locust-8_2037	262	Des-78ef_258_desert-4_34	258	4	Desert locust	Desert	20.0
location	Aes-8e92_29_isoceles-2	Aes-8e92_25_marshes-11	Aes-8e92_29_isoceles-2_190	29	Aes-8e92_25_marshes-11_3807	25	4	Aeshna isoceles	marsh	17.4
location	Aes-8e92_16_isoceles-2	Aes-8e92_20_marshes-12	Aes-8e92_16_isoceles-2_190	16	Aes-8e92_20_marshes-12_3807	20	4	Aeshna isoceles	marsh	17.4
location	Aes-8e92_21_isoceles-2	Aes-8e92_25_marshes-11	Aes-8e92_21_isoceles-2_190	21	Aes-8e92_25_marshes-11_3807	25	4	Aeshna isoceles	marsh	17.4
location	Dra-48f6_130_dragonfly-17	Dra-48f6_125_swamps-19	Dra-48f6_130_dragonfly-17_4546	130	Dra-48f6_125_swamps-19_3808	125	5	dragonflies	swamp	16.667
location	Dra-48f6_132_dragonflies-9	Dra-48f6_127_bogs-40	Dra-48f6_132_dragonflies-9_4546	132	Dra-48f6_127_bogs-40_4511	127	5	dragonflies	bog	16.667
location	Coc-890e_5_septempunctata-2	Coc-890e_10_parkland-16	Coc-890e_5_septempunctata-2_1896	5	Coc-890e_10_parkland-16_4529	10	5	Coccinella septempunctata	parkland	14.5
location	Dra-48f6_131_dragonfly-7	Dra-48f6_125_swamps-19	Dra-48f6_131_dragonfly-7_4546	131	Dra-48f6_125_swamps-19_3808	125	6	dragonflies	swamp	14.286
location	Wet-a585_159_dragonflies-10	Wet-a585_165_Wetland-1	Wet-a585_159_dragonflies-10_4546	159	Wet-a585_165_Wetland-1_1382	165	6	dragonflies	Wetlands	14.286
location	Coc-890e_16_ladybird-5	Coc-890e_10_parkland-16	Coc-890e_16_ladybird-5_4785	16	Coc-890e_10_parkland-16_4529	10	6	seven-spot ladybird 	parkland	14.286
location	Dra-48f6_131_dragonflies-34	Dra-48f6_125_swamps-19	Dra-48f6_131_dragonflies-34_4546	131	Dra-48f6_125_swamps-19_3808	125	6	dragonflies	swamp	14.286
location	Aes-8e92_14_dragonflies-23	Aes-8e92_20_marshes-12	Aes-8e92_14_dragonflies-23_4546	14	Aes-8e92_20_marshes-12_3807	20	6	dragonflies	marsh	14.286
location	Red-2707_35_dragonflies-25	Red-2707_28_marshes-7	Red-2707_35_dragonflies-25_4546	35	Red-2707_28_marshes-7_3807	28	7	dragonflies	marsh	12.5
location	Coc-890e_2_ladybird-8	Coc-890e_10_parkland-16	Coc-890e_2_ladybird-8_4785	2	Coc-890e_10_parkland-16_4529	10	8	seven-spot ladybird 	parkland	11.111
location	Coc-890e_2_ladybird-42	Coc-890e_10_parkland-16	Coc-890e_2_ladybird-42_4785	2	Coc-890e_10_parkland-16_4529	10	8	seven-spot ladybird 	parkland	11.111
location	Coc-890e_2_ladybug-19	Coc-890e_10_parkland-16	Coc-890e_2_ladybug-19_4786	2	Coc-890e_10_parkland-16_4529	10	8	seven-spotted ladybug	parkland	9.222
location	Aes-8e92_29_isoceles-2	Aes-8e92_20_marshes-12	Aes-8e92_29_isoceles-2_190	29	Aes-8e92_20_marshes-12_3807	20	9	Aeshna isoceles	marsh	8.7
location	Aes-8e92_16_isoceles-2	Aes-8e92_25_marshes-11	Aes-8e92_16_isoceles-2_190	16	Aes-8e92_25_marshes-11_3807	25	9	Aeshna isoceles	marsh	8.7
location	Aes-8e92_14_dragonflies-23	Aes-8e92_25_marshes-11	Aes-8e92_14_dragonflies-23_4546	14	Aes-8e92_25_marshes-11_3807	25	11	dragonflies	marsh	8.333
location	Cul-95a9_19_midge-63	Cul-95a9_31_marshes-20	Cul-95a9_19_midge-63_164	19	Cul-95a9_31_marshes-20_3807	31	12	Highland midge	marsh	7.692
location	Nor-d13e_196_Odonata-13	Nor-d13e_211_wetlands-12	Nor-d13e_196_Odonata-13_2943	196	Nor-d13e_211_wetlands-12_4542	211	15	Odonata	wetlands	6.25
location	Gre-b5ff_49_mayflies-14	Gre-b5ff_39_rivers-18	Gre-b5ff_49_mayflies-14_5227	49	Gre-b5ff_39_rivers-18_4533	39	10	mayflies	rivers and streams	6.0
location	Wet-a585_159_dragonflies-10	Wet-a585_175_Wetland-1	Wet-a585_159_dragonflies-10_4546	159	Wet-a585_175_Wetland-1_1382	175	16	dragonflies	Wetlands	5.882
location	Aes-8e92_4_hawker-16	Aes-8e92_20_marshes-12	Aes-8e92_4_hawker-16_189	4	Aes-8e92_20_marshes-12_3807	20	16	Norfolk hawker	marsh	5.882
location	Wet-a585_159_dragonflies-10	Wet-a585_142_Wetland-1	Wet-a585_159_dragonflies-10_4546	159	Wet-a585_142_Wetland-1_1382	142	17	dragonflies	Wetlands	5.556
location	Aes-8e92_3_hawker-11	Aes-8e92_20_marshes-12	Aes-8e92_3_hawker-11_3881	3	Aes-8e92_20_marshes-12_3807	20	17	green-eyed hawker	marsh	4.611
location	Aes-8e92_4_hawker-16	Aes-8e92_25_marshes-11	Aes-8e92_4_hawker-16_189	4	Aes-8e92_25_marshes-11_3807	25	21	Norfolk hawker	marsh	4.545
location	Aes-8e92_3_hawker-11	Aes-8e92_25_marshes-11	Aes-8e92_3_hawker-11_3881	3	Aes-8e92_25_marshes-11_3807	25	22	green-eyed hawker	marsh	3.609
location	Cal-b12b_36_Odonata-3	Cal-b12b_7_rivers-4	Cal-b12b_36_Odonata-3_2943	36	Cal-b12b_7_rivers-4_4533	7	29	Odonata	rivers and streams	3.333
location	Cal-b12b_37_mayflies-11	Cal-b12b_7_rivers-4	Cal-b12b_37_mayflies-11_5227	37	Cal-b12b_7_rivers-4_4533	7	30	mayflies	rivers and streams	3.226
location	Dra-48f6_307_Odonata-34	Dra-48f6_276_wetlands-26	Dra-48f6_307_Odonata-34_2943	307	Dra-48f6_276_wetlands-26_4542	276	31	Odonata	wetlands	3.125
location	Dra-48f6_307_demoiselle-38	Dra-48f6_276_wetlands-26	Dra-48f6_307_demoiselle-38_4657	307	Dra-48f6_276_wetlands-26_4542	276	31	banded demoiselle	wetlands	3.125
location	Dra-48f6_307_demoiselle-38	Dra-48f6_273_wetlands-7	Dra-48f6_307_demoiselle-38_4657	307	Dra-48f6_273_wetlands-7_4542	273	34	banded demoiselle	wetlands	2.857
location	Dra-48f6_307_Odonata-34	Dra-48f6_273_wetlands-7	Dra-48f6_307_Odonata-34_2943	307	Dra-48f6_273_wetlands-7_4542	273	34	Odonata	wetlands	2.857
location	Cal-b12b_47_Odonata-3	Cal-b12b_7_rivers-4	Cal-b12b_47_Odonata-3_2943	47	Cal-b12b_7_rivers-4_4533	7	40	Odonata	rivers and streams	2.439
location	Nor-d13e_196_Odonata-13	Nor-d13e_139_wetlands-37	Nor-d13e_196_Odonata-13_2943	196	Nor-d13e_139_wetlands-37_4542	139	57	Odonata	wetlands	1.724
location	Ani-ab87_117_dragonflies-11	Ani-ab87_179_Marsh-9	Ani-ab87_117_dragonflies-11_4546	117	Ani-ab87_179_Marsh-9_36	179	62	dragonflies	Marsh	1.587
location	Dra-48f6_344_Odonata-5	Dra-48f6_276_wetlands-26	Dra-48f6_344_Odonata-5_2943	344	Dra-48f6_276_wetlands-26_4542	276	68	Odonata	wetlands	1.449
location	Dra-48f6_344_Odonata-5	Dra-48f6_273_wetlands-7	Dra-48f6_344_Odonata-5_2943	344	Dra-48f6_273_wetlands-7_4542	273	71	Odonata	wetlands	1.389
location	Dra-48f6_360_Odonata-2	Dra-48f6_276_wetlands-26	Dra-48f6_360_Odonata-2_2943	360	Dra-48f6_276_wetlands-26_4542	276	84	Odonata	wetlands	1.176
location	Dra-48f6_360_Odonata-2	Dra-48f6_273_wetlands-7	Dra-48f6_360_Odonata-2_2943	360	Dra-48f6_273_wetlands-7_4542	273	87	Odonata	wetlands	1.136
location	Com-43a2_104_beetles-13	Com-43a2_168_wetlands-15	Com-43a2_104_beetles-13_5049	104	Com-43a2_168_wetlands-15_4542	168	64	great diving beetle	wetlands	1.015
adaptation	Gree5e5_4_beetles-11	Gree5e5_4_predators-16	Gree5e5_4_beetles-11_2438	4	Gree5e5_4_predators-16_3977	4	0	Great diving beetle	predator	100.0
adaptation	Hum-85c3_271_dragonflies-7	Hum-85c3_271_predators-2	Hum-85c3_271_dragonflies-7_4546	271	Hum-85c3_271_predators-2_359	271	0	dragonflies	Predator	100.0
adaptation	Fro-2392_143_dragonfly-21	Fro-2392_143_predator-17	Fro-2392_143_dragonfly-21_4546	143	Fro-2392_143_predator-17_359	143	0	dragonflies	Predator	100.0
adaptation	Gree5e5_4_beetles-3	Gree5e5_4_predators-16	Gree5e5_4_beetles-3_2438	4	Gree5e5_4_predators-16_3977	4	0	Great diving beetle	predator	100.0
adaptation	Bee-ace3_12_dragonflies-20	Bee-ace3_12_predators-16	Bee-ace3_12_dragonflies-20_4546	12	Bee-ace3_12_predators-16_3977	12	0	dragonflies	predator	100.0
adaptation	Pre-0725_103_dragonflies-48	Pre-0725_103_predators-20	Pre-0725_103_dragonflies-48_4546	103	Pre-0725_103_predators-20_3977	103	0	dragonflies	predator	100.0
adaptation	Dun-cad0_139_beetle-16	Dun-cad0_139_Metamorphosis-2	Dun-cad0_139_beetle-16_4874	139	Dun-cad0_139_Metamorphosis-2_343	139	0	dung beetles	Metamorphosis	100.0
adaptation	Des-78ef_45_locust-11	Des-78ef_45_moulting-4	Des-78ef_45_locust-11_4859	45	Des-78ef_45_moulting-4_3965	45	0	desert locust	moulting	100.0
adaptation	Bee-ace3_12_dragonflies-20	Bee-ace3_12_predators-2	Bee-ace3_12_dragonflies-20_4546	12	Bee-ace3_12_predators-2_359	12	0	dragonflies	Predator	100.0
adaptation	Bee-1811_372_dragonflies-30	Bee-1811_372_predators-14	Bee-1811_372_dragonflies-30_4546	372	Bee-1811_372_predators-14_359	372	0	dragonflies	Predator	100.0
adaptation	Pre-0725_103_dragonflies-48	Pre-0725_103_predators-2	Pre-0725_103_dragonflies-48_4546	103	Pre-0725_103_predators-2_359	103	0	dragonflies	Predator	100.0
adaptation	Pal-f57e_68_dragonflies-3	Pal-f57e_68_predator-25	Pal-f57e_68_dragonflies-3_4546	68	Pal-f57e_68_predator-25_359	68	0	dragonflies	Predator	100.0
adaptation	Gir-04d2_6_weevils-8	Gir-04d2_6_dimorphism-16	Gir-04d2_6_weevils-8_5014	6	Gir-04d2_6_dimorphism-16_14	6	0	giraffe weevil	Sexual dimorphism	100.0
adaptation	Gir-04d2_21_weevil-2	Gir-04d2_21_dimorphism-5	Gir-04d2_21_weevil-2_5014	21	Gir-04d2_21_dimorphism-5_14	21	0	giraffe weevil	Sexual dimorphism	100.0
adaptation	Wes-8d71_347_dragonflies-19	Wes-8d71_347_predators-2	Wes-8d71_347_dragonflies-19_4546	347	Wes-8d71_347_predators-2_359	347	0	dragonflies	Predator	100.0
adaptation	Ter-605f_271_dragonflies-12	Ter-605f_271_predators-43	Ter-605f_271_dragonflies-12_4546	271	Ter-605f_271_predators-43_359	271	0	dragonflies	Predator	100.0
adaptation	Dra-48f6_248_dragonflies-2	Dra-48f6_248_predators-10	Dra-48f6_248_dragonflies-2_4546	248	Dra-48f6_248_predators-10_359	248	0	dragonflies	Predator	100.0
adaptation	Gre87e4_9_Dragonfly-16	Gre87e4_9_predator-6	Gre87e4_9_Dragonfly-16_1387	9	Gre87e4_9_predator-6_359	9	0	Dragonflies	Predator	100.0
adaptation	Bla-975a_69_Cockroaches-1	Bla-975a_69_communication-4	Bla-975a_69_Cockroaches-1_1903	69	Bla-975a_69_communication-4_13	69	0	Cockroaches	Chemical communication	100.0
adaptation	Sem-88a0_20_mayflies-17	Sem-88a0_20_semelparous-2	Sem-88a0_20_mayflies-17_5227	20	Sem-88a0_20_semelparous-2_3980	20	0	mayflies	semelparous	100.0
adaptation	Pre-0725_96_dragonflies-7	Pre-0725_96_predators-2	Pre-0725_96_dragonflies-7_4546	96	Pre-0725_96_predators-2_3977	96	0	dragonflies	predator	100.0
adaptation	Fly-ac51_195_dragonflies-9	Fly-ac51_195_predators-15	Fly-ac51_195_dragonflies-9_4546	195	Fly-ac51_195_predators-15_3977	195	0	dragonflies	predator	100.0
adaptation	Coc-890e_16_ladybird-5	Coc-890e_16_predators-45	Coc-890e_16_ladybird-5_4785	16	Coc-890e_16_predators-45_3977	16	0	seven-spot ladybird 	predator	100.0
adaptation	Spa-e46a_40_mayflies-8	Spa-e46a_40_semelparous-6	Spa-e46a_40_mayflies-8_5227	40	Spa-e46a_40_semelparous-6_3980	40	0	mayflies	semelparous	100.0
adaptation	Ant-938d_43_mantids-5	Ant-938d_43_metamorphosis-18	Ant-938d_43_mantids-5_5218	43	Ant-938d_43_metamorphosis-18_3962	43	0	mantids	metamorphosis	83.0
adaptation	Dyt-7468_43_beetles-10	Dyt-7468_43_predator-7	Dyt-7468_43_beetles-10_2438	43	Dyt-7468_43_predator-7_359	43	0	Great diving beetle	Predator	66.0
adaptation	Dyt-7468_43_beetle-21	Dyt-7468_43_predator-7	Dyt-7468_43_beetle-21_2438	43	Dyt-7468_43_predator-7_3977	43	0	Great diving beetle	predator	66.0
adaptation	Gir-04d2_7_weevil-19	Gir-04d2_6_dimorphism-16	Gir-04d2_7_weevil-19_5014	7	Gir-04d2_6_dimorphism-16_14	6	1	giraffe weevil	Sexual dimorphism	50.0
