relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
adaptation	Pre-0725_280_hadrosaurs-8	Pre-0725_280_herbivorous-4	Pre-0725_280_hadrosaurs-8_5073	280	Pre-0725_280_herbivorous-4_3784	280	0	hadrosaurs	herbivorous	83.0
adaptation	Apa-3e1a_2_lizard-7	Apa-3e1a_2_herbivorous-14	Apa-3e1a_2_lizard-7_1528	2	Apa-3e1a_2_herbivorous-14_3784	2	0	deceptive lizard	herbivorous	83.0
adaptation	Bro-f1dc_212_Brontosaurus-6	Bro-f1dc_212_herbivorous-8	Bro-f1dc_212_Brontosaurus-6_1527	212	Bro-f1dc_212_herbivorous-8_3784	212	0	Brontosaurus	herbivorous	83.0
adaptation	Bro-f1dc_2_Brontosaurus-1	Bro-f1dc_2_herbivorous-31	Bro-f1dc_2_Brontosaurus-1_1527	2	Bro-f1dc_2_herbivorous-31_3784	2	0	Brontosaurus	herbivorous	83.0
adaptation	Ste-56e3_9_Stegosaurus-17	Ste-56e3_8_herbivorous-8	Ste-56e3_9_Stegosaurus-17_3420	9	Ste-56e3_8_herbivorous-8_3784	8	1	Stegosaurus	herbivorous	50.0
adaptation	Sau-6bc5_1_Sauropodomorpha-1	Sau-6bc5_2_herbivorous-35	Sau-6bc5_1_Sauropodomorpha-1_3282	1	Sau-6bc5_2_herbivorous-35_3784	2	1	Sauropodomorpha	herbivorous	50.0
adaptation	Ste-56e3_367_Stegosaurus-15	Ste-56e3_366_herbivorous-28	Ste-56e3_367_Stegosaurus-15_3420	367	Ste-56e3_366_herbivorous-28_3784	366	1	Stegosaurus	herbivorous	50.0
adaptation	Ste-56e3_365_Stegosaurus-8	Ste-56e3_366_herbivorous-28	Ste-56e3_365_Stegosaurus-8_3420	365	Ste-56e3_366_herbivorous-28_3784	366	1	Stegosaurus	herbivorous	50.0
adaptation	Ste-56e3_350_Stegosaurus-1	Ste-56e3_351_herbivorous-14	Ste-56e3_350_Stegosaurus-1_3420	350	Ste-56e3_351_herbivorous-14_3784	351	1	Stegosaurus	herbivorous	50.0
adaptation	Igu-69c5_3_Iguanodon-8	Igu-69c5_2_herbivorous-11	Igu-69c5_3_Iguanodon-8_2577	3	Igu-69c5_2_herbivorous-11_3784	2	1	Iguanodons	herbivorous	50.0
adaptation	Cer-8d54_1_Ceratopsia-1	Cer-8d54_2_herbivorous-18	Cer-8d54_1_Ceratopsia-1_1383	1	Cer-8d54_2_herbivorous-18_3784	2	1	Ceratopsia	herbivorous	50.0
adaptation	Igu-76d2_23_Iguanodon-12	Igu-76d2_22_social-41	Igu-76d2_23_Iguanodon-12_2577	23	Igu-76d2_22_social-41_3788	22	1	Iguanodons	social	50.0
adaptation	Bro-f1dc_213_Apatosaurus-7	Bro-f1dc_212_herbivorous-8	Bro-f1dc_213_Apatosaurus-7_1526	213	Bro-f1dc_212_herbivorous-8_3784	212	1	Apatosaurus	herbivorous	50.0
adaptation	Sau-89d2_18_Sauropoda-1	Sau-89d2_19_herbivorous-3	Sau-89d2_18_Sauropoda-1_1393	18	Sau-89d2_19_herbivorous-3_3784	19	1	Sauropoda	herbivorous	50.0
adaptation	Ste-56e3_7_Stegosaurus-1	Ste-56e3_8_herbivorous-8	Ste-56e3_7_Stegosaurus-1_3420	7	Ste-56e3_8_herbivorous-8_3784	8	1	Stegosaurus	herbivorous	50.0
adaptation	Igu-76d2_21_Iguanodon-4	Igu-76d2_22_social-41	Igu-76d2_21_Iguanodon-4_2577	21	Igu-76d2_22_social-41_3788	22	1	Iguanodons	social	50.0
adaptation	Sau-89d2_90_Sauropoda-1	Sau-89d2_89_herbivorous-14	Sau-89d2_90_Sauropoda-1_1393	90	Sau-89d2_89_herbivorous-14_3784	89	1	Sauropoda	herbivorous	50.0
adaptation	Ste-56e3_7_Apatosaurus-9	Ste-56e3_8_herbivorous-8	Ste-56e3_7_Apatosaurus-9_1526	7	Ste-56e3_8_herbivorous-8_3784	8	1	Apatosaurus	herbivorous	50.0
adaptation	Din-756f_52_Iguanodon-26	Din-756f_51_herbivorous-14	Din-756f_52_Iguanodon-26_2577	52	Din-756f_51_herbivorous-14_3784	51	1	Iguanodons	herbivorous	50.0
adaptation	Spi-4527_175_Iguanodon-11	Spi-4527_176_herbivorous-45	Spi-4527_175_Iguanodon-11_2577	175	Spi-4527_176_herbivorous-45_3784	176	1	Iguanodons	herbivorous	50.0
adaptation	Apa-3e1a_33_Apatosaurus-4	Apa-3e1a_32_herbivorous-16	Apa-3e1a_33_Apatosaurus-4_1526	33	Apa-3e1a_32_herbivorous-16_3784	32	1	Apatosaurus	herbivorous	50.0
adaptation	Ste-56e3_368_Stegosaurus-9	Ste-56e3_367_herbivorous-27	Ste-56e3_368_Stegosaurus-9_3420	368	Ste-56e3_367_herbivorous-27_3784	367	1	Stegosaurus	herbivorous	50.0
adaptation	Spi-4527_175_Iguanodon-11	Spi-4527_176_herbivorous-29	Spi-4527_175_Iguanodon-11_2577	175	Spi-4527_176_herbivorous-29_3784	176	1	Iguanodons	herbivorous	50.0
adaptation	Lea-dca1_1_Leaellynasaura-1	Lea-dca1_2_herbivorous-15	Lea-dca1_1_Leaellynasaura-1_2677	1	Lea-dca1_2_herbivorous-15_3784	2	1	Leaellynasaura	herbivorous	50.0
adaptation	Mut-8383_1_Muttaburrasaurus-1	Mut-8383_2_herbivorous-6	Mut-8383_1_Muttaburrasaurus-1_2879	1	Mut-8383_2_herbivorous-6_3784	2	1	Muttaburrasaurus	herbivorous	50.0
adaptation	Lea-dca1_3_Leaellynasaura-6	Lea-dca1_2_herbivorous-15	Lea-dca1_3_Leaellynasaura-6_2677	3	Lea-dca1_2_herbivorous-15_3784	2	1	Leaellynasaura	herbivorous	50.0
adaptation	Thy-db39_6_Thyreophora-1	Thy-db39_5_herbivorous-4	Thy-db39_6_Thyreophora-1_3531	6	Thy-db39_5_herbivorous-4_3784	5	1	Thyreophora	herbivorous	50.0
adaptation	Apa-3e1a_1_Apatosaurus-1	Apa-3e1a_2_herbivorous-14	Apa-3e1a_1_Apatosaurus-1_1526	1	Apa-3e1a_2_herbivorous-14_3784	2	1	Apatosaurus	herbivorous	50.0
adaptation	Sauf0a7_8_dinosaurs-6	Sauf0a7_7_herbivorous-6	Sauf0a7_8_dinosaurs-6_4551	8	Sauf0a7_7_herbivorous-6_3784	7	1	sauropod dinosaurs	herbivorous	50.0
adaptation	Orn-f740_61_Ornithopoda-19	Orn-f740_60_herbivorous-6	Orn-f740_61_Ornithopoda-19_1390	61	Orn-f740_60_herbivorous-6_3784	60	1	Ornithopoda	herbivorous	50.0
adaptation	Orn-efbf_2_Ornithopoda-1	Orn-efbf_3_herbivorous-10	Orn-efbf_2_Ornithopoda-1_1390	2	Orn-efbf_3_herbivorous-10_3784	3	1	Ornithopoda	herbivorous	50.0
adaptation	Thy-db39_6_Ankylosauria-9	Thy-db39_5_herbivorous-4	Thy-db39_6_Ankylosauria-9_1510	6	Thy-db39_5_herbivorous-4_3784	5	1	Ankylosauria	herbivorous	43.5
adaptation	Ank-02ea_1_Ankylosauria-1	Ank-02ea_2_herbivorous-6	Ank-02ea_1_Ankylosauria-1_1510	1	Ank-02ea_2_herbivorous-6_3784	2	1	Ankylosauria	herbivorous	43.5
adaptation	Bro-f1dc_1_Brontosaurus-1	Bro-f1dc_2_herbivorous-31	Bro-f1dc_1_Brontosaurus-1_1527	1	Bro-f1dc_2_herbivorous-31_3784	2	1	Brontosaurus	herbivorous	41.5
adaptation	Tri-1ad8_229_Stegosaurus-11	Tri-1ad8_231_social-13	Tri-1ad8_229_Stegosaurus-11_3420	229	Tri-1ad8_231_social-13_3788	231	2	Stegosaurus	social	33.333
adaptation	Igu-69c5_7_Ornithopoda-11	Igu-69c5_5_herbivorous-19	Igu-69c5_7_Ornithopoda-11_1390	7	Igu-69c5_5_herbivorous-19_3784	5	2	Ornithopoda	herbivorous	33.333
adaptation	Sauf0a7_5_dinosaurs-12	Sauf0a7_7_herbivorous-6	Sauf0a7_5_dinosaurs-12_4551	5	Sauf0a7_7_herbivorous-6_3784	7	2	sauropod dinosaurs	herbivorous	33.333
adaptation	Din-756f_348_Argentinosaurus-14	Din-756f_350_herbivorous-5	Din-756f_348_Argentinosaurus-14_1566	348	Din-756f_350_herbivorous-5_3784	350	2	Argentinosaurus	herbivorous	33.333
adaptation	Pro-b864_325_Protoceratops-20	Pro-b864_323_herbivorous-12	Pro-b864_325_Protoceratops-20_3134	325	Pro-b864_323_herbivorous-12_3784	323	2	Protoceratops	herbivorous	33.333
adaptation	Orn-efbf_1_Ornithopoda-1	Orn-efbf_3_herbivorous-10	Orn-efbf_1_Ornithopoda-1_1390	1	Orn-efbf_3_herbivorous-10_3784	3	2	Ornithopoda	herbivorous	33.333
adaptation	Igu-69c5_7_Ornithopoda-19	Igu-69c5_5_herbivorous-19	Igu-69c5_7_Ornithopoda-19_1390	7	Igu-69c5_5_herbivorous-19_3784	5	2	Ornithopoda	herbivorous	33.333
adaptation	The-1978_17_Protoceratops-29	The-1978_19_herbivorous-18	The-1978_17_Protoceratops-29_3134	17	The-1978_19_herbivorous-18_3784	19	2	Protoceratops	herbivorous	33.333
adaptation	Tri-1ad8_198_Triceratops-1	Tri-1ad8_196_herbivorous-3	Tri-1ad8_198_Triceratops-1_3562	198	Tri-1ad8_196_herbivorous-3_3784	196	2	Triceratops	herbivorous	33.333
adaptation	Tri-1ad8_194_Triceratops-1	Tri-1ad8_196_herbivorous-3	Tri-1ad8_194_Triceratops-1_3562	194	Tri-1ad8_196_herbivorous-3_3784	196	2	Triceratops	herbivorous	33.333
adaptation	Sauf0a7_9_Argentinosaurus-17	Sauf0a7_7_herbivorous-6	Sauf0a7_9_Argentinosaurus-17_1566	9	Sauf0a7_7_herbivorous-6_3784	7	2	Argentinosaurus	herbivorous	33.333
adaptation	Bro-f1dc_214_Apatosaurus-4	Bro-f1dc_212_herbivorous-8	Bro-f1dc_214_Apatosaurus-4_1526	214	Bro-f1dc_212_herbivorous-8_3784	212	2	Apatosaurus	herbivorous	33.333
adaptation	Igu-76d2_346_Iguanodon-40	Igu-76d2_344_social-2	Igu-76d2_346_Iguanodon-40_2577	346	Igu-76d2_344_social-2_3788	344	2	Iguanodons	social	33.333
adaptation	Pro-cbba_6_Ceratopsia-14	Pro-cbba_4_herbivorous-6	Pro-cbba_6_Ceratopsia-14_1383	6	Pro-cbba_4_herbivorous-6_3784	4	2	Ceratopsia	herbivorous	33.333
adaptation	Sauf0a7_9_Apatosaurus-6	Sauf0a7_7_herbivorous-6	Sauf0a7_9_Apatosaurus-6_1526	9	Sauf0a7_7_herbivorous-6_3784	7	2	Apatosaurus	herbivorous	33.333
adaptation	Apa-3e1a_4_Apatosaurus-1	Apa-3e1a_2_herbivorous-14	Apa-3e1a_4_Apatosaurus-1_1526	4	Apa-3e1a_2_herbivorous-14_3784	2	2	Apatosaurus	herbivorous	33.333
adaptation	Apa-3e1a_34_Apatosaurus-4	Apa-3e1a_32_herbivorous-16	Apa-3e1a_34_Apatosaurus-4_1526	34	Apa-3e1a_32_herbivorous-16_3784	32	2	Apatosaurus	herbivorous	33.333
adaptation	Tyr-70f1_296_hadrosaurs-4	Tyr-70f1_294_social-6	Tyr-70f1_296_hadrosaurs-4_5073	296	Tyr-70f1_294_social-6_3788	294	2	hadrosaurs	social	27.667
adaptation	Das-ed91_11_hadrosaur-27	Das-ed91_13_social-27	Das-ed91_11_hadrosaur-27_5073	11	Das-ed91_13_social-27_3788	13	2	hadrosaurs	social	27.667
adaptation	Das-ed91_122_hadrosaurs-4	Das-ed91_120_social-6	Das-ed91_122_hadrosaurs-4_5073	122	Das-ed91_120_social-6_3788	120	2	hadrosaurs	social	27.667
adaptation	Tar-5191_203_hadrosaurs-18	Tar-5191_205_herbivorous-12	Tar-5191_203_hadrosaurs-18_5073	203	Tar-5191_205_herbivorous-12_3784	205	2	hadrosaurs	herbivorous	27.667
adaptation	Orn-f740_5_Thyreophora-36	Orn-f740_2_herbivorous-10	Orn-f740_5_Thyreophora-36_3531	5	Orn-f740_2_herbivorous-10_3784	2	3	Thyreophora	herbivorous	25.0
adaptation	Tri-1ad8_209_Triceratops-1	Tri-1ad8_206_display-14	Tri-1ad8_209_Triceratops-1_3562	209	Tri-1ad8_206_display-14_3951	206	3	Triceratops	courtship display	25.0
adaptation	The-2a4b_108_dinosaurs-22	The-2a4b_111_herbivorous-33	The-2a4b_108_dinosaurs-22_5451	108	The-2a4b_111_herbivorous-33_3784	111	3	sauropodomorph dinosaurs	herbivorous	25.0
adaptation	Orn-f740_5_ankylosaurs-42	Orn-f740_2_herbivorous-10	Orn-f740_5_ankylosaurs-42_4601	5	Orn-f740_2_herbivorous-10_3784	2	3	ankylosaurs	herbivorous	25.0
adaptation	Orn-f740_5_Triceratops-19	Orn-f740_2_herbivorous-10	Orn-f740_5_Triceratops-19_3562	5	Orn-f740_2_herbivorous-10_3784	2	3	Triceratops	herbivorous	25.0
adaptation	Tri-1ad8_203_Triceratops-1	Tri-1ad8_206_display-14	Tri-1ad8_203_Triceratops-1_3562	203	Tri-1ad8_206_display-14_3951	206	3	Triceratops	courtship display	25.0
adaptation	Sau-89d2_86_Diplodocus-11	Sau-89d2_89_herbivorous-14	Sau-89d2_86_Diplodocus-11_2042	86	Sau-89d2_89_herbivorous-14_3784	89	3	Diplodocus	herbivorous	25.0
adaptation	Thy-db39_2_Thyreophora-1	Thy-db39_5_herbivorous-4	Thy-db39_2_Thyreophora-1_3531	2	Thy-db39_5_herbivorous-4_3784	5	3	Thyreophora	herbivorous	25.0
adaptation	Thy-db39_8_Thyreophora-1	Thy-db39_5_herbivorous-4	Thy-db39_8_Thyreophora-1_3531	8	Thy-db39_5_herbivorous-4_3784	5	3	Thyreophora	herbivorous	25.0
adaptation	Din-756f_372_Iguanodon-28	Din-756f_369_social-6	Din-756f_372_Iguanodon-28_2577	372	Din-756f_369_social-6_3788	369	3	Iguanodons	social	25.0
adaptation	Igu-76d2_341_Iguanodon-35	Igu-76d2_344_social-2	Igu-76d2_341_Iguanodon-35_2577	341	Igu-76d2_344_social-2_3788	344	3	Iguanodons	social	25.0
adaptation	Orn-f740_64_Ceratopsia-26	Orn-f740_61_herbivorous-16	Orn-f740_64_Ceratopsia-26_1383	64	Orn-f740_61_herbivorous-16_3784	61	3	Ceratopsia	herbivorous	25.0
adaptation	Sau-6bc5_63_Sauropodomorpha-1	Sau-6bc5_60_herbivorous-20	Sau-6bc5_63_Sauropodomorpha-1_3282	63	Sau-6bc5_60_herbivorous-20_3784	60	3	Sauropodomorpha	herbivorous	25.0
adaptation	Thy-db39_2_bearers-5	Thy-db39_5_herbivorous-4	Thy-db39_2_bearers-5_3532	2	Thy-db39_5_herbivorous-4_3784	5	3	shield bearers	herbivorous	20.75
adaptation	Sau-cca0_17_Ornithopoda-5	Sau-cca0_13_herbivorous-35	Sau-cca0_17_Ornithopoda-5_1390	17	Sau-cca0_13_herbivorous-35_3784	13	4	Ornithopoda	herbivorous	20.0
adaptation	Din-756f_17_dinosaurs-39	Din-756f_13_herbivorous-3	Din-756f_17_dinosaurs-39_4551	17	Din-756f_13_herbivorous-3_3784	13	4	sauropod dinosaurs	herbivorous	20.0
adaptation	Thy-db39_1_Thyreophora-1	Thy-db39_5_herbivorous-4	Thy-db39_1_Thyreophora-1_3531	1	Thy-db39_5_herbivorous-4_3784	5	4	Thyreophora	herbivorous	20.0
adaptation	Lea-dca1_6_Leaellynasaura-1	Lea-dca1_2_herbivorous-15	Lea-dca1_6_Leaellynasaura-1_2677	6	Lea-dca1_2_herbivorous-15_3784	2	4	Leaellynasaura	herbivorous	20.0
adaptation	Pro-b864_305_Protoceratops-33	Pro-b864_301_herbivorous-5	Pro-b864_305_Protoceratops-33_3134	305	Pro-b864_301_herbivorous-5_3784	301	4	Protoceratops	herbivorous	20.0
adaptation	Orn-f740_64_Ceratopsia-26	Orn-f740_60_herbivorous-6	Orn-f740_64_Ceratopsia-26_1383	64	Orn-f740_60_herbivorous-6_3784	60	4	Ceratopsia	herbivorous	20.0
adaptation	Din-756f_17_dinosaurs-26	Din-756f_13_herbivorous-3	Din-756f_17_dinosaurs-26_4551	17	Din-756f_13_herbivorous-3_3784	13	4	sauropod dinosaurs	herbivorous	20.0
adaptation	Din-756f_17_dinosaurs-3	Din-756f_13_herbivorous-3	Din-756f_17_dinosaurs-3_4551	17	Din-756f_13_herbivorous-3_3784	13	4	sauropod dinosaurs	herbivorous	20.0
adaptation	Igu-69c5_9_dinosaurs-25	Igu-69c5_5_herbivorous-19	Igu-69c5_9_dinosaurs-25_5072	9	Igu-69c5_5_herbivorous-19_3784	5	4	duck-billed dinosaurs	herbivorous	20.0
adaptation	Sauf0a7_3_dinosaurs-10	Sauf0a7_7_herbivorous-6	Sauf0a7_3_dinosaurs-10_4551	3	Sauf0a7_7_herbivorous-6_3784	7	4	sauropod dinosaurs	herbivorous	20.0
adaptation	Igu-76d2_26_Iguanodon-4	Igu-76d2_22_social-41	Igu-76d2_26_Iguanodon-4_2577	26	Igu-76d2_22_social-41_3788	22	4	Iguanodons	social	20.0
adaptation	Igu-76d2_18_Iguanodon-5	Igu-76d2_22_social-41	Igu-76d2_18_Iguanodon-5_2577	18	Igu-76d2_22_social-41_3788	22	4	Iguanodons	social	20.0
adaptation	Thy-db39_9_Cerapoda-7	Thy-db39_5_herbivorous-4	Thy-db39_9_Cerapoda-7_1853	9	Thy-db39_5_herbivorous-4_3784	5	4	Cerapoda	herbivorous	20.0
adaptation	Sau-cca0_10_dinosaurs-15	Sau-cca0_13_herbivorous-35	Sau-cca0_10_dinosaurs-15_5285	10	Sau-cca0_13_herbivorous-35_3784	13	3	bird-hipped dinosaurs	herbivorous	18.75
adaptation	Din-756f_17_dinosaurs-26	Din-756f_12_social-24	Din-756f_17_dinosaurs-26_4551	17	Din-756f_12_social-24_3788	12	5	sauropod dinosaurs	social	16.667
adaptation	Din-756f_17_dinosaurs-3	Din-756f_12_social-24	Din-756f_17_dinosaurs-3_4551	17	Din-756f_12_social-24_3788	12	5	sauropod dinosaurs	social	16.667
adaptation	Din-756f_17_dinosaurs-39	Din-756f_12_social-24	Din-756f_17_dinosaurs-39_4551	17	Din-756f_12_social-24_3788	12	5	sauropod dinosaurs	social	16.667
adaptation	Orn-f740_5_ankylosaurs-42	Orn-f740_10_herbivorous-4	Orn-f740_5_ankylosaurs-42_4601	5	Orn-f740_10_herbivorous-4_3784	10	5	ankylosaurs	herbivorous	16.667
adaptation	Tri-1ad8_191_Triceratops-14	Tri-1ad8_196_herbivorous-3	Tri-1ad8_191_Triceratops-14_3562	191	Tri-1ad8_196_herbivorous-3_3784	196	5	Triceratops	herbivorous	16.667
adaptation	Orn-f740_5_Triceratops-19	Orn-f740_10_herbivorous-4	Orn-f740_5_Triceratops-19_3562	5	Orn-f740_10_herbivorous-4_3784	10	5	Triceratops	herbivorous	16.667
adaptation	Thy-db39_10_Thyreophora-1	Thy-db39_5_herbivorous-4	Thy-db39_10_Thyreophora-1_3531	10	Thy-db39_5_herbivorous-4_3784	5	5	Thyreophora	herbivorous	16.667
adaptation	Orn-f740_5_Thyreophora-36	Orn-f740_10_herbivorous-4	Orn-f740_5_Thyreophora-36_3531	5	Orn-f740_10_herbivorous-4_3784	10	5	Thyreophora	herbivorous	16.667
adaptation	Mut-8383_7_Muttaburrasaurus-1	Mut-8383_2_herbivorous-6	Mut-8383_7_Muttaburrasaurus-1_2879	7	Mut-8383_2_herbivorous-6_3784	2	5	Muttaburrasaurus	herbivorous	16.667
adaptation	Igu-69c5_7_Ornithopoda-19	Igu-69c5_2_herbivorous-11	Igu-69c5_7_Ornithopoda-19_1390	7	Igu-69c5_2_herbivorous-11_3784	2	5	Ornithopoda	herbivorous	16.667
adaptation	Igu-69c5_7_Ornithopoda-11	Igu-69c5_2_herbivorous-11	Igu-69c5_7_Ornithopoda-11_1390	7	Igu-69c5_2_herbivorous-11_3784	2	5	Ornithopoda	herbivorous	16.667
adaptation	Orn-efbf_8_Ornithopoda-1	Orn-efbf_3_herbivorous-10	Orn-efbf_8_Ornithopoda-1_1390	8	Orn-efbf_3_herbivorous-10_3784	3	5	Ornithopoda	herbivorous	16.667
adaptation	Ank-02ea_7_Ankylosauria-1	Ank-02ea_2_herbivorous-6	Ank-02ea_7_Ankylosauria-1_1510	7	Ank-02ea_2_herbivorous-6_3784	2	5	Ankylosauria	herbivorous	14.5
adaptation	Orn-f740_16_Thyreophora-15	Orn-f740_10_herbivorous-4	Orn-f740_16_Thyreophora-15_3531	16	Orn-f740_10_herbivorous-4_3784	10	6	Thyreophora	herbivorous	14.286
adaptation	Din-756f_394_bird-4	Din-756f_391_herbivorous-5	Din-756f_394_bird-4_2960	394	Din-756f_391_herbivorous-5_3784	391	3	Bird-hipped	herbivorous	13.5
adaptation	Sau-cca0_10_dinosaurs-15	Sau-cca0_5_herbivorous-30	Sau-cca0_10_dinosaurs-15_2958	10	Sau-cca0_5_herbivorous-30_3784	5	5	Bird-hipped dinosaurs	herbivorous	12.5
adaptation	Tri-1ad8_213_Triceratops-16	Tri-1ad8_206_display-14	Tri-1ad8_213_Triceratops-16_3562	213	Tri-1ad8_206_display-14_3951	206	7	Triceratops	courtship display	12.5
adaptation	Tri-1ad8_203_Triceratops-1	Tri-1ad8_196_herbivorous-3	Tri-1ad8_203_Triceratops-1_3562	203	Tri-1ad8_196_herbivorous-3_3784	196	7	Triceratops	herbivorous	12.5
adaptation	Igu-69c5_9_dinosaurs-25	Igu-69c5_2_herbivorous-11	Igu-69c5_9_dinosaurs-25_5072	9	Igu-69c5_2_herbivorous-11_3784	2	7	duck-billed dinosaurs	herbivorous	12.5
adaptation	Ank-02ea_9_Thyreophora-7	Ank-02ea_2_herbivorous-6	Ank-02ea_9_Thyreophora-7_3531	9	Ank-02ea_2_herbivorous-6_3784	2	7	Thyreophora	herbivorous	12.5
adaptation	Thy-db39_12_Thyreophora-1	Thy-db39_5_herbivorous-4	Thy-db39_12_Thyreophora-1_3531	12	Thy-db39_5_herbivorous-4_3784	5	7	Thyreophora	herbivorous	12.5
adaptation	Sau-89d2_13_foot-23	Sau-89d2_19_herbivorous-3	Sau-89d2_13_foot-23_1396	13	Sau-89d2_19_herbivorous-3_3784	19	6	lizard foot	herbivorous	11.857
adaptation	Tri-1ad8_198_Triceratops-1	Tri-1ad8_206_display-14	Tri-1ad8_198_Triceratops-1_3562	198	Tri-1ad8_206_display-14_3951	206	8	Triceratops	courtship display	11.111
