relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Gre-8842_292_turtles-10	Gre-8842_292_reef-4	Gre-8842_292_turtles-10_5061	292	Gre-8842_292_reef-4_4532	292	0	green turtle	reefs	83.0
location	Gre-8842_292_turtles-10	Gre-8842_292_reef-16	Gre-8842_292_turtles-10_5061	292	Gre-8842_292_reef-16_4532	292	0	green turtle	reefs	83.0
location	Gra-bd0d_34_crocodiles-10	Gra-bd0d_34_rivers-2	Gra-bd0d_34_crocodiles-10_4303	34	Gra-bd0d_34_rivers-2_4533	34	0	crocodiles	rivers and streams	66.0
location	Gre-8842_425_turtles-7	Gre-8842_425_reef-35	Gre-8842_425_turtles-7_5060	425	Gre-8842_425_reef-35_4532	425	0	green sea turtle	reefs	66.0
location	Cro-5646_352_crocodile-30	Cro-5646_351_rainforest-3	Cro-5646_352_crocodile-30_2912	352	Cro-5646_351_rainforest-3_3811	351	1	Nile crocodile	rainforest	50.0
location	Sia-9432_14_crocodile-2	Sia-9432_15_swamps-28	Sia-9432_14_crocodile-2_3322	14	Sia-9432_15_swamps-28_3808	15	1	Siamese crocodile	swamp	50.0
location	Spe-51aa_130_caimans-16	Spe-51aa_131_wetlands-9	Spe-51aa_130_caimans-16_4269	130	Spe-51aa_131_wetlands-9_4542	131	1	caiman	wetlands	50.0
location	Amb-94f9_15_crocodiles-15	Amb-94f9_14_rainforests-9	Amb-94f9_15_crocodiles-15_4303	15	Amb-94f9_14_rainforests-9_3811	14	1	crocodiles	rainforest	50.0
location	Cro-5646_352_crocodile-37	Cro-5646_351_rainforest-3	Cro-5646_352_crocodile-37_4303	352	Cro-5646_351_rainforest-3_3811	351	1	crocodiles	rainforest	50.0
location	Spe-51aa_132_caiman-9	Spe-51aa_131_wetlands-9	Spe-51aa_132_caiman-9_4269	132	Spe-51aa_131_wetlands-9_4542	131	1	caiman	wetlands	50.0
location	Spe-51aa_124_caiman-13	Spe-51aa_125_rainforest-10	Spe-51aa_124_caiman-13_4269	124	Spe-51aa_125_rainforest-10_3811	125	1	caiman	rainforest	50.0
location	Sia-9432_16_crocodile-2	Sia-9432_15_swamps-28	Sia-9432_16_crocodile-2_3322	16	Sia-9432_15_swamps-28_3808	15	1	Siamese crocodile	swamp	50.0
location	Sia-9432_16_crocodile-2	Sia-9432_15_rivers-16	Sia-9432_16_crocodile-2_4303	16	Sia-9432_15_rivers-16_4533	15	1	crocodiles	rivers and streams	50.0
location	Sia-9432_14_crocodile-2	Sia-9432_15_rivers-16	Sia-9432_14_crocodile-2_3322	14	Sia-9432_15_rivers-16_4533	15	1	Siamese crocodile	rivers and streams	50.0
location	Nil-600c_2_crocodile-3	Nil-600c_3_swamps-38	Nil-600c_2_crocodile-3_2912	2	Nil-600c_3_swamps-38_3808	3	1	Nile crocodile	swamp	50.0
location	Nil-600c_158_crocodiles-9	Nil-600c_157_swamps-27	Nil-600c_158_crocodiles-9_2912	158	Nil-600c_157_swamps-27_3808	157	1	Nile crocodile	swamp	50.0
location	Gre-8842_398_turtle-29	Gre-8842_399_Reefs-26	Gre-8842_398_turtle-29_5060	398	Gre-8842_399_Reefs-26_1371	399	1	green sea turtle	Reefs	50.0
location	Yac-9d0f_40_caiman-3	Yac-9d0f_41_wetlands-14	Yac-9d0f_40_caiman-3_4269	40	Yac-9d0f_41_wetlands-14_4542	41	1	caiman	wetlands	50.0
location	Ame-fe9c_86_crocodile-3	Ame-fe9c_87_waters-24	Ame-fe9c_86_crocodile-3_53	86	Ame-fe9c_87_waters-24_4512	87	1	American crocodile	brackish water	50.0
location	Sea-4a1d_225_turtle-2	Sea-4a1d_226_beds-3	Sea-4a1d_225_turtle-2_4188	225	Sea-4a1d_226_beds-3_4510	226	1	sea turtles	sea bed	50.0
location	Bra-fdd7_40_crocodile-16	Bra-fdd7_39_estuaries-2	Bra-fdd7_40_crocodile-16_53	40	Bra-fdd7_39_estuaries-2_4517	39	1	American crocodile	estuaries	50.0
location	Cro-9102_287_alligator-11	Cro-9102_288_swamps-10	Cro-9102_287_alligator-11_1867	287	Cro-9102_288_swamps-10_3808	288	1	Chinese alligator	swamp	50.0
location	Ame-fe9c_88_crocodile-8	Ame-fe9c_87_waters-24	Ame-fe9c_88_crocodile-8_53	88	Ame-fe9c_87_waters-24_4512	87	1	American crocodile	brackish water	50.0
location	Bra-fdd7_40_crocodile-19	Bra-fdd7_39_estuaries-2	Bra-fdd7_40_crocodile-19_53	40	Bra-fdd7_39_estuaries-2_4517	39	1	American crocodile	estuaries	50.0
location	Gre-8842_291_turtles-9	Gre-8842_292_reef-4	Gre-8842_291_turtles-9_2460	291	Gre-8842_292_reef-4_4532	292	1	Green turtle	reefs	41.5
location	Gre-8842_291_turtles-9	Gre-8842_292_reef-16	Gre-8842_291_turtles-9_5061	291	Gre-8842_292_reef-16_4532	292	1	green turtle	reefs	41.5
location	Gre-8842_426_turtles-28	Gre-8842_425_reef-35	Gre-8842_426_turtles-28_5061	426	Gre-8842_425_reef-35_4532	425	1	green turtle	reefs	41.5
location	Gre-8842_349_turtle-9	Gre-8842_350_Reef-40	Gre-8842_349_turtle-9_2460	349	Gre-8842_350_Reef-40_4532	350	1	Green turtle	reefs	41.5
location	Gre-8842_257_turtles-4	Gre-8842_258_ocean-4	Gre-8842_257_turtles-4_5061	257	Gre-8842_258_ocean-4_4530	258	1	green turtle	open ocean	41.5
location	Gre-8842_72_turtles-36	Gre-8842_71_ocean-17	Gre-8842_72_turtles-36_2460	72	Gre-8842_71_ocean-17_4530	71	1	Green turtle	open ocean	41.5
location	Pac-29db_8_crocodiles-14	Pac-29db_10_rainforests-18	Pac-29db_8_crocodiles-14_4303	8	Pac-29db_10_rainforests-18_3811	10	2	crocodiles	rainforest	33.333
location	Nil-600c_53_crocodiles-3	Nil-600c_55_swamps-27	Nil-600c_53_crocodiles-3_2912	53	Nil-600c_55_swamps-27_3808	55	2	Nile crocodile	swamp	33.333
location	Nil-600c_53_crocodile-38	Nil-600c_55_swamps-27	Nil-600c_53_crocodile-38_2912	53	Nil-600c_55_swamps-27_3808	55	2	Nile crocodile	swamp	33.333
location	Nil-600c_1_crocodile-2	Nil-600c_3_swamps-38	Nil-600c_1_crocodile-2_2912	1	Nil-600c_3_swamps-38_3808	3	2	Nile crocodile	swamp	33.333
location	Spe-51aa_123_caiman-10	Spe-51aa_125_rainforest-10	Spe-51aa_123_caiman-10_4269	123	Spe-51aa_125_rainforest-10_3811	125	2	caiman	rainforest	33.333
location	Cro-5646_354_crocodile-2	Cro-5646_356_rainforest-11	Cro-5646_354_crocodile-2_4303	354	Cro-5646_356_rainforest-11_3811	356	2	crocodiles	rainforest	33.333
location	Nil-600c_152_crocodiles-3	Nil-600c_150_desert-36	Nil-600c_152_crocodiles-3_2912	152	Nil-600c_150_desert-36_3805	150	2	Nile crocodile	desert	33.333
location	Nil-600c_152_crocodile-31	Nil-600c_150_desert-36	Nil-600c_152_crocodile-31_2912	152	Nil-600c_150_desert-36_3805	150	2	Nile crocodile	desert	33.333
location	Crob1e1_11_crocodiles-13	Crob1e1_9_swamps-16	Crob1e1_11_crocodiles-13_2912	11	Crob1e1_9_swamps-16_3808	9	2	Nile crocodile	swamp	33.333
location	Gia-ae2f_20_caimans-29	Gia-ae2f_18_rivers-5	Gia-ae2f_20_caimans-29_4269	20	Gia-ae2f_18_rivers-5_4533	18	2	caiman	rivers and streams	33.333
location	Gre-8842_156_turtles-3	Gre-8842_154_ocean-16	Gre-8842_156_turtles-3_5061	156	Gre-8842_154_ocean-16_4530	154	2	green turtle	open ocean	27.667
location	Gre-8842_352_turtles-3	Gre-8842_350_Reef-40	Gre-8842_352_turtles-3_2460	352	Gre-8842_350_Reef-40_4532	350	2	Green turtle	reefs	27.667
location	Gre-8842_348_turtles-2	Gre-8842_350_Reef-40	Gre-8842_348_turtles-2_2460	348	Gre-8842_350_Reef-40_4532	350	2	Green turtle	reefs	27.667
location	Ame-fe9c_84_crocodile-2	Ame-fe9c_87_waters-24	Ame-fe9c_84_crocodile-2_53	84	Ame-fe9c_87_waters-24_4512	87	3	American crocodile	brackish water	25.0
location	Yac-9d0f_2_caiman-15	Yac-9d0f_5_wetlands-12	Yac-9d0f_2_caiman-15_3909	2	Yac-9d0f_5_wetlands-12_4542	5	3	spectacled caiman	wetlands	25.0
location	Yac-9d0f_2_caiman-3	Yac-9d0f_5_wetlands-12	Yac-9d0f_2_caiman-3_3909	2	Yac-9d0f_5_wetlands-12_4542	5	3	spectacled caiman	wetlands	25.0
location	Yac-9d0f_2_caiman-35	Yac-9d0f_5_wetlands-12	Yac-9d0f_2_caiman-35_3909	2	Yac-9d0f_5_wetlands-12_4542	5	3	spectacled caiman	wetlands	25.0
location	Yac-9d0f_2_caiman-29	Yac-9d0f_5_wetlands-12	Yac-9d0f_2_caiman-29_3909	2	Yac-9d0f_5_wetlands-12_4542	5	3	spectacled caiman	wetlands	25.0
location	Sea-4a1d_223_turtles-11	Sea-4a1d_226_beds-3	Sea-4a1d_223_turtles-11_4188	223	Sea-4a1d_226_beds-3_4510	226	3	sea turtles	sea bed	25.0
location	Yac-9d0f_2_caiman-24	Yac-9d0f_5_wetlands-12	Yac-9d0f_2_caiman-24_3909	2	Yac-9d0f_5_wetlands-12_4542	5	3	spectacled caiman	wetlands	25.0
location	Yac-9d0f_2_caiman-21	Yac-9d0f_5_wetlands-12	Yac-9d0f_2_caiman-21_3909	2	Yac-9d0f_5_wetlands-12_4542	5	3	spectacled caiman	wetlands	25.0
location	Siae4d7_1_crocodiles-3	Siae4d7_4_swamps-11	Siae4d7_1_crocodiles-3_3322	1	Siae4d7_4_swamps-11_3808	4	3	Siamese crocodile	swamp	25.0
location	Yac-9d0f_2_caiman-18	Yac-9d0f_5_wetlands-12	Yac-9d0f_2_caiman-18_3909	2	Yac-9d0f_5_wetlands-12_4542	5	3	spectacled caiman	wetlands	25.0
location	Sea-4a1d_223_turtles-6	Sea-4a1d_226_beds-3	Sea-4a1d_223_turtles-6_4188	223	Sea-4a1d_226_beds-3_4510	226	3	sea turtles	sea bed	25.0
location	Cro-5646_354_crocodile-2	Cro-5646_351_rainforest-3	Cro-5646_354_crocodile-2_4303	354	Cro-5646_351_rainforest-3_3811	351	3	crocodiles	rainforest	25.0
location	Nil-600c_152_crocodile-31	Nil-600c_155_estuaries-34	Nil-600c_152_crocodile-31_2912	152	Nil-600c_155_estuaries-34_4517	155	3	Nile crocodile	estuaries	25.0
location	Sea-4a1d_229_turtles-2	Sea-4a1d_226_beds-3	Sea-4a1d_229_turtles-2_4188	229	Sea-4a1d_226_beds-3_4510	226	3	sea turtles	sea bed	25.0
location	Nil-600c_158_crocodiles-9	Nil-600c_155_estuaries-34	Nil-600c_158_crocodiles-9_2912	158	Nil-600c_155_estuaries-34_4517	155	3	Nile crocodile	estuaries	25.0
location	Spe-51aa_122_crocodile-17	Spe-51aa_125_rainforest-10	Spe-51aa_122_crocodile-17_4303	122	Spe-51aa_125_rainforest-10_3811	125	3	crocodiles	rainforest	25.0
location	Nil-600c_152_crocodiles-3	Nil-600c_155_estuaries-34	Nil-600c_152_crocodiles-3_2912	152	Nil-600c_155_estuaries-34_4517	155	3	Nile crocodile	estuaries	25.0
location	Nil-600c_52_crocodile-2	Nil-600c_55_swamps-27	Nil-600c_52_crocodile-2_2912	52	Nil-600c_55_swamps-27_3808	55	3	Nile crocodile	swamp	25.0
location	Tor-f32e_74_tortoises-12	Tor-f32e_72_deserts-8	Tor-f32e_74_tortoises-12_2331	74	Tor-f32e_72_deserts-8_34	72	2	Galápagos giant tortoise	Desert	22.0
location	Gre-8842_397_turtle-11	Gre-8842_399_Reefs-26	Gre-8842_397_turtle-11_5060	397	Gre-8842_399_Reefs-26_1371	399	2	green sea turtle	Reefs	22.0
location	Sea-4a1d_222_turtles-2	Sea-4a1d_226_beds-3	Sea-4a1d_222_turtles-2_4188	222	Sea-4a1d_226_beds-3_4510	226	4	sea turtles	sea bed	20.0
location	Ada-f37b_60_crocodiles-34	Ada-f37b_64_Rainforest-15	Ada-f37b_60_crocodiles-34_4303	60	Ada-f37b_64_Rainforest-15_42	64	4	crocodiles	Rainforest	20.0
location	Bra-fdd7_40_crocodile-19	Bra-fdd7_44_water-2	Bra-fdd7_40_crocodile-19_53	40	Bra-fdd7_44_water-2_1350	44	4	American crocodile	Brackish water	20.0
location	Nil-600c_160_crocodiles-29	Nil-600c_156_marshes-14	Nil-600c_160_crocodiles-29_53	160	Nil-600c_156_marshes-14_3807	156	4	American crocodile	marsh	20.0
location	Cro-9102_287_alligator-11	Cro-9102_283_swamps-17	Cro-9102_287_alligator-11_1867	287	Cro-9102_283_swamps-17_3808	283	4	Chinese alligator	swamp	20.0
location	Nil-600c_160_crocodile-18	Nil-600c_156_marshes-14	Nil-600c_160_crocodile-18_53	160	Nil-600c_156_marshes-14_3807	156	4	American crocodile	marsh	20.0
location	Nil-600c_160_crocodile-12	Nil-600c_156_marshes-14	Nil-600c_160_crocodile-12_53	160	Nil-600c_156_marshes-14_3807	156	4	American crocodile	marsh	20.0
location	Bra-fdd7_40_crocodile-16	Bra-fdd7_44_water-2	Bra-fdd7_40_crocodile-16_53	40	Bra-fdd7_44_water-2_1350	44	4	American crocodile	Brackish water	20.0
location	Cro-5646_352_crocodile-30	Cro-5646_356_rainforest-11	Cro-5646_352_crocodile-30_2912	352	Cro-5646_356_rainforest-11_3811	356	4	Nile crocodile	rainforest	20.0
location	Cro-5646_352_crocodile-37	Cro-5646_356_rainforest-11	Cro-5646_352_crocodile-37_2912	352	Cro-5646_356_rainforest-11_3811	356	4	Nile crocodile	rainforest	20.0
location	Nil-600c_160_crocodile-22	Nil-600c_156_marshes-14	Nil-600c_160_crocodile-22_53	160	Nil-600c_156_marshes-14_3807	156	4	American crocodile	marsh	20.0
location	Cro-9102_287_alligator-11	Cro-9102_282_swamps-9	Cro-9102_287_alligator-11_1867	287	Cro-9102_282_swamps-9_3808	282	5	Chinese alligator	swamp	16.667
location	Ame-fe9c_82_crocodiles-7	Ame-fe9c_87_waters-24	Ame-fe9c_82_crocodiles-7_53	82	Ame-fe9c_87_waters-24_4512	87	5	American crocodile	brackish water	16.667
location	Spe-51aa_120_caiman-3	Spe-51aa_125_rainforest-10	Spe-51aa_120_caiman-3_4269	120	Spe-51aa_125_rainforest-10_3811	125	5	caiman	rainforest	16.667
location	Spe-51aa_130_caimans-16	Spe-51aa_125_rainforest-10	Spe-51aa_130_caimans-16_4269	130	Spe-51aa_125_rainforest-10_3811	125	5	caiman	rainforest	16.667
location	Cro-0859_368_Crocodile-1	Cro-0859_362_estuary-10	Cro-0859_368_Crocodile-1_997	368	Cro-0859_362_estuary-10_4517	362	6	Crocodiles	estuaries	14.286
location	Ame-fe9c_81_crocodile-30	Ame-fe9c_87_waters-24	Ame-fe9c_81_crocodile-30_53	81	Ame-fe9c_87_waters-24_4512	87	6	American crocodile	brackish water	14.286
location	Ame-fe9c_81_crocodiles-2	Ame-fe9c_87_waters-24	Ame-fe9c_81_crocodiles-2_53	81	Ame-fe9c_87_waters-24_4512	87	6	American crocodile	brackish water	14.286
location	Tor-f32e_128_tortoise-9	Tor-f32e_132_desert-2	Tor-f32e_128_tortoise-9_2331	128	Tor-f32e_132_desert-2_3805	132	4	Galápagos giant tortoise	desert	13.2
location	Tor-f32e_128_tortoise-9	Tor-f32e_132_desert-32	Tor-f32e_128_tortoise-9_2331	128	Tor-f32e_132_desert-32_3805	132	4	Galápagos giant tortoise	desert	13.2
location	Tor-f32e_128_tortoise-9	Tor-f32e_132_desert-7	Tor-f32e_128_tortoise-9_2331	128	Tor-f32e_132_desert-7_3805	132	4	Galápagos giant tortoise	desert	13.2
location	Tor-f32e_128_tortoise-9	Tor-f32e_132_desert-27	Tor-f32e_128_tortoise-9_2331	128	Tor-f32e_132_desert-27_3805	132	4	Galápagos giant tortoise	desert	13.2
location	Nil-600c_162_crocodile-2	Nil-600c_155_estuaries-34	Nil-600c_162_crocodile-2_2912	162	Nil-600c_155_estuaries-34_4517	155	7	Nile crocodile	estuaries	12.5
location	Spe-51aa_132_caiman-9	Spe-51aa_125_rainforest-10	Spe-51aa_132_caiman-9_4269	132	Spe-51aa_125_rainforest-10_3811	125	7	caiman	rainforest	12.5
location	Bra-fdd7_40_crocodile-19	Bra-fdd7_33_water-2	Bra-fdd7_40_crocodile-19_53	40	Bra-fdd7_33_water-2_1350	33	7	American crocodile	Brackish water	12.5
location	Bra-fdd7_40_crocodile-16	Bra-fdd7_33_water-2	Bra-fdd7_40_crocodile-16_53	40	Bra-fdd7_33_water-2_1350	33	7	American crocodile	Brackish water	12.5
location	Afr-354e_31_crocodile-3	Afr-354e_23_rainforest-18	Afr-354e_31_crocodile-3_2912	31	Afr-354e_23_rainforest-18_3811	23	8	Nile crocodile	rainforest	11.111
location	Nil-600c_147_Crocodylus-7	Nil-600c_155_estuaries-34	Nil-600c_147_Crocodylus-7_996	147	Nil-600c_155_estuaries-34_4517	155	8	Crocodylus	estuaries	11.111
location	Nil-600c_147_crocodiles-34	Nil-600c_155_estuaries-34	Nil-600c_147_crocodiles-34_2912	147	Nil-600c_155_estuaries-34_4517	155	8	Nile crocodile	estuaries	11.111
location	Gia-ae2f_163_caiman-50	Gia-ae2f_172_rivers-5	Gia-ae2f_163_caiman-50_4269	163	Gia-ae2f_172_rivers-5_4533	172	9	caiman	rivers and streams	10.0
location	Cro-9102_287_alligator-11	Cro-9102_278_swamps-29	Cro-9102_287_alligator-11_1867	287	Cro-9102_278_swamps-29_3808	278	9	Chinese alligator	swamp	10.0
location	Ich-89df_480_plesiosaur-14	Ich-89df_470_seas-10	Ich-89df_480_plesiosaur-14_5361	480	Ich-89df_470_seas-10_1367	470	10	plesiosaurs	Shallow seas	9.091
location	Cro-9102_287_alligator-11	Cro-9102_297_swamps-21	Cro-9102_287_alligator-11_1867	287	Cro-9102_297_swamps-21_3808	297	10	Chinese alligator	swamp	9.091
location	Nil-600c_145_crocodile-3	Nil-600c_155_estuaries-34	Nil-600c_145_crocodile-3_2912	145	Nil-600c_155_estuaries-34_4517	155	10	Nile crocodile	estuaries	9.091
location	Spe-51aa_135_caiman-3	Spe-51aa_125_rainforest-10	Spe-51aa_135_caiman-3_4269	135	Spe-51aa_125_rainforest-10_3811	125	10	caiman	rainforest	9.091
location	Spe-51aa_142_Caiman-12	Spe-51aa_131_wetlands-9	Spe-51aa_142_Caiman-12_949	142	Spe-51aa_131_wetlands-9_4542	131	11	Caiman	wetlands	8.333
location	Cro-0859_351_Crocodiles-1	Cro-0859_362_estuary-10	Cro-0859_351_Crocodiles-1_997	351	Cro-0859_362_estuary-10_4517	362	11	Crocodiles	estuaries	8.333
location	Gia-ae2f_161_caimans-17	Gia-ae2f_172_rivers-5	Gia-ae2f_161_caimans-17_4269	161	Gia-ae2f_172_rivers-5_4533	172	11	caiman	rivers and streams	8.333
location	Spe-51aa_142_Caiman-4	Spe-51aa_131_wetlands-9	Spe-51aa_142_Caiman-4_949	142	Spe-51aa_131_wetlands-9_4542	131	11	Caiman	wetlands	8.333
location	Afr-354e_31_crocodile-3	Afr-354e_20_rainforest-6	Afr-354e_31_crocodile-3_2912	31	Afr-354e_20_rainforest-6_3811	20	11	Nile crocodile	rainforest	8.333
location	Bra-fdd7_40_crocodile-16	Bra-fdd7_28_rivers-13	Bra-fdd7_40_crocodile-16_53	40	Bra-fdd7_28_rivers-13_4533	28	12	American crocodile	rivers and streams	7.692
location	Bra-fdd7_40_crocodile-16	Bra-fdd7_28_rivers-23	Bra-fdd7_40_crocodile-16_53	40	Bra-fdd7_28_rivers-23_4533	28	12	American crocodile	rivers and streams	7.692
location	Bra-fdd7_40_crocodile-19	Bra-fdd7_28_rivers-23	Bra-fdd7_40_crocodile-19_53	40	Bra-fdd7_28_rivers-23_4533	28	12	American crocodile	rivers and streams	7.692
location	Bra-fdd7_40_crocodile-19	Bra-fdd7_28_rivers-13	Bra-fdd7_40_crocodile-19_53	40	Bra-fdd7_28_rivers-13_4533	28	12	American crocodile	rivers and streams	7.692
location	Bra-fdd7_40_crocodile-19	Bra-fdd7_52_water-13	Bra-fdd7_40_crocodile-19_53	40	Bra-fdd7_52_water-13_4512	52	12	American crocodile	brackish water	7.692
location	Bra-fdd7_40_crocodile-16	Bra-fdd7_52_water-13	Bra-fdd7_40_crocodile-16_53	40	Bra-fdd7_52_water-13_4512	52	12	American crocodile	brackish water	7.692
location	Spe-51aa_142_crocodilus-5	Spe-51aa_131_wetlands-9	Spe-51aa_142_crocodilus-5_258	142	Spe-51aa_131_wetlands-9_4542	131	11	Caiman crocodilus	wetlands	7.25
location	Spe-51aa_139_caiman-2	Spe-51aa_125_rainforest-10	Spe-51aa_139_caiman-2_4269	139	Spe-51aa_125_rainforest-10_3811	125	14	caiman	rainforest	6.667
location	Spe-51aa_111_caiman-9	Spe-51aa_125_rainforest-10	Spe-51aa_111_caiman-9_4269	111	Spe-51aa_125_rainforest-10_3811	125	14	caiman	rainforest	6.667
location	Yel-2b33_32_caimans-10	Yel-2b33_18_rivers-21	Yel-2b33_32_caimans-10_4269	32	Yel-2b33_18_rivers-21_4533	18	14	caiman	rivers and streams	6.667
adaptation	Kud-baf3_43_crocodiles-16	Kud-baf3_43_Predators-1	Kud-baf3_43_crocodiles-16_4303	43	Kud-baf3_43_Predators-1_359	43	0	crocodiles	Predator	100.0
adaptation	Nil-600c_252_crocodile-15	Nil-600c_252_predators-23	Nil-600c_252_crocodile-15_4303	252	Nil-600c_252_predators-23_359	252	0	crocodiles	Predator	100.0
adaptation	Oli-4839_141_crocodiles-16	Oli-4839_141_predators-6	Oli-4839_141_crocodiles-16_4303	141	Oli-4839_141_predators-6_359	141	0	crocodiles	Predator	100.0
adaptation	Nil17d3_11_crocodiles-2	Nil17d3_11_predators-8	Nil17d3_11_crocodiles-2_4303	11	Nil17d3_11_predators-8_359	11	0	crocodiles	Predator	100.0
adaptation	Dug-bf37_192_crocodiles-11	Dug-bf37_192_predators-5	Dug-bf37_192_crocodiles-11_4303	192	Dug-bf37_192_predators-5_359	192	0	crocodiles	Predator	100.0
adaptation	Nil-600c_327_crocodiles-18	Nil-600c_327_predators-14	Nil-600c_327_crocodiles-18_4303	327	Nil-600c_327_predators-14_359	327	0	crocodiles	Predator	100.0
adaptation	Nil-600c_341_crocodile-38	Nil-600c_341_predators-25	Nil-600c_341_crocodile-38_4303	341	Nil-600c_341_predators-25_359	341	0	crocodiles	Predator	100.0
adaptation	Nil-600c_341_crocodile-38	Nil-600c_341_predator-2	Nil-600c_341_crocodile-38_4303	341	Nil-600c_341_predator-2_359	341	0	crocodiles	Predator	100.0
adaptation	Nil-600c_12_crocodiles-2	Nil-600c_12_predators-6	Nil-600c_12_crocodiles-2_4303	12	Nil-600c_12_predators-6_359	12	0	crocodiles	Predator	100.0
adaptation	Nil-600c_361_crocodile-4	Nil-600c_361_predators-54	Nil-600c_361_crocodile-4_4303	361	Nil-600c_361_predators-54_359	361	0	crocodiles	Predator	100.0
adaptation	Nil-600c_351_crocodiles-11	Nil-600c_351_predators-4	Nil-600c_351_crocodiles-11_4303	351	Nil-600c_351_predators-4_359	351	0	crocodiles	Predator	100.0
adaptation	Nil-600c_352_crocodile-10	Nil-600c_352_predators-8	Nil-600c_352_crocodile-10_4303	352	Nil-600c_352_predators-8_359	352	0	crocodiles	Predator	100.0
adaptation	Nil-600c_9_crocodile-27	Nil-600c_9_predator-6	Nil-600c_9_crocodile-27_4303	9	Nil-600c_9_predator-6_359	9	0	crocodiles	Predator	100.0
adaptation	Nil-600c_332_crocodiles-38	Nil-600c_332_predators-35	Nil-600c_332_crocodiles-38_4303	332	Nil-600c_332_predators-35_359	332	0	crocodiles	Predator	100.0
