token	relrole	arcpath	lemma	upos	widx	token
All-7078_15_predator-6	adaptation_comment	obl<conj>	prey	VERB	23	All-7078_15_predator-6
All-7078_15_predator-6	adaptation_comment	obl<conj>obl>	dinosaur	NOUN	28	All-7078_15_predator-6
All-7078_15_predator-6	adaptation_comment	obl<nmod>case>	with	ADP	30	All-7078_15_predator-6
All-7078_15_predator-6	adaptation_comment	obl<nmod>det>	the	DET	31	All-7078_15_predator-6
All-7078_15_predator-6	adaptation_comment	obl<nmod>	possibility	NOUN	32	All-7078_15_predator-6
All-7078_15_predator-6	adaptation_comment	obl<nmod>acl>	hunt	VERB	34	All-7078_15_predator-6
Ausc02b_6_predator-8	adaptation_comment	compound>nsubj>	this	PRON	1	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	compound>cop>	be	AUX	2	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	compound>	Australia	PROPN	3	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	compound>case>	's	PART	4	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	compound>advmod>	first	ADV	5	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	compound>advmod>	really	ADV	6	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	amod>	big	ADJ	7	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	advmod>obl:npmod>nummod>	six	NUM	11	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	advmod>obl:npmod>	metre	NOUN	12	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	advmod>	long	ADV	13	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	conj>cc>	and	CCONJ	14	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	conj>advmod>	actually	ADV	15	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	conj>det>	a	DET	16	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	conj>amod>	medium	ADJ	17	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	conj>amod>	-sized	ADJ	18	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	conj>	cousin	NOUN	19	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	conj>nmod>case>	of	ADP	20	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	conj>nmod>det>	the	DET	21	Ausc02b_6_predator-8
Ausc02b_6_predator-8	adaptation_comment	conj>nmod>	Allosaurus	PROPN	22	Ausc02b_6_predator-8
Din-756f_382_predators-55	adaptation_comment	obl<advcl<advmod>	however	ADV	1	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	obl<advcl<nsubj>	lifestyle	NOUN	4	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	obl<advcl<cop>	be	AUX	5	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	obl<advcl<	uncommon	ADJ	6	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	obl<advcl<obl>	bird	NOUN	9	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	obl<mark>	as	SCONJ	48	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	obl<aux:pass>	be	AUX	49	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	obl<	see	VERB	50	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	case>	in	ADP	51	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	amod>	many	ADJ	52	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	compound>amod>	modern	ADJ	53	Din-756f_382_predators-55
Din-756f_382_predators-55	adaptation_comment	compound>	diapsid	NOUN	54	Din-756f_382_predators-55
Dip-c98d_7_predators-12	adaptation_comment	compound<nmod<parataxis<	size	NOUN	4	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<nmod<aux>	may	AUX	5	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<nmod<aux>	have	AUX	6	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<nmod<cop>	be	AUX	7	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<nmod<det>	a	DET	8	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<nmod<	deterrent	NOUN	9	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<case>	to	ADP	10	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<det>	the	DET	11	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<	Allosaurus	PROPN	13	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<conj>cc>	and	CCONJ	14	Dip-c98d_7_predators-12
Dip-c98d_7_predators-12	adaptation_comment	compound<conj>	Ceratosaurus	PROPN	15	Dip-c98d_7_predators-12
All-7078_304_predator-33	adaptation_comment	obj<advcl<acl:relcl<	sauropod	NOUN	26	All-7078_304_predator-33
All-7078_304_predator-33	adaptation_comment	obj<advcl<nsubj>	that	PRON	27	All-7078_304_predator-33
All-7078_304_predator-33	adaptation_comment	obj<advcl<cop>	be	AUX	28	All-7078_304_predator-33
All-7078_304_predator-33	adaptation_comment	obj<advcl<	sufficient	ADJ	29	All-7078_304_predator-33
All-7078_304_predator-33	adaptation_comment	obj<mark>	to	PART	30	All-7078_304_predator-33
All-7078_304_predator-33	adaptation_comment	obj<	sustain	VERB	31	All-7078_304_predator-33
All-7078_304_predator-33	adaptation_comment	det>	the	DET	32	All-7078_304_predator-33
Pho-dee1_46_predators-10	adaptation_comment	nsubj<advcl<nsubj>	this	PRON	1	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<advcl<cop>	be	AUX	2	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<advcl<	disputable	ADJ	3	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<mark>	as	SCONJ	4	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	amod>	many	ADJ	5	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	amod>compound>amod>	big	ADJ	6	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	amod>compound>	game	NOUN	8	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	amod>	hunting	VERB	9	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nmod>case>	such	ADJ	11	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nmod>case>fixed>	as	ADP	12	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nmod>	Smilodon	PROPN	13	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nmod>conj>amod>	great	ADJ	15	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nmod>conj>amod>	white	ADJ	16	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nmod>conj>	shark	NOUN	17	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nmod>conj>cc>	and	CCONJ	18	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nmod>conj>	Allosaurus	PROPN	19	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<	have	VERB	20	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<obj>amod>	weaker	ADJ	21	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<obj>amod>	bite	ADJ	22	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<obj>	force	NOUN	23	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<obj>conj>	skull	NOUN	28	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<obj>nmod>	towards	NOUN	31	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<xcomp>advmod>	away	ADV	34	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<xcomp>	kill	VERB	37	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<xcomp>obj>	prey	NOUN	39	Pho-dee1_46_predators-10
Pho-dee1_46_predators-10	adaptation_comment	nsubj<xcomp>advcl>	rely	VERB	41	Pho-dee1_46_predators-10
All-7078_15_predators-36	adaptation_comment	obj<acl<nmod<	top	NOUN	16	All-7078_15_predators-36
All-7078_15_predators-36	adaptation_comment	obj<acl<case>	with	ADP	30	All-7078_15_predators-36
All-7078_15_predators-36	adaptation_comment	obj<acl<det>	the	DET	31	All-7078_15_predators-36
All-7078_15_predators-36	adaptation_comment	obj<acl<	possibility	NOUN	32	All-7078_15_predators-36
All-7078_15_predators-36	adaptation_comment	obj<mark>	of	SCONJ	33	All-7078_15_predators-36
All-7078_15_predators-36	adaptation_comment	obj<	hunt	VERB	34	All-7078_15_predators-36
All-7078_15_predators-36	adaptation_comment	amod>	other	ADJ	35	All-7078_15_predators-36
All-7078_288_predator-8	adaptation_comment	obl<nsubj>amod>	most	ADJ	1	All-7078_288_predator-8
All-7078_288_predator-8	adaptation_comment	obl<nsubj>	paleontologist	NOUN	2	All-7078_288_predator-8
All-7078_288_predator-8	adaptation_comment	obl<	accept	VERB	3	All-7078_288_predator-8
All-7078_288_predator-8	adaptation_comment	obl<obj>	Allosaurus	PROPN	4	All-7078_288_predator-8
All-7078_288_predator-8	adaptation_comment	case>	as	ADP	5	All-7078_288_predator-8
All-7078_288_predator-8	adaptation_comment	det>	a	DET	6	All-7078_288_predator-8
All-7078_288_predator-8	adaptation_comment	amod>	active	ADJ	7	All-7078_288_predator-8
All-7078_288_predator-8	adaptation_comment	nmod>case>	of	ADP	9	All-7078_288_predator-8
All-7078_288_predator-8	adaptation_comment	nmod>amod>	large	ADJ	10	All-7078_288_predator-8
All-7078_288_predator-8	adaptation_comment	nmod>	animal	NOUN	11	All-7078_288_predator-8
All-7078_7_predator-6	adaptation_comment	nsubj>	Allosaurus	PROPN	1	All-7078_7_predator-6
All-7078_7_predator-6	adaptation_comment	cop>	be	AUX	2	All-7078_7_predator-6
All-7078_7_predator-6	adaptation_comment	det>	a	DET	3	All-7078_7_predator-6
All-7078_7_predator-6	adaptation_comment	amod>	large	ADJ	4	All-7078_7_predator-6
All-7078_7_predator-6	adaptation_comment	compound>	bipedal	NOUN	5	All-7078_7_predator-6
All-7078_7_predator-6	adaptation_comment	nmod>case>	for	ADP	7	All-7078_7_predator-6
All-7078_7_predator-6	adaptation_comment	nmod>nmod:poss>	its	PRON	8	All-7078_7_predator-6
All-7078_7_predator-6	adaptation_comment	nmod>	time	NOUN	9	All-7078_7_predator-6
All-7078_291_predator-15	adaptation_comment	advmod>	however	ADV	1	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>mark>	as	SCONJ	3	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>nsubj>	Gregory	PROPN	4	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>nsubj>flat>	Paul	PROPN	5	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>	note	VERB	6	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>obl>case>	in	ADP	7	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>obl>	1988	NUM	8	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	nsubj>	Allosaurus	PROPN	10	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	cop>	be	AUX	11	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advmod>	probably	ADV	12	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advmod>	not	PART	13	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	det>	a	DET	14	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	nmod>case>	of	ADP	16	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	nmod>amod>advmod>	fully	ADV	17	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	nmod>amod>	grow	VERB	18	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	nmod>	sauropod	NOUN	19	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>mark>	unless	SCONJ	21	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>nsubj>	it	PRON	22	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>	hunt	VERB	23	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>obl>case>	in	ADP	24	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>obl>	pack	NOUN	25	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>advcl>mark>	as	SCONJ	27	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>advcl>nsubj>	it	PRON	28	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>advcl>	have	VERB	29	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>advcl>obj>	skull	NOUN	33	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>advcl>conj>	tooth	NOUN	37	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>conj>cc>	and	CCONJ	39	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>conj>aux:pass>	be	AUX	40	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>conj>advmod>	greatly	ADV	41	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>conj>	outweigh	VERB	42	All-7078_291_predator-15
All-7078_291_predator-15	adaptation_comment	advcl>conj>obl>	sauropod	NOUN	45	All-7078_291_predator-15
Sau-89d2_213_predators-10	adaptation_comment	nsubj<advcl>	respond	VERB	1	Sau-89d2_213_predators-10
Sau-89d2_213_predators-10	adaptation_comment	nsubj<advcl>obl>	growth	NOUN	4	Sau-89d2_213_predators-10
Sau-89d2_213_predators-10	adaptation_comment	nmod:poss>	they	PRON	8	Sau-89d2_213_predators-10
Sau-89d2_213_predators-10	adaptation_comment	compound>	theropod	NOUN	9	Sau-89d2_213_predators-10
Sau-89d2_213_predators-10	adaptation_comment	nsubj<	grow	VERB	11	Sau-89d2_213_predators-10
Sau-89d2_213_predators-10	adaptation_comment	nsubj<advmod>	also	ADV	12	Sau-89d2_213_predators-10
Sau-89d2_213_predators-10	adaptation_comment	nsubj<advcl>mark>	as	SCONJ	14	Sau-89d2_213_predators-10
Sau-89d2_213_predators-10	adaptation_comment	nsubj<advcl>	show	VERB	15	Sau-89d2_213_predators-10
Sau-89d2_213_predators-10	adaptation_comment	nsubj<advcl>obl>	coelophysoid	NOUN	21	Sau-89d2_213_predators-10
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<conj<advcl>	be	VERB	1	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<conj<nsubj>	Brontosaurus	PROPN	7	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<conj<	coexist	VERB	8	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<conj<obl>	menagerie	NOUN	11	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<cc>	herbivorous	CCONJ	26	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<	ornithischiand	PROPN	27	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<flat>	Stegosaurus	PROPN	28	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<conj>	Dryosaurus	PROPN	30	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<conj>cc>	and	CCONJ	32	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	conj<conj>	Nanosaurus	PROPN	33	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	cc>	as	ADV	35	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	cc>fixed>	well	ADV	36	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	cc>fixed>	as	ADP	37	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	det>	the	DET	38	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	nmod>case>	theropod	ADP	40	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	nmod>	Allosaurus	PROPN	41	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	nmod>conj>	Marshosaurus	PROPN	43	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	nmod>conj>cc>	and	CCONJ	44	Bro-f1dc_18_carnivorous-39
Bro-f1dc_18_carnivorous-39	adaptation_comment	nmod>conj>	Ceratosaurus	PROPN	45	Bro-f1dc_18_carnivorous-39
All-7078_312_carnivorous-7	adaptation_comment	compound<obj<nsubj>	finding	NOUN	2	All-7078_312_carnivorous-7
All-7078_312_carnivorous-7	adaptation_comment	compound<obj<advmod>	also	ADV	3	All-7078_312_carnivorous-7
All-7078_312_carnivorous-7	adaptation_comment	compound<obj<	indicate	VERB	4	All-7078_312_carnivorous-7
All-7078_312_carnivorous-7	adaptation_comment	compound<det>	that	DET	5	All-7078_312_carnivorous-7
All-7078_312_carnivorous-7	adaptation_comment	compound<amod>	large	ADJ	6	All-7078_312_carnivorous-7
All-7078_312_carnivorous-7	adaptation_comment	compound<	dinosaur	NOUN	8	All-7078_312_carnivorous-7
All-7078_312_carnivorous-7	adaptation_comment	compound<nmod>case>	like	ADP	10	All-7078_312_carnivorous-7
All-7078_312_carnivorous-7	adaptation_comment	compound<nmod>amod>	modern	ADJ	11	All-7078_312_carnivorous-7
All-7078_312_carnivorous-7	adaptation_comment	compound<nmod>	carnivore	NOUN	12	All-7078_312_carnivorous-7
All-7078_312_carnivorous-7	adaptation_comment	compound<obj<conj>	have	VERB	14	All-7078_312_carnivorous-7
All-7078_329_scavengers-34	adaptation_comment	obl<xcomp<conj<	hunting	VERB	21	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	obl<xcomp<cc>	but	CCONJ	27	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	obl<xcomp<cop>	be	AUX	28	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	obl<xcomp<	able	ADJ	29	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	obl<mark>	to	PART	30	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	obl<	survive	VERB	31	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	obl<advmod>	nonetheless	ADV	32	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	case>	as	ADP	33	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	nmod>case>	of	ADP	35	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	nmod>amod>	giant	ADJ	36	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	nmod>compound>	sauropod	NOUN	37	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	nmod>	fall	NOUN	39	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>advmod>	Interestingly	ADV	41	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>nsubj>det>	a	DET	43	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>nsubj>amod>	recent	ADJ	44	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>nsubj>	review	NOUN	45	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>nsubj>nmod>	paleopathology	NOUN	47	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>nsubj>nmod>	theropod	NOUN	49	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>aux>	may	AUX	50	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>	support	VERB	51	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>obj>det>	this	DET	52	All-7078_329_scavengers-34
All-7078_329_scavengers-34	adaptation_comment	conj>obj>	conclusion	NOUN	53	All-7078_329_scavengers-34
Aus-3dd7_29_predator-7	adaptation_comment	mark>	because	SCONJ	1	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	nsubj>	it	PRON	2	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	cop>	be	AUX	3	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	det>	a	DET	4	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	amod>	relatively	ADJ	5	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	compound>	lightweight	NOUN	6	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	advcl<nsubj>	Hocknull	PROPN	9	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	advcl<	coin	VERB	10	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	advcl<obj>	it	PRON	11	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	advcl<obl>case>	as	ADP	12	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	advcl<obl>det>	the	DET	13	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	advcl<obl>	cheetah	NOUN	15	Aus-3dd7_29_predator-7
Aus-3dd7_29_predator-7	adaptation_comment	advcl<obl>nmod>	time	NOUN	18	Aus-3dd7_29_predator-7
Car-eac4_8_predators-10	adaptation_comment	obl>case>	along	ADP	1	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	obl>case>	with	ADP	2	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	obl>det>	the	DET	3	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	obl>	spinosaurid	NOUN	4	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nsubj>	carcharodontosaurid	NOUN	6	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	cop>	be	AUX	7	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	det>	the	DET	8	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	amod>	largest	ADJ	9	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>case>	in	ADP	11	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>det>	the	DET	12	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>amod>	early	ADJ	13	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>amod>conj>	middle	ADJ	15	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>	Cretaceous	PROPN	16	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>case>	throughout	ADP	17	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>	Gondwana	PROPN	18	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>case>	with	ADP	20	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>	species	NOUN	21	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>amod>advmod>	also	ADV	22	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>amod>	present	ADJ	23	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>amod>obl>	America	PROPN	26	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>appos>	Europe	PROPN	31	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>appos>appos>	Concavenator	PROPN	33	Car-eac4_8_predators-10
Car-eac4_8_predators-10	adaptation_comment	nmod>appos>conj>	Asia	PROPN	36	Car-eac4_8_predators-10
Car-eac4_4_predators-8	adaptation_comment	nmod<obj<nsubj>	Carcharodontosaurid	NOUN	1	Car-eac4_4_predators-8
Car-eac4_4_predators-8	adaptation_comment	nmod<obj<	include	VERB	2	Car-eac4_4_predators-8
Car-eac4_4_predators-8	adaptation_comment	nmod<	some	DET	3	Car-eac4_4_predators-8
Car-eac4_4_predators-8	adaptation_comment	case>	of	ADP	4	Car-eac4_4_predators-8
Car-eac4_4_predators-8	adaptation_comment	det>	the	DET	5	Car-eac4_4_predators-8
Car-eac4_4_predators-8	adaptation_comment	amod>	largest	ADJ	6	Car-eac4_4_predators-8
Car-eac4_4_predators-8	adaptation_comment	compound>	land	NOUN	7	Car-eac4_4_predators-8
